"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25126,,"February 06, 2025",,"LG Recalls Electric Ranges Due to Fire Hazard","Slide-In and Freestanding Electric Ranges","This recall involves LG Slide-In Ranges, and Freestanding Ranges with front-mounted knobs.&nbsp;The following model and serial numbers are included in this recall. The model number is located on the ranges inside the oven door or storage drawer located on the bottom of the oven.&nbsp;The ranges were manufactured in Mexico and Korea.Model NumberSerial No. (From)Serial No. (To)LDE4411ST&nbsp;607KMXXXXXXX&nbsp;807KMXXXXXXX&nbsp;LDE4413ST&nbsp;506KMXXXXXXX&nbsp;408KMXXXXXXX&nbsp;LDE4413BD&nbsp;606KMXXXXXXX&nbsp;901KMXXXXXXX&nbsp;LSE4611ST607KMXXXXXXX206KMXXXXXXXLSE4611BD704KMXXXXXXX704KMXXXXXXXLSE4613ST&nbsp;510KMXXXXXXX&nbsp;106KMXXXXXXX&nbsp;LSE4613BD&nbsp;604KMXXXXXXX&nbsp;106KMXXXXXXX&nbsp;LSEL6337D&nbsp;102KMXXXXXXX&nbsp;304KMXXXXXXX&nbsp;LSEL6337F&nbsp;102KMXXXXXXX&nbsp;312KMXXXXXXX&nbsp;LSEL6331F&nbsp;201MMXXXXXXX&nbsp;312MMXXXXXXX&nbsp;LSEL6331F310KMXXXXXXX312KMXXXXXXXLSEL6333F&nbsp;107MMXXXXXXX&nbsp;311MMXXXXXXX&nbsp;LSEL6333F308KMXXXXXXX312KMXXXXXXXLSEL6333D&nbsp;107MMXXXXXXX&nbsp;312MMXXXXXXX&nbsp;LSEL6333D309KMXXXXXXX312KMXXXXXXXLSEL6335D&nbsp;102KMXXXXXXX&nbsp;312KMXXXXXXX&nbsp;LSEL6335F&nbsp;102KMXXXXXXX&nbsp;312KMXXXXXXX&nbsp;LTE4815BM&nbsp;802KMXXXXXXX&nbsp;001KMXXXXXXX&nbsp;LTE4815BD&nbsp;802KMXXXXXXX&nbsp;207KMXXXXXXX&nbsp;LTE4815ST&nbsp;801KMXXXXXXX&nbsp;205KMXXXXXXX&nbsp;LRE4215ST&nbsp;601KMXXXXXXX&nbsp;903KMXXXXXXX&nbsp;LTEL7337F206KMXXXXXXX312KMXXXXXXXFor more information on Range and Oven Safety, visit&nbsp;https://www.cpsc.gov/Safety-Education/Safety-Education-Centers/Fire-Safety-Information-Center.","Front-mounted knobs on the recalled ranges can be activated by accidental contact by humans or pets, posing a fire hazard.",,,Repair,"About 500,000","CPSC has received at least 86 reports of unintentional activation of the front-mounted knobs. These LG ranges have been involved in more than 28 fires. At least five fires caused extensive property damage totaling over $340,000. At least eight minor injuries have been reported, including burns, and there have been reports of three fires involving pet deaths.","Consumers should contact LG for a free warning label and placement instructions.&nbsp;The label reminds consumers to use the Lock Out/Control Lock function on the range control panel to disable activation of the heating elements when the range is not in use.&nbsp;View the LG instructional video regarding Control Lock/Lock Out feature at&nbsp;https://vimeo.com/1037322282.&nbsp;Consumers are cautioned to keep children and pets away from the knobs, to check the range knobs to ensure they are off before leaving home or going to bed, and not to leave objects on the range when the range is not in use.","Sold At","Best Buy, Costco, The Home Depot, Lowe’s, and other appliance stores nationwide and online at LG.com. Depending upon the model, the ranges were sold from 2015 through January 2025 for between $1,400 and $2,650.","LG Electronics USA Inc., of Englewood Cliffs, New Jersey","LG Electronics Inc., of Korea",,"Mexico and Korea",,
25111,,"January 30, 2025",,"Greater Goods Recalls Digital Kitchen Scales Due to Ingestion Hazard; Violations of Reese’s Law Federal Safety Regulations for Consumer Products with Coin Batteries and Child Resistant Coin Battery Packaging","Greater Goods Digital Kitchen Scales","This recall involves Greater Goods Digital Kitchen Scales, models: 0480, 0455, 0456, 0458, 0473, 0479, 0481, 0747, 0748, 0749, 0751, 0752, 0754.&nbsp;They are labeled with a sticker with the brand and model printed on the back and come in gray, black, blue, green, pink, red, silver and white colors. The Greater Goods logo is located on the top of the front panel of the scale.&nbsp;The scales come with a lithium CR3032 coin battery pre-installed and a spare CR3032 battery in the packaging.","The recalled digital kitchen scales violate the mandatory federal regulations for consumer products containing button cell or coin batteries, because the scale has a lithium coin battery that can be easily accessed by children, and a spare coin battery provided with the product not in child resistant packaging, as required by Reese’s Law. These violations pose an ingestion hazard. The recalled scales also do not have the required warnings. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns, and death.",,,Repair,"About 349,500","None reported","Consumers should immediately remove the battery in the digital kitchen scale and place it in an area that children cannot access. Contact Greater Goods for information on how to receive a free recall kit, which includes a new replacement battery door that can be secured to the scale, the required labeling, and an updated instruction manual. Greater Goods, Amazon and Walmart are contacting all known purchasers directly.Note:&nbsp;Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.","Sold At","Online at Amazon, Walmart and Greater Goods from May 2023 through September 2024 for about $10.","Greater Goods LLC, of Saint Louis, Missouri ",,,China,,
25104,,"January 23, 2025",,"GiantMouse Recalls GM12 and GMP12 Folding Knives Due to Laceration Hazard","GM12 and GMP12 Folding Knives","This recall involves the limited collection of GiantMouse GM12 and GMP12 button-lock folding knives with milled scales of titanium or bronze. Each knife is numbered on the inside of the back spacer. The brand logo and country of origin are etched on the inside of one of the knife handle scales.","The locking mechanism on the folding knives can fail, posing a laceration hazard to the user.",,,"Refund, Repair",About 600,"The firm has received eight reports of the lock failing during use. No injuries have been reported.","Consumers should immediately stop using the recalled knives and contact GiantMouse for a full refund or for a free repair, including shipping, after the original knife has been returned to the firm. Consumers will not be asked for proof of purchase and will receive a pre-paid shipping label to return the recalled knife. GiantMouse is contacting all known purchasers.","Sold At","Online at&nbsp;www.giantmouse.com from November 14 through November 15, 2024 for between $385 and $425.","GiantMouse LLC, of East Lansing, Michigan",,,Italy,,
25063,,"December 12, 2024",,"Stanley Recalls 2.6 Million Switchback and Trigger Action Travel Mugs Due to Burn Hazard","Switchback and Trigger Action travel mugs","This recall involves all Stanley Switchback and Trigger Action stainless steel travel mugs sold in the United States. The recalled double-walled mugs were sold in a variety of colors, including white, black and green, in 12 oz., 16 oz. and 20 oz. sizes with a polypropylene lid. The Stanley logo appears on the front and bottom of the mug. The recalled mugs have one of the following product identification numbers printed on the bottom of the mug.&nbsp;NameSizeProduct Identification NumberSwitchback12 ounces20-0143716 ounces20-01436, 20-02211Trigger Action12 ounces20-02033, 20-02779, 20-0282516 ounces20-02030, 20-02745, 20-0295720 ounces20-02034, 20-02746&nbsp;","These mug's lid threads can shrink when exposed to heat and torque, causing the lid to detach during use, posing a burn hazard.",,,Replace,"About 2.6 million","Stanley has received 91 reports worldwide, including 16 in the U.S., of the recalled travel mugs’ lids detaching during use, resulting in 38 burn injuries worldwide, including two burn injuries in the U.S., with 11 consumers worldwide requiring medical attention.","Consumers should immediately stop using the recalled travel mugs and contact Stanley to receive a free replacement lid, including shipping.","Sold At","Amazon.com, Walmart, Dick’s Sporting Goods, Target and other stores nationwide and online from June 2016 through December 2024 for between $20 and $50, depending on the model.","PMI WW Brands LLC, dba Stanley 1913, of Seattle, Washington",,,China,,
25059,,"December 05, 2024",,"QVC Recalls More than One Million Temp-tations Oven Gloves Due to Burn Hazard","Temp-tations Oven Gloves","This recall involves Temp-tations Oven Gloves imported and sold by QVC in single pairs, sets of two and in sets with drying mats or trivets. The recalled oven gloves were sold in a variety of colors, including blue, yellow, red, floral and summer shell prints under the following model numbers: K51459, K76398, K47973, K48879, K85322, K96004, K92603, K308719, K309220, K309388 and K309516. They are made of cotton and elastane and come in small and large sizes. “Temp-tations by Tara” is printed on a label stitched to the inside of the gloves.","The oven gloves can fail to provide sufficient protection from heat, posing a burn hazard to consumers.",,,Refund,"About 1.1 million pairs of gloves","QVC has received 162 reports of insufficient heat protection including 92 reports of minor burns.","Consumers should immediately stop using the oven gloves and contact QVC to receive a refund.","Sold At","QVC.com, QVC televised shows and QVC digital shopping platforms from August 2018 through August 2024 for between about $4 and $13 per pair and in bundled sets with other kitchen items for between about $14 and $26 per set.","QVC Inc., of West Chester, Pennsylvania",,,China,,
25034,,"November 07, 2024",,"Wolf Appliance Recalls Dual Fuel Ranges with Infrared Griddles Due to Burn and Fire Hazards","Wolf Dual Fuel ranges with infrared griddles","This recall involves Wolf Dual Fuel ranges with infrared griddles. The range is stainless steel and was sold in models measuring 36 inches, 48 inches and 60 inches wide with an oven door panel in white, black or stainless steel. The serial and model numbers are printed on the rating plate underneath the top of the oven. The recalled ranges have serial numbers from 18517201 to 18868311 and from 10006001 to 10006009. Within the serial range, the following model numbers are included:NameModel36”&nbsp;Dual Fuel&nbsp;Range—4&nbsp;Burners and Infrared GriddleDF36450G/BK/PDF36450G/BK/P/LPDF36450G/S/PDF36450G/S/P/LPDF36450G/WH/P48”&nbsp;Dual&nbsp;Fuel&nbsp;Range—4 Burners&nbsp;and Infrared GriddleDF48450DG/BK/PDF48450DG/S/PDF48450DG/S/P/LPDF48450DG/WH/P48”&nbsp;Dual Fuel&nbsp;Range—4&nbsp;Burners, InfraredCharbroiler&nbsp;and&nbsp;Infrared&nbsp;GriddleDF48450CG/BK/PDF48450CG/BK/P/LPDF48450CG/S/PDF48450CG/S/P/LPDF48450CG/WH/P48”&nbsp;Dual&nbsp;Fuel&nbsp;Range—6&nbsp;Burners&nbsp;and&nbsp;Infrared GriddleDF48650G/BK/PDF48650G/BK/P/LPDF48650G/S/PDF48650G/S/P/LPDF48650G/WH/PDF48650G/WH/P/LP60” Dual Fuel Range—6 Burners and Infrared GriddleDF60650DG/BK/P &nbsp;DF60650DG/BK/P/LP &nbsp;DF60650DG/S/PDF60650DG/S/P/LP60” Dual Fuel Range—6 Burners, InfraredCharbroiler and Infrared GriddleDF60650CG/BK/PDF60650CG/S/PDF60650CG/S/P/LP","The range can short-circuit if liquids boil over or are spilled and turn on the griddle unexpectedly, posing a burn and fire hazard.",,,Repair,"About 44,000 (In addition, about 1,400 were sold in Canada)","The firm has received 36 reports of griddles turning on. No injuries have been reported.","Consumers should immediately stop using the recalled ranges and contact Wolf Appliance to schedule a free repair in their home.","Sold At","Home appliance stores nationwide from August 2020 through September 2024 for between $12,500 and $23,000.",,"Wolf Appliance Inc., of Madison, Wisconsin",,"United States",,
25025,,"October 31, 2024",,"HALO Recalls Tumblers with Metal Straws Due to Laceration Hazard; Sold Exclusively at Wawa Stores","Tumblers with a Metal Straw","This recall involves a reusable tumbler with a metal straw.&nbsp;The plastic tumblers come in four styles: “The Mermaid”, which is pink/green, “Island Surf”, which is blue/yellow, “Sailor Breeze”, which is tan/orange, and “The Galaxy”, which is blue/pink. The tumblers come with a tan lid. The tumbler comes in 24-ounce size. Wawa is imprinted on the tumblers.","The metal straw inside the tumbler can cut your mouth and/or fingers, posing a laceration hazard.",,,"Refund, Replace","About 60,000","The firm has received four reports of incidents, resulting in four laceration injuries to the hand and mouth.","Consumers should immediately stop using the recalled metal straw that comes with the tumbler and contact HALO for instructions on how to receive a free replacement silicone straw, after returning the metal straw.&nbsp;If consumers don’t want to keep the tumbler either, they can return it with the metal straw and receive a refund in the form of a $15 gift card. The original tumbler and metal straw must be returned to HALO to receive the refund. Proof of purchase (receipt) is not required to receive a replacement or refund.&nbsp;HALO will provide a pre-paid label for shipping the recalled units.&nbsp;Consumers should not return the recalled units to Wawa stores.&nbsp;","Sold At","Wawa stores in Alabama, Washington D.C., Delaware, Florida, North Carolina, New Jersey, Pennsylvania, Virginia and Maryland during the month of August 2024 for about $13.","HALO Branded Solutions Inc., of Sterling, Illinois",,,China,,
24341,,"August 15, 2024",,"ALDI Recalls Ambiano Single Serve Coffee Makers Due to Burn Hazard","Ambiano Single Serve Coffee Makers","This recall involves the Ambiano Single Serve Coffee Maker. The coffee maker was sold in gray, blue, pink, and purple colors, and measures approximately L 11"", W 4.7"" and H 12.""&nbsp; Ambiano is printed on the side of the coffee maker. Model numbers and UPC Codes are located on the rating label on the bottom of the unit:&nbsp;Product NameUPC CodesModel NumbersAmbiano Single Serve Coffee Maker4061464174788, 4061464174801, 4061464174849, 4061464174825, 4061464174863708924708925","The recalled coffee makers can expel hot water from the top of the machine, posing a burn hazard.",,,Refund,"About 28,000","ALDI has received 25 reports of the recalled coffeemakers expelling hot water from the top of the machine, including three reports of burns.","Consumers should immediately stop using the recalled coffee makers. Consumers may return the unit to an ALDI store for a full cash refund of $49.99, plus applicable sales tax. Alternatively, consumers may receive a $75 ALDI electronic gift card when they visit&nbsp;www.recallrtr.com/aldicoffeemaker, register the recalled coffee maker, and receive instructions on how to cut the unplugged cord, dispose of the product, and upload photos of the coffee maker showing the model number, registration number, and cut cord.","Sold At","Aldi grocery stores in 38 states and the District of Columbia from July 2023 through September 2023 for about $50.","ALDI Inc., of Batavia, Illinois",,,China,,
24334,,"August 08, 2024",,"SMEG USA Recalls Refrigerators Due to Injury Hazard","SMEG Refrigerators","This recall involves SMEG-branded, retro style refrigerators with freezer, with model numbers starting with FAB38U. The special-order refrigerators measure about 28 inches wide, 30 inches deep and 80 inches high, and were sold in black, cream, pastel blue, pastel green, red and white, with either left-opening or right-opening doors with handles. The refrigerators have three adjustable glass shelves and two drawers. The bottom freezer has a separate door and three drawers. “SMEG” is on the front of the refrigerator, and “Made in Italy”, the model, and serial numbers that begin with 2781 are printed on a white label inside of the refrigerator’s top door.","The refrigerator door can detach and fall off, posing an injury hazard.",,,Repair,"About 900","The firm has received nine reports of the refrigerator door falling off. No injuries have been reported.","Consumers should immediately stop using the recalled refrigerators, and contact SMEG USA to schedule a free repair by a certified service provider. Consumers will be asked to email a photo of both the refrigerator’s model number and the serial number to&nbsp;recall@smegusa.com.","Sold At","Independent kitchen and appliance stores nationwide and online at www.williams-sonoma.com, https://www.ajmadison.com and www.wayfair.com from September 2020 through January 2024 for about $4,300.","SMEG USA Inc., of New York",,,Italy,,
24335,,"August 08, 2024",,"Samsung Recalls Slide-In Electric Ranges Due to Fire Hazard","Slide-in Electric Ranges","This recall involves Samsung Electric Slide-In Ranges with the model numbers below.The model number is located on the ranges on the inside upper left corner of the oven door or inside the storage bin located on the bottom of the oven.Recalled Model Numbers&nbsp;NE58K9430SS/AA&nbsp;NE58N9430SG/AA&nbsp;NE58R9431SG/AA&nbsp;NE58R9431SS/AA&nbsp;NE58R9431ST/AA&nbsp;NE58F9500SS/AA&nbsp;NE58K9500SG/AA&nbsp;NE58F9710WS/AA&nbsp;NE58K9850WS/AA&nbsp;NE58K9850WG/AA&nbsp;NE58K9852WG/AA&nbsp;NE58H9950WS/AA&nbsp;NE58R9311SS/AANE63T8111SG/AA&nbsp;NE63T8111SS/AA&nbsp;NE63T8311SG/AA&nbsp;NE63T8311SS/AA&nbsp;NE63BG8315SSAA&nbsp;NE63CB831512AA&nbsp;NE63BB851112AA&nbsp;NE63T8511SG/AA&nbsp;NE63T8511SS/AA&nbsp;NE63T8511ST/AA&nbsp;NE63A8711QN/AA&nbsp;NE63BB871112AA&nbsp;NE63T8711SG/AANE63T8711SS/AANE63T8711ST/AANE63T8751SG/AA&nbsp;NE63T8751SS/AA","Front-mounted knobs on the ranges can be activated by accidental contact by humans or pets, posing a fire hazard.",,,Repair,"About 1,120,905","Samsung has received over 300 reports of unintentional activation of the front-mounted knobs by humans or pets since 2013. These ranges have been involved in approximately 250 fires. At least 18 fires caused extensive property damage. Approximately 40 injuries have been reported, eight of which required medical attention, and there have been reports of seven fires involving pet deaths.","Consumers should contact Samsung to receive a free set of knob locks or covers compatible with their model of electric slide-in range to install.Consumers using the recalled ranges without knob locks or covers are cautioned to keep children and pets away from the knobs, to check the range knobs to ensure they are off before leaving the home or going to bed, and to not leave objects on the range when the range is not in use.Consumers with Wi-Fi enabled ranges can enable the “Cooktop On” notification on the Samsung SmartThings app to receive alerts on their smartphone when a cooktop burner is turned on.","Sold At","Best Buy, Costco, The Home Depot, Lowe’s and other appliance stores nationwide, and online at Samsung.com. Depending upon the model, the ranges were sold from May 2013 through August 2024 for between $1,250 and $3,050.",,"Samsung Electronics America Inc., of Ridgefield Park, N.J.",,Thailand,"Important Message from CPSC:","CPSC urges consumers to follow the following safety advice to avoid the risk of fire:Never place, leave, or store anything on the top of your range. Such items can ignite if the range is accidentally activated or left on. Fires can occur when items are left on the top surface of any range that is accidentally activated or left on.For more information on Range and Oven Safety, visit&nbsp;https://www.cpsc.gov/Safety-Education/Safety-Education-Centers/Fire-Saf…;"
24272,,"June 20, 2024",,"MM Products Recalls JoyJolt™ Declan Glass Coffee Mugs Due to Burn and Laceration Hazards","JoyJolt Drinkware Declan Single-Wall Glass Coffee Mugs","This recall involves JoyJolt Declan Single-Wall Glass Coffee Mugs with model number JG10242. They were sold in a 16 oz. size as a set of six. The recalled glasses are clear with a handle. The model numbers are printed on the product packaging and the order confirmation.","The glass mugs can break and crack when filled with hot liquids, posing burn and laceration hazards.",,,Refund,"About 580,000","There have been 103 incidents of the recalled coffee glasses breaking at the base, resulting in 56 injuries, including 35 burns across the body from spilled hot liquids, and 21 cuts. Seven incidents required medical attention, including surgery and stitches.","Consumers should immediately stop using the recalled coffee glasses, and contact MM Products for a full refund.","Sold At","Online at www.amazon.com and on MM Products Inc.’s website www.joyjolt.com from September 2019 through May 2022 for between $20 and $25 for a set of six mugs.","MM Products Inc., of New York",,,China,,
24276,,"June 20, 2024",,"Vitamix Reannounces and Expands Recall of Ascent Series and Venturist Series 8-ounce and 20-ounce Blending Containers and Blade Bases Due to Laceration Hazard; Offers New Repair Kit Due to Additional Injuries","Vitamix Ascent® Series and Venturist® Series 8-ounce and 20-ounce Blending Containers and Blade Bases","This recall involves all Ascent and Venturist Series 8-ounce blending containers, 20-ounce blending containers, and blade bases, including those that were repaired as part of a previous recall in August 2018. The clear containers and black blade bases are included with certain Vitamix Venturist and Ascent Series blenders, such as the Venturist V1200, Ascent A2300, Ascent A2500, Ascent A3300, and Ascent A3500 blenders; and also sold separately, as sets, or bundles in various configurations. The Vitamix logo is printed on the blending container.","The containers can separate from the blade base, exposing the blades, posing a laceration hazard to consumers.",,,Repair,"About 569,000 (In August 2018, 105,000 of the 569,000 blending containers and blade bases were previously recalled) (In addition, about 121,950 were sold in Canada)","Vitamix has received 27 reports of lacerations, including 11 reports from the prior 2018 recall, when consumers’ hands came in contact with exposed blades.","All consumers, including consumers who participated in the 2018 recall, should immediately stop using the recalled 8-ounce and 20-ounce blending containers and blade bases, and contact Vitamix for a repair kit, consisting of a protective plastic shroud to attach over the blade base and additional instructional labels.","Sold At","Costco, Best Buy, Crate &amp; Barrel, Macy’s, Target, Williams Sonoma, Walmart and specialty and independent stores nationwide, and online at Vitamix.com, Amazon.com and QVC.com from April 2017 through May 2024 for between $30 and $990 for the blender and blending containers when sold with other products.",,"Vita-Mix Corporation, of Cleveland, Ohio",,"United States",,
24235,,"May 16, 2024",,"Electrolux Group Reannounces Recall of Frigidaire and Kenmore Electric Ranges Due to Fire and Burn Hazards; Multiple Fires and Injuries Reported","Frigidaire and Kenmore Smooth-top Freestanding Electric Ranges","This recall reannouncement involves Frigidaire, Frigidaire Gallery, Frigidaire Professional, and Kenmore Elite smooth-top electric ranges. The smooth-top electric ranges have rear panel rotary knobs and digital displays. They were sold in the following colors: white, bisque, black and stainless steel. The brand name, model, and serial number for each unit are located on the frame of the drawer at the bottom of the unit when the drawer is opened.&nbsp;The following models and serial numbers are included in the recall.&nbsp;&nbsp;Frigidaire ModelsFrigidaire Serial NumbersModel NumbersFEFBZ90GC*FEFLMC55GC*FEFLZ87GC*GLEF396AB*GLEF396AQ*GLEF396AS*GLEF396CQ*GLEF396CS*GLEFM397DB*GLEFM397DQ*GLEFM397DS*GLEFM97FPB*GLEFM97FPW*GLEFM97GPB*GLEFM97GPW*LEEFM389FE*PLEF398AC*PLEF398CC*PLEF398DC*PLEFM399DC*PLEFMZ99EC*PLEFMZ99GC*PLEFZ398EC*PLEFZ398GC*&nbsp;&nbsp;&nbsp;Serial Number Range VF122xxxxx - VF936xxxxx&nbsp;Kenmore Elite ModelsKenmore Elite Serial NumbersModel Numbers790.990121*790.990131*790.990141*790.990191*&nbsp;&nbsp;Serial Number Range VF122xxxxx - VF334xxxxx","Depending on the model, the surface heating elements can: 1) turn on spontaneously without being switched on; 2) fail to turn off after being switched off; or 3) heat to different temperatures than selected. This poses fire and burn hazards to consumers.",,,"Refund, Repair","About 203,000 (The ranges were previously recalled in August 2009)","Since the recall was announced in August 2009, Electrolux has received at least 212 reports of the ranges behaving erratically, including 14 reports of fires and eight reports of injuries involving burns to hands or arms, as well as smoke inhalation.","Contact Electrolux or register online to participate in the recall. Based on the serial number, it will be determined if consumers have a range that can be repaired or not.&nbsp; &nbsp;Consumers with impacted ranges should contact Electrolux for steps to avoid a burn injury, including not leaving anything on the range when it is not in use. If the range is repairable, a free inspection and repair will be scheduled. If the range is not repairable, consumers will receive a refund in the form of a $50 electronic gift card and reimbursement of up to $60 for the haul-away fee for their recalled range, once they have submitted proof of purchase of a new range and the haul-away fee paid. Electrolux may reimburse haul-away fees over $60 when consumers provide receipts or other documentation showing paid haul-away fees.","Sold At","Sears and independent appliance stores nationwide from June 2001 through August 2009 for between $1,000 and $2,500.",,"Electrolux Home Products Inc., of Charlotte, North Carolina",,"United States",,
24226,,"May 09, 2024",,"ZLINE Recalls Built-In Electric Wall Ovens Due to Impact Injury Hazard","ZLINE Wall Ovens","This recall involves single-door and double-door ZLINE built-in electric wall ovens with model numbers AWS-30, AWD-30, AWS-30-BS, AWD-30-BS, AWSS-30, and AWDS-30. The recalled ovens were sold in stainless steel and black stainless with a digital control at the top of the unit. The recalled product is approximately 30 inches wide by 24.5 inches deep by 51 inches high for the double wall oven, and 29 inches high for the single wall oven. The ZLINE logo is printed on the bottom face of the door. The serial number and the manufacturing date in YYYYMMDD format are printed on a white label located inside the right side of the oven. The serial numbers range between 207986920110001 and WOAR2112048400, and the manufacturing dates between November 2020 and December 2021 are shown as 20201101 through 20211231.","The oven door hinge can dislodge, releasing the spring, which can damage or break through the door trim, posing an impact injury hazard to consumers.",,,Repair,"About 5,000","The firm has received 95 reports of incidents of the door spring releasing or breaking through the top of the oven door. One minor injury has been reported.","Consumers should immediately stop using the recalled ovens until the oven door is repaired. Contact ZLINE to obtain a free replacement door and instructions on replacing it. Consumers can register online at&nbsp;https://zlinekitchen.com/recalls-walloven&nbsp;to begin the repair process. Consumers who require physical assistance may request a service visit. ZLINE is contacting all purchasers directly.","Sold At","Best Buy, Lowe’s, The Home Depot and The Range Hood Store nationwide and online at www.bestbuy.com, www.build.com, www.costco.com, www.homedepot.com, www.therangehoodstore.com, www.overstock.com and www.wayfair.com from December 2020 through September 2022 for between $1,900 and $3,950.","ZLINE Kitchen and Bath, of Reno, Nev.",,,China,,
24219,,"May 02, 2024",,"True Manufacturing Recalls Commercial Refrigerators with Secop Compressors Due to Fire Hazard","Commercial Refrigerators with Secop Compressors","This recall involves commercial refrigerators with Secop compressors with model number NLE11MN.&nbsp;The recalled Secop Compressors installed in True Commercial Refrigerators were sold through corporate channels to commercial customers and to the commercial food service companies.&nbsp;The recalled commercial refrigerators are both black and stainless steel in color, and have configurations with double, triple, and sliding doors. The model and serial numbers are printed on a label located inside the commercial refrigerator cabinet by the left door.&nbsp;The following refrigerator models and serial numbers are included in this recall:Refrigerator ModelFirst serial numberLast serial numberGDIM-49NT946697610040916GDM-45934419710010080GDM-47930029910010063GDM-47FC934430110010081GDM-47RL934288510049968GDM-49930145710009796GDM-49FC93434169994430GDM-49RL934755210049976GDM-69930219410049977GDM-69FC936870610042783GDM-72930385510048931GDM-72FC934633010048907T-49G97895259872836TSD-47936475210042789TSD-47G934288910049972&nbsp;&nbsp;","The recalled commercial refrigerators with Secop Compressors can fail in a manner causing the compressor to overheat, posing a fire hazard.",,,Repair,"About 29,200 (In addition, about 50 were sold in Mexico)","The firm has received 14 reports of fires resulting in property damage. No injuries have been reported.","Consumers should immediately stop using commercial refrigerators with Secop compressors with model number NLE11MN, and contact True Manufacturing for a free repair. The original Secop ePTC starter in the compressor with the RSCR motor configuration will be replaced with the CSIR motor configuration. Consumers can register their unit for retrofit at&nbsp;www.true-secopcompressor-retrofit.com or&nbsp;www.true-secopcompressor-recall.com,&nbsp;and an on-site service visit by a technician will be scheduled. True Manufacturing is contacting all known purchasers directly.","Sold At","Directly to commercial food service businesses by dealers and distributors from January 2018 through June 2020 for between $3,000 and $8,000.",,"Secop GmbH, of Germany (compressors); and True Manufacturing Co. Inc., of O’Fallon, Missouri (commercial refrigerators)",,"Slovakia and China (compressors); and United States (commercial refrigerators)",,
24215,,"May 02, 2024",,"Igloo Products Recalls Youth Sipper Bottles Due to Choking Hazard","Youth Sipper Bottles","This recall involves the Igloo 12 oz. Youth Sipper Bottle. “IGLOO” is printed on the side of the stainless-steel bottle. The bottle’s lid has a silicone cover on the sipper. They were sold in various colors, including: pink top and purple body; purple top and pink body; blue top and green body; and green top and blue body.","The silicone cover on the sipper can detach while in use, posing a choking hazard to children.",,,"Refund, Replace","About 31,500","The firm reported one incident of the silicon sleeve coming off. No injuries have been reported.","Consumers should immediately take the recalled bottles away from children, stop using them, and contact Igloo to receive a replacement bottle or refund. Consumers should destroy the silicone spout by removing the silicone spout and cutting it into two separate pieces down the center. Consumers should then take a photo of the spout in two separate pieces, then discard the two pieces in the trash. Consumers should submit a photo of the spout in two separate pieces to customerservice@shop.igloocoolers.com to receive a refund in the form of a $15 online store credit, a $15 gift card to be mailed to consumers, or a replacement bottle. If consumers have the original purchase receipt, they can submit a photo of the receipt along with a photo of the destroyed bottle for a full refund in the form of the original method of payment. Consumers who purchased the recalled bottles at Rural King must contact Igloo to receive a replacement bottle, or a refund in the form of a $15 credit to purchase another product at igloocoolers.com or the Igloo company store in Texas, or a $15 gift card. Customers who purchased at Academy Sports + Outdoors can also return the product directly to the store for a full refund in the form of the original method of payment, a $15 gift card, or store credit.","Sold At","Academy Sports + Outdoors, Rural King, and online at www.igloocoolers.com from April 2023 through March 2024 for between $13 and $17.","Igloo Products Corp., of Katy, Texas",,,China,,
24178,,"April 04, 2024",,"Walmart Recalls Mainstays Electric Mini Choppers Due to Laceration Hazard; Sold Exclusively at Walmart","Mainstays Electric Mini Choppers","This recall involves Mainstays Electric Mini Choppers with model number MS14100094536S1. The choppers are rechargeable and cordless, and have a green lid, white body, and clear plastic bowl. They have one blade attachment, which consists of three curved blades on one white plastic spindle. Model number MS14100094536S1 is on the label attached to the bottom of the clear plastic bowl.","The chopper’s blade can operate unexpectedly during assembly or when not enclosed in the container, posing a laceration hazard to consumers.",,,Refund,"About 51,750","Walmart has received five reports of lacerations, two of which required medical attention, including stitches. Injuries occurred during assembly of the product or during cleaning/handling of the product.","Consumers should immediately stop using the recalled choppers, and contact Walmart to receive a full refund. Consumers can bring the chopper to their nearest Walmart store for a refund.","Sold Exclusively At","Walmart stores nationwide and online at Walmart.com from August 2022 through October 2023 for between $10 and $15.","Walmart Stores Inc., of Bentonville, Arkansas","Shuangma Plastic Manufacturing Inc., of China",,China,,
