"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-208,26-009,"January 22, 2026","October 9, 2025","Vndueey Magnetic Men Toy Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys","Vndueey Magnetic Men Toy Sets","This recall involves&nbsp;Vndueey Magnetic&nbsp;Men toy sets.&nbsp;The toy sets consist of 10 flexible, stick figures in red, orange, pink, yellow, blue, bright red, bright green and transparent.&nbsp;Each stick figure has four small magnets, one in each hand and foot.","The recalled magnetic stick figure toy sets violate the mandatory standard for toys because the sets contain loose magnets, posing an ingestion hazard to children. When high-powered magnets are swallowed, they can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,"WASHINGTON, D.C. –&nbsp;The U.S. Consumer Product Safety Commission (CPSC) is warning consumers to immediately stop using&nbsp;Vndueey Magnet Men Toy Sets&nbsp;because the toy sets violate the magnet requirements of the mandatory standard for&nbsp;toys. The toy men contain multiple magnets that fit within CPSC’s small parts cylinder and are stronger than permitted, posing a risk of serious injury or death if ingested by children.CPSC issued a Notice of Violation to the seller,&nbsp;Shanghai Zhidi Network Technology Co., Ltd., doing business as online seller Vndueey, of China. Vndueey has not agreed to recall the&nbsp;Magnet Men Toy Sets&nbsp;or offer a remedy to consumers.&nbsp;When high-powered magnets are swallowed, the ingested magnets can attract to each other, or to another metal object, and become lodged in the digestive system. This can result in serious injuries such as intestinal perforations, twisting and/or blockage, infection, blood poisoning and death.&nbsp;The toy sets were sold online on Amazon from October 2023 through August 2025 for about $25. The products may have also been sold on other websites.&nbsp;The magnet men toys come in 10-piece sets of flexible, person-shaped figures in clear packaging. The magnet men pieces are red, orange, pink, yellow, blue, bright red, bright green and transparent.&nbsp;Each piece has small magnets in the hands and feet of the toys.&nbsp;These products were manufactured in China.CPSC urges consumers to stop using the&nbsp;Magnet Men Toy Set immediately, take them away from children, and dispose of them. Do not sell or give away these hazardous magnet men toy sets.&nbsp;",Refund,"About 1,600","None Reported","Consumers should immediately stop using the recalled magnetic toy sets, keep them away from children and contact Vndueey for a full refund. Consumers will be asked to cut all the magnetic stick figures in half and send a photo of the destroyed toy set to&nbsp;vndueeyrecall@outlook.com. Consumers should then dispose of the destroyed toy set.","Sold Online At","Amazon.com from June 2025 through August 2025 for about $10.",,,,China,Retailer:,"Shanghai Zhidi Network Technology Co., Ltd., dba Vndueey, of China"
26-207,,"January 22, 2026",,"Based Online Fidget Magnet Ball Toys Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violate Mandatory Standard for Toys","Based Online Fidget Magnet Ball Toys","This recall involves Based Online Fidget Magnet Ball Toy Sets. Each set includes four textured, silicone-covered magnet balls in white, yellow, blue and purple. Each ball is about 1.24 inches in diameter. The magnet toys come in a black fabric zippered case. There are no identifying marks on the magnet toys.","The&nbsp;magnet ball toys violate the mandatory standard for toys because they are loose high-powered magnets, posing an ingestion hazard to children. When high-powered magnets are swallowed, they can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,,Refund,"About 9,300","None reported","Consumers should stop using the recalled magnet ball toys immediately, take them away from children and contact Based Online to receive a full refund. Consumers should throw the magnet ball toys away and email photo of the disposal to Based Online at&nbsp;recall@mail.goclimber.cn.","Sold Online At","Amazon.com from February 2025 through October 2025 for about $6.",,,,China,Retailer:,"Xiaofei He, dba Based Online, of China"
26-205,,"January 22, 2026",,"Gagaku Children’s Ice Cream Toy Playsets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion Hazard; Violate Mandatory Standard for Toys; Sold on Amazon by Brandworl.USA","Gagaku Wooden Ice Cream Shop Toy Playsets","This recall involves Gagaku-branded ice cream shop toy playsets. The recalled toy set includes 16 wooden pieces: a cash register, three ice cream cones, six scoops of ice cream, four popsicles, and two cupcakes in varying colors or “flavors.” It also comes with one plastic credit card, five plastic dollar bills, one plastic menu and a two-level pink display box labeled “ICE-CREAM” on the front, with a black sign on the side. “GAGAKU” and “Model: KABI-0176 G062401IC” are printed on a label on the underside of the toy.","The recalled toys violate the mandatory standard for toys because they contain high-powered magnets which can&nbsp;loosen and detach, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, blood poisoning and death.",,,Refund,About 340,"None reported","Consumers should immediately stop using the recalled toys, take them away from children and contact Brandworl.USA for a full refund. Consumers should destroy the toy by writing “RECALLED” with permanent marker on each piece of the toy and send a photo of the destroyed toy to&nbsp;Brandworl@gmail.com. Consumers should then dispose of the recalled toy.","Sold Online At","Amazon.com from October 2024 through June 2025 for between $17 and $30.",,,,China,Retailer:,"Brandworl Management Co., Limited, dba Brandworl.USA, of Hong Kong"
26-204,,"January 22, 2026",,"Yetonamr Pull String Teething Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys; Sold on Amazon by Longyanguiheng","Yetonamr Pull String Teething Toys","This recall involves the Yetonamr Pull String Teething Toy. The teething toy is an off-white disc shape with either a red ball or blue ball in the middle and six long, silicone pull string “tentacles” of various colors running through the ball. There are also three free-spinning rings and soft push buttons on the disc. “Model no. 688-59” is printed on the product packaging.","The recalled teething toys violate the mandatory standard for toys because the silicone strings are smaller than permitted. The silicone strings can reach the back of the throat and become lodged, posing a risk of respiratory distress, serious choking hazard and death.",,,Refund,"About 6,800","CPSC is aware of 32 choking incidents.","Consumers should stop using the teething toy immediately, take it away from children and contact Longyanguiheng to receive a full refund. Consumers should cut and discard all silicone string tentacles, write “DESTROYED” on the main body of the toy using a permanent marker, and email a photograph of the destroyed product to&nbsp;yetonamr_recall@163.com.","Sold Online At","Amazon.com from June 2025 through October 2025 for between $10 and $16.","Longyan Xinluo District Guiheng E-Commerce Co. Ltd., dba Longyanguiheng, of China",,,China,,
26-178,,"January 08, 2026",,"Kori Gey Water Toy Kits Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Qaniy","Kori Gey Water Elf Toy Kits","This recall involves Kori Gey-branded water elf toy kits. The recalled kits are a children’s craft toy that uses colored gel dropped into water to form soft, squishy jelly-like figures. The toy kit consists of 22 bottles of water gel (12 non-sparkly and 10 sparkly), 22 molds in various shapes, a plastic strainer, a plastic jar labeled magic powder, extra magic powder packet, a paint brush, disposable gloves and a LED light with a button cell battery. The toy sets come in a plastic jar with lid. “Kori Gey” and “Water Elf Kit” are printed on the front of the toy kits.&nbsp;","The recalled toy kits violate the mandatory standard for toys containing button cell batteries because the compartment that holds the batteries can be easily accessed and opened by children, posing a deadly ingestion hazard to children. When button cell and coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,,Refund,"About 2,240","None Reported","Consumers should immediately stop using the recalled toy’s light up luminous gasket (a LED light containing a button cell battery), take it away from children, and remove and properly dispose of the battery. Contact Qaniy for a full refund. Consumers should throw the toy’s gasket away and send a photo of the product in the trash to changshaaoyuan@outlook.com.&nbsp;Note: Button cell batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.&nbsp;","Sold Online At","Amazon.com from March 2025 to July 2025 for about $30.",,,,China,,
26-176,,"January 08, 2026",,"Pounding Toys Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion Hazard; Violate Mandatory Standard for Toys; Sold on Amazon by Findriver and Weeksome","Lterfear Multifunction Pounding Game","This recall involves the Lterfear Multifunction Pounding Game, model No. D888.&nbsp; The wooden multifunction pounding game includes four games: whack-a-mole, fishing, xylophone, and carrot cutting. The toy has a xylophone, gears, a clock, holes to insert various fruit shapes, and “moles” for pounding. The toy is sold with accessories, including xylophone mallets, a fishing rod, a pounding mallet, four wooden fish, four wooden carrots, wooden fruit and wooden knives. There are no markings on the product.","The recalled pounding toys violate the mandatory standard for toys because they contain high-powered magnets, which can detach, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting and/or blockage of the intestines, blood poisoning, and death.",,,Refund,"About 3,500  ","None reported","Consumers should immediately stop using the recalled pounding toys and contact Findriver to receive a full refund. Consumers should write “RECALLED” on the base of the product with permanent marker, throw the product away, and send a photo of the disposed product to Findriverpoundingtoysrecall@outlook.com.&nbsp;","Sold Online At","Amazon.com from June 2025 through September 2025 for between $24 and $28.&nbsp;",,,,China,Retailer:,"Shenzhen Haichuan International Travel Service Co., Ltd., dba Findriver and Weeksome,&nbsp;&nbsp;&nbsp;"
26-164,,"December 18, 2025",,"Meaicezli Play Purse Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Angeer-US","Meaicezli Play Purse Sets","This recall involves Meaicezli Play Purse Sets. The Play Purse Sets come in pink and contain a bag with toy sunglasses, toy camera, toy money, toy make up kit, toy lipstick, wallet, hair bow, eye mask, toy passport, plastic toy credit cards, toy cell phone, and toy writing tablet. Both the toy phone and toy writing tablet come with a button or coin cell battery installed.","The children’s toy violates the mandatory standard for&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Toy-Saf…; because the toy cell phone contains button cell batteries and the toy tablet contains a lithium coin battery that can be easily accessed by children. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,,Refund,"About 3,090","None reported","Consumers should stop using the toy purse set immediately, take the toy cell phone and writing tablet away from children and contact Angeer-US for a full refund. Consumers will need to email a photograph confirming disposal of the toy cell phone and the writing tablet and send a photo to&nbsp;meaicezli-services@outlook.com.&nbsp;Note: Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.","Sold Online At","Amazon.com from August 2025 through October 2025 for about $15.",,,,China,Retailer:,"Qianshanshiangeerdianzishangwuyouxiangongsi doing business as Angeer-US, of China"
26-140,,"December 11, 2025",,"SKCAIHT Children’s Costumes Recalled Due to Risk of Injury from Phthalate Exposure; Violates Federal Phthalates Ban; Sold on Amazon by SKCAIHT Direct","SKCAIHT Children’s Little Mermaid Costumes","This recall involves SKCAIHT-branded Mermaid costumes. The children’s recalled costumes consist of a dress and a matching headband. The glittery dress has a blue, purple and pink fabric skirt and a knit purple strapless top with a white starfish and other sea-themed embellishments. The headband has white ears with blue seashells, pink starfish and a mermaid tail. The costumes were sold in children’s size XL.","The children’s costumes contain a prohibited phthalate, which violates the federal phthalates ban.&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines…; are toxic if ingested by young children and can cause adverse health effects.",,,Refund,"About 1,300","None reported","Consumers should immediately stop using the recalled costumes and take them away from children. Contact SKCAIHT Direct for a full refund. Consumers should cut the dress and submit a photo of the destroyed costume to&nbsp;pafiney@outlook.com.","Sold Online At","Amazon.com from March 2022 through July 2025 for about $30.",,,,China,Retailer:,"Yiwu Qiangyao E-Commerce Co., Ltd., dba SKCAIHT Direct, of China"
26-131,,"December 04, 2025",,"KTEBO Writing Tablet Toys Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by KTEBO","KTEBO Writing Tablet Toy","This recall involves KTEBO-branded Writing Tablet Toys. The products were sold in sets of two and came in four color variations (pink/blue, green/yellow, orange/blue, purple/red) and two sizes (8.5 inches and 10 inches) with a matching-colored stylus.","The recalled toys violate the https://cpsc.gov/Business--Manufacturing/Business-Education/Toy-Safety""… lang=""EN-US"">mandatory standard for toys because the screw used to secure the battery compartment that contains a button cell battery does not remain attached as required. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns, and death.",,,Replace,"About 10,380","None reported","Consumers should immediately stop using the recalled writing tablet toys and contact KTEBO for a free replacement set of tablet toys. Consumers should write “RECALLED” on the back of both tablet toys that came in the set, take a photo of the marked tablet toys, and submit the photos to writing-tablet-recall@ktebo.com&nbsp; with “Recall Proof” and their name in the subject line.&nbsp;&nbsp;&nbsp;Note: Button cell batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.","Sold Online At","Amazon.com from September 2025 through October 2025 for between $8 and $30.",,,,China,Retailer:,"Banghe Guangzhou International Trade Co., Ltd., dba KTEBO, of China"
26-133,,"December 04, 2025",,"Cubimana Building Toy Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Shein by Vatos Toys","Cubimana Treehouse Building Toy Sets","This recall involves Cubimana-branded treehouse building toy sets. The recalled sets consist of 618 multi-colored pieces to build a three-tier treehouse that lights up. A clear piece containing a LED light is attached with a wire to a brown piece that has a preinstalled button cell battery. The Cubimana logo and “Tree House” appear on the front and back of the product packaging. “NO. HG1015” along with the number of pieces appear on the front.","The building toy sets violate the mandatory safety standard because the battery compartment within the LED light piece contains button cell batteries that can be easily accessed by children. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,,Refund,"About 40","None reported","Consumers should immediately stop using the recalled toy sets, take them away from children, and remove and properly dispose of the batteries. Contact Vatos Toys for a full refund. Consumers should throw the piece with the LED light away and send a photo of the product in the trash to shein.us@vatostoys.com&nbsp;&nbsp;Note: Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures. ","Sold Online At","Shein.com from July 2025 through October 2025 for about $20.",,,,China,Retailer:,"Shenzhen Excellence Qichuang Technology, dba Vatos Toys, of China"
26-128,,"December 04, 2025",,"CreateOn Recalls Pip-Cubes Due to Risk of Serious Injury or Death from Magnet Ingestion Hazard","CreateOn Crayola-branded pip-Cubes","This recall involves CreateOn Crayola-branded pip-Cubes, which are magnetic building cubes sold in Bold Colors and Glitter in sets of 24 or 27 cubes. The Bold Colors cubes are red, green, blue and yellow. The Glitter cubes are purple, pink, blue and green and have glitter on them. “Crayola” is imprinted on the left side of each cube.&nbsp; The model/UPC numbers of the recalled cubes are located can be found on the bottom of the product packaging.Cube SetsModelUPCBold Colors, 24 Cubes1000199850067300199Bold Colors, 27 Cubes1000243850067300205Glitter Cubes, 24 Cubes1000205850067300205Glitter Cubes, 27 Cubes1000250850067300250&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The recalled magnetic building cubes contain magnets that can become loose if the seams separate, posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.&nbsp;",,,Replace,"About 9,400","None reported","Consumers should immediately stop using the recalled magnetic building cubes, take them away from children and contact CreateOn to receive a replacement set of pip-cubes. Consumers will receive a pre-paid label to return the recalled magnetic cubes in order to receive the replacement.","Sold At","The 24-piece sets were sold at Michael's Stores nationwide and online at Michaels.com for about $20. The 27-piece sets were sold online at Amazon.com for about $35. All sets were sold from May 2025 to July 2025.","CreateOn, LLC, of Wheeling, Illinois",,,China,,
26-124,,"December 04, 2025",,"Primark US Recalls Primark Water Balloon Pumps Due to Injury Hazard","Primark Water Balloon Pump","This recall involves Primark Water Balloon Pumps, which were sold in blue and pink. The pumps are shaped like a water bottle with a spray head. The product code 5252801 is printed on the price tag located on the back of the water balloon pump bottle.&nbsp;","The water balloon pump can generate excessive pressure during use, causing the product to rupture, posing a risk of physical injury to the user or bystanders.",,,Refund,"About 3,170","The firm has received two reports in the United States (and nine reports internationally) of the water balloon pumps rupturing, resulting in two reports of cuts on users’ hands and fingers in the United States (and nine reports of cuts internationally). ","Consumers should immediately stop using the recalled water balloon pumps and return them to a Primark store for a full refund in the form of the original payment.","Sold At","Primark stores in the northeast and in Florida, Maryland and Illinois from March 2023 through July 2023 for about $6.","Primark US Corp. of Boston, Massachusetts ",,,China,,
26-104,,"November 20, 2025",,"Magnet Fidget Spinner Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Anzmtosn","Anzmtosn Magnet Fidget Spinner Sets","This recall involves Anzmtosn Magnet Fidget Spinner Sets. Each set contains 15 pieces and comes with four iridescent oval-shaped magnets, eight iridescent cuboidal-shaped magnetic stones, one red and yellow disk-shaped metal fidget spinner, one winged metal fidget spinner, and one multicolored infinity fidget cube. The set comes with a black fabric-lined storage case. The batch number, CCA06582, is printed on the back label of the packaging.","The recalled magnet spinner sets violate the mandatory standard for toys because the sets contain loose magnets, posing an ingestion hazard to children. When high-powered magnets are swallowed, they can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,,Refund,"About 490","None reported","Consumers should stop using the recalled magnetic fidget spinner sets immediately, take them away from children and dispose of them. To receive a full refund, consumers should send a photo of the disposal to Anzmtosn via email at&nbsp;Anzmtosn53@163.com.&nbsp;","Sold At","Amazon from December 2024 through June 2025 for about $15.",,"Shenzhenshibangduoladianzikejimaoyi Co., Ltd. (Shenzhen Bangduola Electronic Technology Trade Co., Ltd.), of China",,China,Retailer:,"Anzmtosn, of China"
26-086,,"November 13, 2025",,"Zippee Silicone Activity Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates Mandatory Standard for Toys; Imported by Mobi Games","Zippee Activity Toys","This recall involves the Zippee children’s activity silicone toy. The body of the toy is a teal flexible silicone cylinder with holes where six different color silicone strings can be pulled. Five of the six silicone strings contain a spherical ball attached to the end of the string. The recalled toy may have the date codes in MMDDYY format ranging from 030620 to 110823 marked inside the toy’s silicone cylinder body.","The recalled silicone activity toys contain spherical ends that can reach the back of the throat, posing a serious choking hazard to children.",,,Refund,"About 117,500 (In addition, about 25,786 were sold in Canada)","Mobi Games is aware of one incident involving a child placing the toy in his/her mouth and gagging, resulting in vomiting and choking. The child was released from medical care with no further injuries.","Consumers should stop using the recalled toy immediately, take it away from children and contact Mobi Games to receive a full refund. Consumers will be asked to register their product online by first confirming they have an affected version with spherical ends on the strings and then by providing a photo of the destroyed toy. Consumers will be directed to destroy the toy by cutting the spherical ends off the silicone strings and writing their initials and date on the teal cylinder.","Sold At","Amazon.com and PlayMobi.com and other online platforms and in specialty toy stores from November 2019 through January 2024 for about $20.","Mobi Games, Inc. of Canada",,,China,,
26-085,,"November 13, 2025",,"Bettina Doll Sets Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Shantou Chenghai Xingzigu Toy Industry","Bettina Doll Set with Magic Light Unicorn","This recall involves&nbsp;Bettina Doll Set with Magic Light Unicorn. The Magic Light Unicorn is white with multi-colored hair and a pink saddle, and the doll has a pink dress. The unicorn is 10 inches long and 9.5 inches tall, and the doll is 12 inches tall. There is a pink toy hairbrush included with the set.","The&nbsp;doll sets&nbsp;violate the mandatory standard for toys&nbsp;because the battery compartment of the unicorn contains button cell batteries that can be easily accessed by children. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,,Refund,"About 380","None reported","Consumers should immediately take the doll sets away from children, stop using the&nbsp;recalled toys and remove and properly dispose of the batteries.&nbsp;Consumers will be asked to throw the unicorn away and&nbsp;send a photo of the disposed product to&nbsp;bettinaftersales@outlook.com&nbsp;to receive a full refund.Note:&nbsp;Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.&nbsp;","Sold At","Amazon from August 2025 through September 2025 for about $28.",,,,China,Retailer:,"Shantou Chenghai Xingzigu Toy Industry Co., Ltd., of China"
26-075,,"November 06, 2025",,"Inkari Plush Alpaca Toys Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violate Small Parts Ban; Imported by Inkari","Inkari Plush Alpaca Toys","This recall involves five collections of Inkari’s plush alpaca toys: naturals, baristas, rainbow, monsterfluffs, and limited edition. The recalled wool stuffed toys were sold in white, ivory, light brown, dark brown, black, pink, purple, light blue, and mixed colors, and in four different sizes: mini (about 6 inches tall), small (about 9 inches tall), medium (about 12 inches tall) and large (about 19 inches tall). “INKARI” is printed on a label attached to the underside of the toy.","The recalled toys are intended for children under three years of age and the eyes can detach, which violates the small parts ban, posing a choking hazard to children.",,,Refund,"About 64,000 ","None reported","Consumers should immediately stop using the recalled plush toys and contact Inkari for a full refund. Consumers will be asked to cut the fur of the toy and send a photo to support@inkari-alpaca.com.&nbsp;","Sold At","Specialty stores nationwide and on Amazon.com, Etsy.com and Inkari-alpaca.com from November 2020 through July 2025 for between $25 and $100.","Inkari B.V., of the Netherlands",,,Peru,,
26-057,,"October 30, 2025",,"H-E-B Recalls 12-Pack Destination Holiday Glow Light Stick Bracelets Due to Skin Irritation Hazard","Destination Holiday Glow Light Stick Bracelets","This recall involves Destination Holiday Glow Light Stick bracelets sold in a 12-pack container with UPC 9787014483. The bracelets were sold in green, red, pink, orange, yellow and blue colors. “Destination Holiday Bracelets” is printed on the product packaging.&nbsp;","The green glow stick bracelet within the 12-pack container can leak, posing a skin irritation hazard.",,,Refund,"About 6,600","The firm has received one report of a green bracelet leaking. No injuries have been reported.","Consumers should not use the green bracelet sold as part of the 12-pack of bracelets and return the bracelet or container to H-E-B to receive a full refund.","Sold At","H-E-B stores in Texas from September 2025 through October 2025 for about $1.","H-E-B, LP, of San Antonio, Texas",,,China,,
26-012,,"October 09, 2025",,"Generic Magnetic Ball Sets Recalled Due to Risk of Serious Injury or Death from Magnet Ingestion; Violates Mandatory Standard for Toys; Sold on Amazon by Ritons","Generic Magnetic Balls 1000pcs","This recall involves Generic magnetic ball sets. This recall involves sets of 1,000 multi-colored 3 mm (0.1 inch) magnetic balls that are separable and have a strong magnetic flux. The magnets are encased in clear, plastic packaging and have “1000 Magnets” and “3MM” printed on the front of the packaging.","The recalled 3 mm magnetic ball sets violate the mandatory standard for toys because the magnet sets contain loose magnets posing an ingestion hazard to children. When high-powered magnets are swallowed, the ingested magnets can attract each other, or other metal objects, and become lodged in the digestive system. This can result in perforations, twisting, and/or blockage of the intestines, blood poisoning and death.",,,Refund,"About 5,800","None reported","Consumers should stop using the recalled magnetic ball sets immediately and take them away from children and contact Ritons for instructions on how to receive a refund. Ritons will provide a prepaid label for consumers to return the recalled products.","Sold At","Amazon from November 2024 through August 2025 for about $35.",,,,China,Retailer:,"Yiwuyichengmaoyiyouxiangongsi, of China, doing business as Amazon seller Ritons"
26-001,,"October 02, 2025",,"In Motion Design Recalls Evermore Surprise Eggs Due to Risk of Serious Injury; Violates Federal Lead Content Ban","Evermore Surprise Eggs","This recall involves Evermore Surprise Eggs with yellow, pink or green wrap. The Surprise Eggs are gold and contain seven different toys including a toy airplane.","The toy airplane inside the egg contains levels of lead that exceed the federal lead content ban. Lead is toxic if ingested by young children and can cause adverse health issues.",,,Refund,"About 98,350","None reported","Consumers should stop using the Surprise Eggs immediately and contact In Motion Design for a refund. Consumers should destroy the toy airplane, send a photo of the destroyed airplane to support@in-motion-design.com, and then dispose of the airplane in accordance with local and state laws.","Sold At","7-Eleven, Horizon, Speedway and Murphy stores nationwide from March 2025 through April 2025 for about $10.","In Motion Design Inc., of Paramount, California",,,China,,
25-461,,"September 11, 2025",,"Shierdu Children’s Toys Recalled Due to Risk of Serious Injury or Death from Choking Hazard; Violates the Small Parts Ban; Sold on Amazon by Yiwu Shiyi Trading","Children’s Wooden Cactus Toys","This recall involves Shierdu’s children’s wooden building block cactus toys. The toys consist of 28 pieces: a natural wood color base with holes and wooden, bulbous segments with pegs that are painted yellow, light green, dark green, blue, red and gray and attach to each other to form a cactus. “SHIERDU” and model number “SY-016” are printed on the label located on the product’s packaging.","The recalled toy is intended for children under three years of age and contains small parts, which violates the small parts ban, posing a deadly choking hazard.",,,Refund,"About 1,900","None reported","Consumers should immediately stop using the&nbsp;recalled toys&nbsp;and contact&nbsp;Yiwu Shiyi Trading for a full refund. Consumers will be asked to throw the product away and&nbsp;send a photo of the disposed product to&nbsp;yizhao2025@outlook.com.","Sold Online At","Amazon from October 2022 through August 2025 for about $17.",,,,China,Retailer:,"Yiwu Shiyi Trading Co., Ltd., of China"
25-450,,"August 28, 2025",,"Party Favors Lite-Up Torches and Laser Pointers Recalled Due to Risk of Serious Injury or Death from Battery Ingestion; Violates Multiple Standards; Imported by MTC Trading","Party Favors Lite-Up Torches and Mini Laser Pointers","This recall involves Party Favors lite-up torches and mini laser pointers. The affected models are:&nbsp;Model PF-1082: A single lite-up torch sold in white, blue or orange, measuring about 5 inches long and 2 inches wide.Model PF-1227: A two-pack of lite-up torches sold in orange and green, measuring about 4 inches long and an inch wide.Model PF-1153: A three-pack of lite-up torches sold in orange, blue and green, measuring about 3 inches long and an inch wide.Model PF-1084: Mini laser pointers sold in blue, green, red and silver, measuring about 3 inches long and an inch wide.All products come with pre-installed button cell batteries. The model number can be found printed on the hang tag.","The recalled lite-up torches contain button cell batteries in violation of the mandatory standard for toys and the recalled mini laser pointers contain button cell batteries in violation of the mandatory standard for consumer products because the button cell batteries can be accessed easily by children. Additionally, the laser pointers do not have the warnings required under Reese’s Law. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns, and death.",,,Refund,"About 10,100","None reported.","Consumers should immediately stop using the Lite-Up Torches and Mini Laser Pointers, take them away from children and place them where children cannot access them. Consumers may contact MTC Trading to request a full refund. Consumers will need to email a photograph confirming disposal of the lite-up torches or mini laser pointers to&nbsp;mtcmans@gmail.com to receive the refund.Note: Button cell batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.&nbsp;","Sold At","All Star Toys, Brooklyn, NY; Home Bargain, San Francisco, CA; One Dollar Only, San Francisco, CA; Almacenes Colon, Carolina, PR; Dollar Mart, Houston, TX; and various stores nationwide from June 2024 through May 2025 for about $1.","MTC Trading Company, of San Francisco, California",,,China,,
25-433,,"August 14, 2025",,"Children’s Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates the Small Ball Ban; Sold on Shein by STWUQIKONG","Children’s Spiral Tower Toys","This recall involves three-tiered spiral children’s tower toys. The recalled toy has three levels and a basketball hoop with a character’s face at the top. The toy measures about 10 inches high by 4 inches wide and came with three yellow balls.","The recalled toy contains small balls and is intended for children under three years of age, which violates the small ball ban, posing a deadly choking hazard.",,,Refund,"About 260","None reported.","Consumers should immediately take the toy away from children and contact STWUQIKONG for a full refund. Consumers will be asked to throw the product away and&nbsp;send a photo of the disposed product to&nbsp;STWUQIKONG_RECALL@hotmail.com.&nbsp;","Sold At","Shein.com in May 2025 for about $3.",,,,China,Retailer:,"Shantou Jinping District Wuqikong Daily Necessities Store, dba STWUQIKONG, of China"
25-422,,"August 07, 2025",,"TEMI Go Basketball Toys Recalled Due to Risk of Serious Injury or Death from Choking; Violates Small Ball Ban; Sold on Amazon by Temitoys","TEMI Go Basketball Toys","This recall involves TEMI Toys Go Basketball children’s toys. The recalled toy has five multicolored levels and a basketball hoop with a character’s face at the top. The toy measures about 13 inches high by 4 inches wide and comes with three yellow balls. “TEMI GO BASKETBALL” is printed on the front of the product packaging.&nbsp;","The recalled toy contains small balls and is intended for children under three years of age, which violates the small ball ban, posing a deadly choking hazard.",,,Refund,"About 660","None reported","Consumers should immediately take the toy away from children and contact TEMI Toys for a full refund. Consumers will be asked to throw the product away and send a photo of the disposed product to&nbsp;Temitoys@outlook.com.","Sold At","Amazon from September 2024 through April 2025 for between $10 and $18.",,,,China,Retailer:,"Shan tou shi bei bei jia mao yi you xian gong si dba TEMI Toys, of China"
