"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-412,,"July 31, 2025",,"Dorel Home Furnishings Recalls Cosco 2-Step Kitchen Steppers Due to Fall and Injury Hazards","Cosco 2-Step Kitchen Stepper","This recall involves the Cosco 2-step kitchen stepper, a folding stepstool with two steps and a safety bar that attaches to the back of the product, with model numbers 11349WHG1E, 11349GRN1E, 11349NVY1E, 11349WHG2, 11349GRN4, 11349GRN12, 11349WHG12C, 11349WHG12W, 11349WHG4F, and 11349CBWH4T. The kitchen steppers are sold in white/gray, green, navy, and blue colors. The Cosco logo is molded onto the handle. Model information is located on a label on one of the arms of the kitchen stepper.","The safety bar can detach or break while in use, posing serious fall and injury hazards to consumers.",,,Repair,"About 302,000 (In addition, 11,000 were sold in Canada)","Cosco has received 34 reports of the safety bar detaching or breaking, including two incidents resulting in head injuries.","Consumers should stop using the safety bar on the recalled kitchen stepper immediately and store the stepper away from children until repaired. Contact Dorel to receive a free repair kit, including shipping. The repair kit includes a sliding locking mechanism that attaches to the safety bar to prevent the safety bar from detaching or breaking during use. Consumers will also receive installation instructions and an additional warning label to place onto the product.","Sold At","Target, Home Depot, Lowe’s, Walmart, and BJ’s Wholesale Club stores nationwide and online at Amazon.com, Wayfair.com, and Overstock.com from February 2021 through July 2025 for between $56 and $70.","Dorel Home Furnishings Inc. d/b/a Cosco Home and Office Products, of Columbus, Indiana",,,China,,
25-416,,"July 31, 2025",,"TTI Consumer Power Tools Recalls RIDGID Framing Nailers Due to Laceration Hazard","RIDGID 18Volt Brushless 21-Degree Framing Nailers and RIDGID 18Volt Brushless 30-Degree Framing Nailers","This recall involves the RIDGID 18Volt Brushless 21-Degree Framing Nailer and the RIDGID 18Volt Brushless 30-Degree Framing Nailer. The model and serial numbers are located on the data plate found either on the side of the nail tray/magazine where the fasteners are loaded or on the bottom of the nailer where you insert the battery. Only nailers without either a black ink mark or a punched hole next to the serial number on the data plate are included in the recall.&nbsp;Model Number / NameSerial Number RangeR09894 - 18Volt Brushless 21-Degree Framing NailerCS21146D220001 - CS24165N220001R09895 - 18Volt Brushless 30-Degree Framing NailerCS21275D220001 - CS24165N220001","The dual action engagement system on the nailers can malfunction and involuntarily discharge a nail by pulling the trigger alone, posing a laceration hazard to consumers. The nailer should require both the work piece contact element (nose-piece) to be depressed and the trigger to be pulled at the same time in order to discharge a nail.",,,Repair,"About 64,000 (In addition, about 6,575 were sold in Canada)","None reported","Consumers should immediately stop using the recalled nailers and visit powertools.ridgid.com/recall to determine if their nailer is included in the recall and for instructions on how to obtain a free repair. TTI Consumer Power Tools will send a prepaid label to the consumer to return the recalled nailer, the software in the nailer will be updated, and then the nailer will be shipped back to the consumer.","Sold At","Home Depot and Direct Tools Factory Outlet stores nationwide and online at www.homedepot.com and www.directtoolsoutlet.com from July 2021 through May 2025 for between $329 and $389.","TTI Consumer Power Tools, Inc., of Anderson, South Carolina",,,China,,
25-399,,"July 24, 2025",,"Creekwood Naturals Recalls 100% Natural Pure Gum Spirits of Turpentine Bottles Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standard for Child Resistant Packaging","100% Natural Pure Gum Spirits of Turpentine Bottles","This recall involves Creekwood Naturals Gum Spirits of Turpentine bottles. The Gum Spirits of Turpentine comes in a clear glass bottle that has a brown label with red, black and white lettering. The front panel of the label on the bottle features ""Turpentine"" in large lettering, along with ""Pure Gum Spirits"" or ""Quality Gum Spirits.""","The recalled bottles contain turpentine, which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act. The turpentine bottles violate the mandatory standard for child-resistant packaging, posing a deadly poisoning hazard to young children.",,,Replace,"About 9,000","None reported","Consumers should immediately secure the recalled turpentine bottles out of the sight and reach of children. Consumers should contact Creekwood Naturals for a free replacement child-resistant closure. Consumers must complete a form online at&nbsp;https://creekwoodnaturals.com/pages/recall to receive the replacement.","Sold Online At","Amazon, Etsy, Ebay and Creekwood Naturals from June 2023 through May 2025 for between $20 and $40.",,"Creekwood Naturals, of Corona, California",,"United States",,
25-397,,"July 24, 2025",,"Diamond G Forest Products Recalls Turpentine Bottles Due to Risk of Serious Injury or Death from Child Poisoning; Violates Mandatory Standard for Child Resistant Packaging","Georgia Pine Gum Spirits of Turpentine Bottles","This recall involves 100% pure gum spirits of turpentine bottles. The 4-ounce, clear glass bottles are round and have a label with “Georgia Pine Gum Spirits of Turpentine” and “Diamond G Forest Products” printed on it.","The bottles contain turpentine, which must be in child-resistant packaging as required by the Poison Prevention Packaging Act. The packaging is not child-resistant, posing a risk of serious injury or death from poisoning if the contents are ingested by young children.",,,Replace,"About 20,000","None reported","Consumers should immediately secure the recalled turpentine bottles out of the sight and reach of children and contact Diamond G Forest Products for information on how to obtain a free replacement child-resistant closure.&nbsp;","Sold At","Nature’s Corner Market stores in Marietta, Georgia; Cornerstone Retreat stores in Gap, Pennsylvania; Nickel Mine Health Foods stores in Paradise, Pennsylvania; Leaves of The Trees in Memphis, Tennessee; Country Boy’s Mini Mall in Bristol, Georgia and online at Amazon from January 2021 through April 2025 for about $17.",,"Diamond G Forest Products LLC, of Patterson, Georgia",,"United States",,
25-389,,"July 17, 2025",,"Deale International Recalls CasaClean Handheld Steamers Due to Risk of Serious Burn Injury; Sold on HSN","CasaClean Handheld Steamers","This recall involves CasaClean Handheld Steamers with model number DF-958. The recalled steamers were sold in white/gray and blue/gray colors. The recalled steamers are intended to remove dirt, grease and limescale in various household areas. The recalled steamers are composed of a water tank, a cap, a valve assembly, a hose, a hose clamp and an exit nozzle. The CasaClean logo is in silver finish on the right face of the steamer. The model number is listed on a large black bar on the product rating sticker on the bottom of the machine.","The steamers can leak steam or spew hot boiling water, posing a risk of serious burn injury to users.",,,Refund,"About 23,000","Deale has received 26 reports of the recalled steamers leaking water or steam, including 13 consumers receiving burns.","Consumers should immediately stop using the recalled handheld steamers and contact Deale for instructions on how to safely cut the cord near the base of the machine, to provide proof of destruction, and to receive a refund. Consumers must take a photo of the cord that is cut near the base of the machine and upload the photo, along with their contact information, to the Recall Request form at&nbsp;www.thedeale.com/pages/casaclean-safety-recall&nbsp;to receive the refund.","Sold At","HSN from November 2024 through April 2025 for about $40.","Deale International LLC, of Fort Lauderdale, Florida",,,China,,
25-369,,"July 03, 2025",,"Trane Recalls Gas/Electric Packaged Units Due to Risk of Gas Leak, Fire Hazard","Trane and American Standard Gas/Electric Packaged Units","This recall involves five different models of&nbsp;Gas/Electric Packaged Units sold under Trane and American Standard brand names. The model and serial number ranges can be found on the outside of the back of the unit. Trane or American Standard is printed on the front of the units.MODEL NUMBER&nbsp;SERIAL NUMBER RANGE&nbsp;4YCZ5024F1060A&nbsp;24061381FA – 24453189FA&nbsp;4YCZ5036F1070A&nbsp;24013024FA – 24482966FA&nbsp;4YCZ5036F1090A&nbsp;24061367FA – 24442702FA&nbsp;4YCZ5048E1090A&nbsp;24061326FA – 24492348FA&nbsp;4YCZ5048E1115A&nbsp;24106164FA – 24415095FA","The fuel gas valve can open unexpectedly, allowing a gas leak and posing a fire hazard.",,,Repair,"About 4,790","The firm has received one report of gas leaking from the recalled two-stage gas furnace/air conditioners. No injuries have been reported.","Consumers should immediately stop using the heating mode of the recalled units and contact their dealer who installed the unit to schedule an appointment for a free inspection and repair, by replacing the ignition board of the unit. Consumers with Trane products can locate their nearest dealer at&nbsp;www.trane.com/residential/en/dealer-locator/. Consumers with American Standard products can locate their nearest dealer at&nbsp;www.americanstandardair.com/find-your-dealer/. Consumers can also contact Trane or American Standard directly for support.&nbsp;","Sold At","HVAC distributors and dealers nationwide from January 2024 through March 2025 for between $8,250 and $12,900.",,"Trane U.S. Inc., of Davidson, North Carolina",,Mexico,,
25-367,,"July 03, 2025",,"DEWALT Recalls Grinder Flap Discs Due to Laceration and Injury Hazards","DEWALT® Grinder Flap Discs","This recall involves DEWALT Elite Grinder Series 4.5-inch 40G T27 High Density Flap Discs, models DWA8280HRT and DWA8280RT, that are compatible with angle grinders for heavy duty use. Only units with date codes 2024-36 to 2024-48 are part of the recall. The model number is on the front cover of the flap disc located at the top above the name “DEWALT.” The date code for recalled discs is printed on the shipping boxes in year - week format and is also stamped on the individual discs. If you are unable to determine the date code, contact DEWALT for assistance.","The ceramic cloth abrasive flaps on the disc can detach while in use on a grinder, posing laceration and injury hazards.",,,Refund,"About 17,680","The firm has received three reports of the flap disc coming apart while in use on the grinder, including three injuries resulting in cuts and scrapes. ","Consumers should immediately stop using the recalled flap discs and go to the DEWALT website at&nbsp;https://www.dewalt.com/support/safety-notices-and-recalls/flap-disc-recall to participate in the recall.&nbsp; Consumers will be asked to write “Recall” on the disc and upload a photograph to the firm’s website. Consumers will then be asked to certify that they disposed of it in the trash to receive a refund.&nbsp;","Sold At","Industrial supply stores nationwide, including Grainger, Fastenal and Airgas, and online on Amazon.com from September 2024 through May 2025 for between $7 and $10.","DEWALT Industrial Tool Company, of Towson, Maryland",,,Turkey,,
25-366,,"July 03, 2025",,"Harbor Freight Tools Recalls Predator 2000-Watt Power Stations Due to Shock Hazard","Predator 2000W Power Stations","This recall involves the Predator 2000-Watt Power Station (SKU #70084, UPC 193175488718). The Power Stations are red and black and have “PREDATOR” in large white letters on the top of the front panel. “2000 Power Station” is in large white letters on the bottom of the front panel of the unit. The power stations are portable generators that run on a 1545-Watt lithium-ion phosphate battery that can be charged via A/C, solar power, or car. The power station can power up to 11 devices at once and has four A/C outlets, three USB-C outlets, three USB-A outlets and one 12V DC outlet. The SKU and UPC are located on labels affixed to the product. &nbsp;","The wires in the power station’s AC outlet receptacles are reversed when the product is in Emergency Power Supply (“EPS”) mode, posing a shock hazard to consumers operating the power station.",,,Replace,"About 6,500","The firm has received one report of the wires being reversed in EPS mode. No injuries have been reported.","Consumers should immediately stop using the recalled power stations and return them to their local Harbor Freight Tools store for a free replacement unit that will be available at the store. Harbor Freight Tools is contacting all known purchasers directly.","Sold At","Harbor Freight Tools stores nationwide from February 2025 through April 2025 for about $950.","Harbor Freight Tools, of Calabasas, California",,"Harbor Freight Tools, of Calabasas, California",China,,
25-362,,"June 26, 2025",,"Sanven Technology Recalls Vevor Handrails Due to Injury Hazard","Vevor Single Post Handrails","This recall involves Vevor’s wrought iron single post handrails for one or two step stairs. The handrails were sold in black (model numbers TFBGWXLZHS1JGNHKIV0 and LTFSSHSDDZJSFS001V0), white (model number LTFSBSDDZJSFS0001V0) and silver (model numbers LTFS2BBXGMLFS0001V0, LTFS1BBXGMLFS0001V0 and LTFSBSHXDDZJSFS01V0). “Vevor” is printed on a label located near the bottom of the handrail and the model number is on the label of the product’s packaging.","The handrails’ welding can break while a consumer is holding onto the handrail when stepping down a flight of stairs, posing an injury hazard.",,,Refund,"About 360","Vevor has received five reports of the handrails breaking, resulting in injuries, including one head injury.","Consumers should stop using the recalled handrails immediately and contact Vevor for a full refund. Vevor will provide pre-paid shipping labels for the consumers to return the handrails. Alternatively, consumers can provide photographic evidence of disposal or destruction of the product to&nbsp;recalling@vevor.com. Vevor is contacting all known purchasers directly.","Sold Online At","Amazon.com, eBay.com, Home Depot.com, Lowes.com, Vevor.com and Walmart.com from February 2020 through November 2024 for between $57 and $109.",,,"Sanven Technology Ltd., dba Vevor, of Rancho Cucamonga, California",China,,
25-326,,"June 05, 2025",,"NTI Brand Boilers Recalled Due to Fire and Carbon Monoxide (CO) Poisoning Hazards and Risk of Serious Injury or Death; Made by NTI Boilers","NTI residential gas boilers","This recall involves NTI-brand TRX Series II residential wall-mounted gas boilers with model numbers TRX150, TRX199 and TRX199C. The boilers are gray in color and measure about 20 inches wide and 34 inches high. The serial number, model number and product name are located on the rating plate on the left-hand side of the boiler.&nbsp;Model Name/ NumberSerial Number(s) or RangeTRX Series II / TRX1503314306C8 (242830000177-250130000073)TRX Series II / TRX1993314307C8 (242740000006-250220000014)TRX Series II / TRX199C3314308C8 (242750000127-250410000051)","The boiler door can fail to seal properly, due to incorrect burner door studs, allowing flames and gases to escape, posing fire and carbon monoxide (CO) poisoning hazards that can result in death or serious injury.",,,Repair,"About 323 (In addition, 459 were sold in Canada)","None reported","Consumers should immediately stop using the recalled boilers and contact NTI Boilers to arrange to have a certified technician install the repair at no cost to the consumer. Consumers who must continue using the boiler while awaiting repair should have working smoke and carbon monoxide alarms in their homes.","Sold At","Independent heating and plumbing contractors and wholesale distributors nationwide from September 2024 through February 2025 for between $3,400 and $4,100.","NTI Boilers Inc., of Canada","NTI Boilers Inc., of Canada",,Canada,,
25-325,,"June 05, 2025",,"HTP Brand Boilers Recalled Due to Fire and Carbon Monoxide (CO) Poisoning Hazards and Risk of Serious Injury or Death; Made by NTI Boilers","HTP residential gas boilers","This recall involves HTP-brand ELU Elite Ultra residential wall-mounted gas boilers with model numbers ELU-150WBN and ELU-199WBN. The boilers are black in color and measure about 20 inches wide and 34 inches high. The serial number, model number and product name are located on the rating plate on the left-hand side of the boiler.&nbsp;Model Name/ NumberSerial Number(s) or RangeELU Elite Ultra / ELU-150WBN3260035C8 (242770000111-242850000104)ELU Elite Ultra / ELU-199WBN3260036C8 (243240000051-250150000084)","The boiler door can fail to seal properly, due to incorrect burner door studs, allowing flames and gases to escape, posing fire and carbon monoxide (CO) poisoning hazards that can result in death or serious injury.&nbsp;",,,Repair,"About 96 (In addition, 9 were sold in Canada)","None Reported","Consumers should immediately stop using the recalled boilers and contact HTP to arrange to have a certified technician install the repair at no cost to the consumer. Consumers who must continue using the boiler while awaiting repair should have working smoke and carbon monoxide alarms in their homes.","Sold At","Independent heating and plumbing contractors and wholesale distributors nationwide from October 2024 through February 2025 for between $3,400 and $4,100.","Ariston USA LLC, of Providence, Rhode Island","NTI Boilers Inc., of Canada",,Canada,,
25-322,,"June 05, 2025",,"Apollo America Recalls Combination Smoke and Carbon Monoxide (CO) Detectors Due to Failure to Alert Consumers to a Fire or Carbon Monoxide Leak; Risk of Serious Injury or Death; Sold Exclusively by Vivint","Apollo America 51000-600 Combination Smoke and Carbon Monoxide Detectors","This recall involves Apollo America Combination Smoke and Carbon Monoxide Detectors with model number 51000-600. The recalled detector was sold in a white color. The front of the recalled detector has the text “Replace by” followed by a date ranging from 2034/June to 2034/October. “Apollo” and the model number 51000-600 are on the back of the detector.Note:&nbsp;If you choose to dispose of the detector’s primary/non-rechargeable lithium battery, do not throw the battery in the trash, or in the general recycling stream (e.g., street-level or curbside recycling bins). Lithium batteries must be disposed of differently than other batteries, because they present a greater risk of fire. Your municipal household hazardous waste (HHW) collection center or battery recycling boxes found at various retail and home improvement stores may accept this lithium battery for disposal. Before taking your battery to a HHW collection center, contact that office ahead of time and ask whether it accepts lithium batteries. If it does not, contact your municipality for further guidance.","The recalled detectors can malfunction and fail to alert consumers of a fire or carbon monoxide (CO) leak, posing a risk of smoke inhalation, carbon monoxide poisoning or death.",,,Replace,"About 50,000","None reported","Vivint is sending a free replacement detector to all known purchasers. Consumers should continue using the recalled detectors until they install the replacement detector. Consumers should install the replacement detector immediately upon receipt. Detailed instructions on how to remove the recalled detector and install the replacement can be found here:&nbsp;Replacement Guide. Consumers should contact Vivint with questions about whether their detector is included in this recall or the status of their replacement detector. Once the replacement detector is installed, consumers should write “recalled” on the original product, remove the batteries, dispose of the detector in their household garbage, and dispose of the batteries in accordance with local and state regulations.&nbsp;Consumers can review&nbsp;Protect Your Family from Carbon Monoxide Poisoning | CPSC.gov&nbsp;for more information about preventing carbon monoxide poisoning.","Sold Exclusively At","Online at www.Vivint.com and via door-to-door and telephone sales by Vivint from June 2024 through October 2024 for between $50 and $100.",,"Apollo America Inc., of Auburn Hills, Michigan",,"United States",Retailer:,"Vivint, of Lehi, Utah"
25-320,,"June 05, 2025",,"Midea Recalls About 1.7 Million U and U+ Window Air Conditioners Due to Risk of Mold Exposure","U and U+ Window Air Conditioners","This recall involves U and U+ Window Air Conditioners made by Midea and sold in brand names including Midea, Comfort Aire, Danby, Frigidaire, Insignia, Keystone, LBG Products, Mr. Cool, Perfect Aire and Sea Breeze. The air conditioners are designed to fit in windows. They were sold in three sizes of cooling power: 8,000, 10,000 and 12,000 BTU. The air conditioners are white and measure about 22 inches wide and 14 inches high. The brand name is printed on the units. The model number can be found on a label on the front right side of the unit when facing the air conditioner. They were sold with remote controls and can be controlled by a mobile app. The following brands and model numbers are included in this recall:Midea Model NumbersFrigidaire Model NumbersMAW08AV1QWTGHWQ085WD1MAW08AV1QWT-CGHWQ105WD1MAW08U1QWTGHWQ125WD1MAW08V1QWTInsignia Model NumbersMAW08V1QWT-SNS-AC8WU3MAW08V1QWT-TNS-AC8WU3-CMAW08W1QWTKeystone Model NumbersMAW10U1QWTKSTAW08UAMAW10V1QWTKSTAW10UAMAW10W1QWTKSTAW12UAMAW12AV1QWTLBG Products Model NumberMAW12AV1QWT-CQB-8K COMAW12U1QWTMr. Cool Model NumbersMAW12V1QWTMWUC08T115MAW12V1QWT-MMWUC10T115MAW12V1QWT-SMWUC12T115MAW12W1QWTPerfect Aire Model NumbersComfort Aire Model Numbers1PACU10000RXTS-101A1PACU12000RXTS-121A1PACU8000RXTS-81ASea Breeze Model NumbersDanby Model NumbersMWAUQB-12CRFN8-BCN10DAC080B6IWDB-6WAU310YREXDAC080B7IWDB-6WAU312YREXDAC100B6IWDB-6WAU38YREX","Pooled water in the air conditioners can fail to drain quickly enough, which can lead to mold growth. Mold exposure poses risks of respiratory issues or other infections to some consumers.",,,"Refund, Repair","About 1.7 million (In addition, about 45,900 were sold in Canada)","The firm is aware of at least 152 reports of mold in the air conditioners, including 17 reports of consumers experiencing symptoms such as respiratory infections, allergic reactions, coughing, sneezing and/or sore throats from mold exposure.","Consumers with the recalled air conditioners should immediately contact Midea for a free repair or a full or prorated refund, which will be based on the purchase date or date of manufacture.Consumers who want a refund will be requested to send the unit back to Midea using a free shipping label or submit a photograph showing that they cut the unplugged power cord of the unit to receive a refund.Consumers who want a repair should contact Midea to arrange for a technician to install a new drain plug or send consumers a repair kit that includes a new drain plug and bubble level, depending on the model. Consumers who continue using the air conditioners while awaiting a repair should visit&nbsp;www.MideaUrecall.expertinquiry.com for instructions on how to inspect their unit prior to continuing use.","Sold At","Costco, Menards, Home Depot, Best Buy and other stores nationwide and online at Midea.com, Amazon.com, Costco.com, Menards.com, HomeDepot.com, Lowes.com, Walmart.com, BJs.com, BestBuy.com and other websites from March 2020 through May 2025 for between $280 and $500.","Midea America Corp., of Parsippany, New Jersey","GD Midea Air-Conditioning Equipment Co. Ltd., of China",,"China and Thailand",,
25-313,,"June 05, 2025",,"Rinnai America Recalls Boilers Due to Carbon Monoxide (CO) Poisoning Hazard","Rinnai i-Series Plus gas boilers","This recall involves Rinnai-brand i-Series Plus residential wall-mounted gas boilers with model numbers IP175S, IP199S, IP175199C and IP199199C. The top white label on the side of the boiler states MADE IN JAPAN and has the model numbers followed by a reference code in parenthesis, TYPE OF GAS NATURAL GAS and SERIAL NO. followed by letters and numbers. The boilers are rectangular and metal and have the name Rinnai printed in black near the top and a temperature display/keypad near the bottom of the front of the boiler.","The boiler door can fail to seal properly due to incorrect screws, allowing carbon monoxide (CO) gases to escape, posing a carbon monoxide poisoning hazard.&nbsp;",,,Repair,"About 2,030 (In addition, 249 were sold in Canada)","None reported","Consumers should immediately stop using the recalled boilers and contact Rinnai to arrange to have a certified technician install the repair at no cost to the consumer. Consumers who must continue using the boiler while awaiting repair should have working carbon monoxide alarms on each level of their homes and outside sleeping areas.","Sold At","Independent heating and plumbing contractors and wholesale distributors nationwide, and online at Amazon.com, Homedepot.com and Lowes.com from September 2024 through February 2025 for between $3,900 and $5,000.","Rinnai America Corporation, of Peachtree City, Georgia",,,Japan,,
25-307,,"May 29, 2025",,"VFAUOSIT Brand Kitchen Faucets Recalled Due to Dangerous Lead Exposure for Young Children; Sold on Amazon.com by Whisper08","VFAUOSIT Kitchen Faucets, model number 06BNV","This recall involves&nbsp;VFAUOSIT kitchen faucets,&nbsp;model number 06BNV. The faucets are brushed nickel, single-handle kitchen faucets with a pull-down detachable spray and single-hole installation. Consumers can identify whether they have a recalled faucet by searching their Amazon purchase history for “Vfauosit” and “kitchen faucet” and looking for a description including pull-down sprayer, brushed nickel, stainless steel modern, high-arc, single-handle, single-hole, pull-out kitchen faucet for bar laundry RV utility sink.","The recalled faucets were tested and found to contain lead that can leach into water at levels that can be particularly harmful to infants and young children. The faucets were also found to leach other contaminants.Lead ingestion can cause harmful neurological effects on infants and&nbsp;young children, including attention-related behavioral problems, decreased cognitive performance and lower IQ.&nbsp;",,,Refund,"About 29,000","None reported","Consumers should immediately stop using these faucets and contact Whisper08 about disposal and a refund. Consumers will need to provide a photograph of disposal and their order number to receive the refund. Whisper08 is contacting all known purchasers directly.Until these faucets can be replaced, consumers should only consume water from the faucets after running the water for 15 seconds.","Sold At","Online at www.amazon.com from January 2024 through May 2025 for about $40.",,"Jiang men cai nuo wei yu you xian gong si, of China, doing business as Amazon seller Whisper08",,China,,
25-306,,"May 29, 2025",,"KICIMPRO Brand Kitchen Faucets Recalled Due to Dangerous Lead Exposure for Young Children; Sold on Amazon.com by Kicimpro","KICIMPRO Kitchen Faucets, model number KM800-01-06BN","This recall involves&nbsp;KICIMPRO kitchen faucets,&nbsp;model number KM800-01-06BN. The faucets are brushed nickel, single-handle kitchen faucets with a pull-down detachable spray and single-hole installation. Consumers can identify whether they have a recalled faucet by searching their Amazon purchase history for “Kicimpro” and “kitchen faucet” and looking for a description including pull-down sprayer, brushed nickel, high-arc, single-handle sink faucet with water lines, commercial modern RV stainless steel, grifos de cocina.","The&nbsp;recalled faucets were tested and found to contain lead that can leach into water at levels that can be particularly harmful to infants and young children.Lead ingestion can cause harmful neurological effects on infants and&nbsp;young children, including attention-related behavioral problems, decreased cognitive performance and lower IQ.",,,Refund,"About 50,000","None reported","Consumers should immediately stop using these faucets and contact Kicimpro about disposal and a refund. Consumers will need to provide a photograph of disposal and their order number to receive the refund. Kicimpro is contacting all known purchasers directly.Until these faucets can be replaced, consumers should only consume water from the faucets after running the water for 15 seconds.","Sold At","Online at www.amazon.com from January 2024 through May 2025 for about $35.",,"Kaipingshikemuyulinweiyushiyeyouxiangongsi, of China, doing business as Amazon seller Kicimpro",,China,,
25-305,,"May 29, 2025",,"BASDEHEN Brand Kitchen Faucets Recalled Due to Dangerous Lead Exposure for Young Children; Sold on Amazon.com by Chenfeng Store","BASDEHEN Kitchen Faucets, model number CFDTTH-000-YGH","This recall involves&nbsp;BASDEHEN kitchen faucets, model number CFDTTH-000-YGH. The faucets are matte black single-handle kitchen faucets with 360° swivel, spring spout design, detachable spray, optional mounting plate and single-hole installation. Consumers can identify whether they have a recalled faucet by searching their Amazon purchase history for “Basdehen” and “kitchen faucet.”","The recalled faucets were tested and found to contain lead that can leach into water at levels that can be particularly harmful to&nbsp;infants and young children. The faucets were also found to leach other contaminants.Lead ingestion can cause harmful neurological effects on infants and young children, including attention-related behavioral problems, decreased cognitive performance and lower IQ.&nbsp;",,,Refund,"About 24,000","None reported","Consumers should immediately stop using these faucets and contact Chenfeng Store about disposal and a refund. Consumers will need to provide a photograph of disposal to receive the refund. Amazon is contacting all known purchasers directly.Until these faucets can be replaced, consumers should only consume water from the faucets after running the water for 15 seconds.","Sold At","Online at www.amazon.com from May 2024 through May 2025 for about $30.",,"Ruianshichenfengwujinzhizaoyouxiangongsi, of China, doing business as Amazon seller Chenfeng Store",,China,,
25-251,,"May 08, 2025",,"Sanven Technology Recalls Vevor Cable Railing Kits Due to Entrapment Hazard","Stainless steel cable railing kits","This recall involves Vevor’s cable railing kits for indoor or outdoor use. The cable support posts are made of stainless steel and were sold in black and silver colors. “Vevor” is printed on a label located on the top of each support post, and the P/N or P/C number is on the label of the product's outer packaging.&nbsp;If the consumer has discarded the outer packaging, the product model can be identified through the following product features.(P/N) or (P/C) #ColorNumber of HolesOverall Height of Cable Support Post (in inches)Cross-sectional Dimensions (in inches)Location of the Holes on Cable Support Post1JZLGZHS9142UYBR4V0black1036""1.18"" x 1.96""L-shaped Holes1JZLGZHS1067CSWRBV0black1242""1.18"" x 1.96""L-shaped Holes1JZLGZ106755UOBB9V0black1242""1.96"" x 1.96""L-shaped HolesLGZY106.72.55KZF0V0silver1242""1"" x 2""Horizontal Holes1JZLGZ91455YMDM3LV0 /1JZLGZ91455YMDM3LV0-0801silver1036""1.96"" x 1.96""Horizontal Holes","The bottom hole on the cable support posts is over four inches from the bottom of the base plate, posing an entrapment hazard to consumers.",,,Refund,"About 800","None reported","Consumers should stop using the cable railing kits immediately, prevent children from accessing the area where they are located, and contact Vevor for a full refund.&nbsp;Vevor will provide pre-paid shipping labels so that consumers can return the recalled cable railing kits. Alternatively, consumers can provide photographic evidence of disposal or destruction of the cable support posts to&nbsp;recalling@vevor.com.","Sold At","Online at Home Depot.com, Lowes.com, Walmart.com, Amazon.com, Wayfair.com and vevor.com from May 2021 through September 2024 for between $32 and $40 each for the kit.","Sanven Technology Ltd., of Rancho Cucamonga, California",,,China,,
25-212,,"April 03, 2025",,"AmesburyTruth Recalls Ashland Casement Window Hinge Tracks Due to Impact Injury Hazard","Ashland 10-inch and 14-inch two-bar casement window hinge tracks","This recall involves Ashland 10-inch and 14-inch two-bar right-hand and left-hand casement window hinge tracks installed in windows to allow the windows to be cranked opened and closed. The casement window hinge tracks include part numbers 2003558, 2003559, 2004271 and 2004272. These products can be identified by locating “R10,” “L10,” “R14” or “L14” located on the face of the casement window hinge track. These hinge tracks were manufactured and sold to residential and commercial window manufacturers in boxes dated April 2024 through December 2024.","The metal sliding arm can disengage from the hinge track causing the window sash to fall, posing an impact injury hazard to consumers.",,,Replace,"About 200,000","The firm has received two reported incidents involving a window sliding arm becoming disengaged from the hinge tracks. No injuries have been reported.","Consumers should leave windows in the closed and locked positions and immediately contact AmesburyTruth to coordinate a free window inspection by a professional, who will install free replacement hinge tracks for those with a manufacturing defect.","Sold At","AmesburyTruth to various window manufacturers or service parts providers nationwide from April 2024 through January 2025 for about $2.",,"Amesbury Industries Inc., d/b/a AmesburyTruth, of Houston, Texas",,Mexico,,
25-189,,"March 20, 2025",,"Woolite Delicates Detergent Recalled by Reckitt Due to Risk of Exposure to Bacteria; Sold Exclusively on Amazon.com","Woolite Delicates detergent in 50-fluid-ounce bottles","This recall involves 50-fluid-ounce bottles of Woolite Delicates detergent (SKU 62338-72724) with lot codes S24364, S24365 and S24366, sold exclusively on Amazon.com. The lot code is printed at the top of the back of the bottle. The bottles are white with a light pink label and cap.&nbsp;","The recalled products can contain Pseudomonas species bacteria, including Pseudomonas oleovorans, an environmental organism found widely in soil and water. People with weakened immune systems or external medical devices who are exposed to the bacteria face a risk of serious infection that may require medical treatment. The bacteria can enter the body through the eyes or through a break in the skin. People with healthy immune systems are usually not affected by the bacteria.",,,Refund,"About 16,200","None reported","Consumers should immediately stop using the recalled Woolite Delicates detergent with lot codes S24364, S24365 and S24366 and contact Reckitt for a full refund. To receive a refund, consumers should write their name and “Recalled” in permanent marker on the back of the product, then take a photo with the UPC and lot code visible, and email the photo to&nbsp;ConsumerCare_USA@reckitt.com. Once consumers receive their refund, they should dispose of the product by closing the bottle tightly and placing it in household trash. Do not empty the product prior to disposal. Do not attempt to recycle the product bottle.","Sold At","Sold exclusively on Amazon.com in January 2025 for between $14 and $17.",,"Reckitt Benckiser LLC, of Parsippany, New Jersey",,"United States",,
