"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-059,,"October 30, 2025",,"Crate & Barrel Recalls Ana Dining Chairs Due to Fall Hazard","Ana Dining Chair","This recall involves Crate &amp; Barrel Ana Dining Chairs with SKU numbers: 108-976, 109-100, 109-117, 109-123, 121-287, 436-035, 436-074, 436-096, 436-123, 686-763, 686-774, 387-127, 387-135, 387-141 and 387-166. The SKU is located on the underside of the chair seat. The recall does not apply to chair models sold after January 23, 2025. The recalled chairs were sold in charcoal, gray, ivory, navy, gray velvet, camel velvet, and olive-green velvet.&nbsp;","The legs of the dining chair can break, posing a fall hazard.",,,Replace,"About 54,930 (In addition, about 3,160 were sold in Canada)","The firm has received 149 reports of chair legs breaking, including 10 reports of injuries to the head, back, arms and face.","Consumers should immediately stop using the recalled dining chair and contact Crate &amp; Barrel&nbsp;to obtain&nbsp;a free replacement chair and coordinate a free pick up of the recalled chair.","Sold At","Crate &amp; Barrel stores and on Crateandbarrel.com from January 2021 through January 2025 for between $300 and $350.","Euromarket Designs, Inc., dba Crate & Barrel, of Northbrook, Illinois",,,China,,
26-049,,"October 23, 2025",,"Bealife 5-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Imported by Bealife","Bealife 5-Drawer Dressers","This recall involves Bealife 5-Drawer Dressers. The recalled dressers are white and measure about 32 inches high by 28 inches wide by 16 inches deep. Model number AP23-W is printed on the product packaging. The model number does not appear on the product itself.","The recalled dressers are unstable if they are not anchored to a wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 410","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to a wall, and place them in an area that children cannot access. Consumers should contact Bealife for instructions on how to dispose of the dressers and will be required to email a photo demonstrating disposal of the product to&nbsp;info@bealifehome.com to receive a full refund.","Sold At","Amazon from June 2025 through August 2025 for about $76.","Shenzhen Quanyuanfa Trading Co., Ltd. dba Bealife, of China",,,Vietnam,,
26-038,25-463,"October 23, 2025","September 11, 2025","Cranach Hardware Recalls Tip Restraint Kits Due to Tip-Over Hazard; Manufactured by Cranach Hardware","Cranach Hardware Plastic Tip Restraint Kits","This recall involves defective plastic tip restraint kits (also referred to as furniture straps) manufactured by Cranach Hardware. The recalled tip restraint kits contain two white plastic brackets/mounts (one for connection to furniture and the other for connection to the wall), a white plastic cable zip tie, two different pairs of screws (one longer than the other), and two drywall anchors.The plastic in the brackets/mounts and the cable zip tie can break or degrade over time, which could lead to furniture tipping over if a consumer interacts with furniture that was secured by the recalled product. CPSC testing revealed that the recalled plastic tip restraints failed to meet the requirements of ASTM F3096-23, the industry standard for tip restraints.Young children or elderly adults could be severely injured if interacting with furniture that is secured to the wall with these defective plastic tip restraints.&nbsp;CPSC’s Anchor It! website,&nbsp;https://www.anchorit.gov/, has free, downloadable educational materials available to the public, including important instructions for properly anchoring furniture to prevent tip-overs.","The recalled plastic tip restraint kits (also referred to as furniture straps) can break or degrade, posing tip-over and entrapment hazards that can result in serious injuries or death to children or elderly consumers interacting with furniture that is secured to the wall with the defective plastic tip restraints.","CPSC urges consumers to immediately stop using, remove from furniture and dispose of these defective plastic tip restraints. Consumers should secure their furniture with tip restraints that are compliant with industry standard ASTM F3096-23.","WASHINGTON, D.C. – The U.S. Consumer Product Safety Commission (CPSC) is warning consumers to immediately stop using defective plastic tip restraint kits (also referred to as furniture straps) manufactured by Cranach Hardware because the plastic can break or degrade over time. This could lead to furniture tipping over if a child interacts with furniture that was secured by this product. CPSC testing revealed that these defective plastic tip restraints failed to meet the requirements of ASTM F3096-23, the industry standard for tip restraints.&nbsp;This is a hidden defect because consumers who purchase and install this product may be under a false sense of security that their furniture is safe from a tip-over incident. CPSC is aware of at least 115 incidents where consumers reported that the defective plastic tip restraint kits broke, including six reported tip-over incidents.&nbsp;Consumers should be aware that a young child could be severely injured if interacting with furniture that is secured to the wall with these defective plastic tip restraints.&nbsp;The defective tip restraint kits contained two plastic brackets, one for connection to furniture and the other for connection to the wall, a plastic cable zip tie, two different pairs of screws, one longer than the other, and two drywall anchors.&nbsp;These defective plastic tip restraint kits have been sold on Amazon.com for between $6 and $30 (depending on the number of units in the package).&nbsp;The manufacturer, Cranach Hardware, of China, has not responded to a request for an acceptable recall.&nbsp;These products were manufactured in China.&nbsp;CPSC urges consumers to immediately stop using, remove from furniture and dispose of these defective plastic tip restraints. Consumers should secure their furniture with tip restraints that are compliant with industry standard ASTM F3096-23.&nbsp;CPSC’s Anchor It! website, https://www.anchorit.gov/, has free, downloadable educational materials available to the public, including important instructions for properly anchoring furniture to prevent tip-overs.&nbsp;Report any incidents involving injury or product defect to CPSC at www.SaferProducts.gov.&nbsp;",Replace,"About 55,170","CPSC is aware of at least 115 incidents where consumers reported that the defective plastic tip restraint kits broke, including six reported tip-over incidents. No injuries have been reported.","Consumers should stop using Cranach Hardware plastic tip restraints immediately and contact Cranach Hardware for a free replacement tip restraint kit made of stainless steel. Keep children away from the unit while waiting for a replacement tip restraint kit. Consumers will need to provide photographic evidence of destruction or disposal of the product to receive a replacement tip restraint kit from Cranach Hardware.","Sold At","Amazon, beginning in September 2019, for between $6 and $30 (depending on the number of units in the package).",,"Cranach Hardware, of China",,China,,
26-022,,"October 16, 2025",,"WLIVE Fabric 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by WLIVE","WLIVE Fabric 12-Drawer Dressers","This recall involves WLIVE Fabric 12-drawer dressers. The recalled dressers were sold in charcoal black, charcoal black wood grain, black rustic brown, dark grey, light grey, rustic brown wood grain print, and white and have a metal frame and wooden top and 12 collapsable fabric drawers. The dressers measure about 39 inches by 12 inches by 48 inches and weigh 35 pounds. “ASNG092” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 76,500","The firm has received one report of the dresser tipping over. No injuries have been reported.","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact WLIVE for instructions on how to dispose of the dressers, to receive a full refund. Consumers must submit a photo to&nbsp;wliveproductrecall@wlivehome.com demonstrating disposal of the product.","Sold At","Amazon from September 2023 through August 2025 for about $83.",,"Jiangsu Pengcheng Weiye Furniture Co., Ltd., of China",,China,Retailer:,"WLIVE, of China"
26-023,,"October 16, 2025",,"RH Recalls Byron Tables and Desks Due to Risk of Injury","Byron Emperador Tables and Byron Reeded Stone Tables and Desks","This recall involves three different models of RH’s Byron furniture.-The Byron Reeded Stone travertine or marble dining tables were sold in Italian Classico (natural) Travertine, Brown Emperador (brown) Marble and Spanish Nero Marquina (black) Marble and in five lengths: 72 inches, 84 inches, 96 inches, 108 inches and 120 inches.&nbsp;-The Byron Reeded Stone travertine or marble desks were sold in Italian Classico (natural) Travertine, Brown Emperador (brown) Marble and Spanish Nero Marquina (black) Marble and in two lengths: 60 inches and 72 inches.&nbsp;-The Byron Emperador dining tables have a gold Emperador marble top and reeded whitewashed, greige, light, natural, brown and black oak and white, grey, crema (cream), gold or brown wooden legs; and were sold in four lengths: 72inches, 84 inches, 96 inches and 108 inches.&nbsp;&nbsp;The recalled furniture has the following SKU numbers printed on a label located on the underside of the table or desk and on the product’s order receipt:StyleDescriptionSKUByron Reeded Stone Dining Table72” Dining Table, Spanish Nero Marquina Marble10138977BLMB72” Dining Table, Brown Emperador Marble10138977EMPR72” Dining Table, Italian Classico Travertine10138977NATT84” Dining Table, Spanish Nero Marquina Marble10138969BLMB84” Dining Table, Brown Emperador Marble10138969EMPR84” Dining Table, Italian Classico Travertine10138969NATT96” Dining Table, Spanish Nero Marquina Marble10138970BLMB96” Dining Table, Brown Emperador Marble10138970EMPR96” Dining Table, Italian Classico Travertine10138970NATT96” Dining Table, Brown Emperador Marble10215310EMPR108” Dining Table, Spanish Nero Marquina Marble10138968BLMB108” Dining Table, Brown Emperador Marble10138968EMPR108” Dining Table, Italian Classico Travertine10138968NATT&nbsp;120” Dining Table, Spanish Nero Marquina Marble10138978BLMB&nbsp;120” Dining Table, Brown Emperador Marble10138978EMPR120” Dining Table, Italian Classico Travertine10138978NATT&nbsp;StyleDescriptionSKUByron Reeded Stone Desk60” Desk, Spanish Nero Marquina Marble10155834BLMB60” Desk, Brown Emperador Marble10155834EMPR60” Desk, Italian Classico Travertine10155834NATT72” Desk, Spanish Nero Marquina Marble10155831BLMB72” Desk, Brown Emperador Marble10155831EMPR72” Desk, Italian Classico Travertine10155831NATT&nbsp;StyleDescriptionSKUByron Emperador Dining Table72” Dining Table, Greige Oak/Gold Emperador Marble10201126GREM72” Dining Table, Natural Oak/Gold Emperador Marble10201126NTEM84” Dining Table, Greige Oak/Gold Emperador Marble10201128GREM84” Dining Table, Whitewashed Oak/Gold Emperador Marble10201128WTEM96” Dining Table, Greige Oak/Gold Emperador Marble10201129GREM96” Dining Table, Light Oak/Gold Emperador Marble10201129LTEM108” Dining Table, Black Oak/Black Emperador Marble10201130BLEM108” Dining Table, Greige Oak/Gold Emperador Marble10201130GREM108” Dining Table, Natural Oak/Gold Emperador Marble10201130NTEM","The recalled tables and desks can collapse when a gap forms between the leg and tabletop and a horizontal force is applied to the top, posing a risk of injury.",,,Refund,"About 750 (In addition, about 10 were sold in Canada)","RH has received one report of a dining table collapsing, resulting in lacerations.","Consumers should immediately stop using the recalled tables and desks and contact RH for a full refund of the purchase price and to coordinate pick up of the recalled tables and desks, free of charge. RH will issue the refund upon receiving the recalled table or desk.","Sold At","RH galleries and outlets, and online on RH.com from November 2023 through July 2025 for between $1,700 and $12,000.","RH US, LLC, of Corte Madera, California",,,Vietnam,,
26-024,,"October 16, 2025",,"AOWOS Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Walmart.com by AOWOS","AOWOS Dressers","This recall involves AOWOS 12-drawer dressers. The recalled dressers were sold in black, brown, gray, oak, pink and white. They have a metal frame, wooden top, 12 collapsing fabric drawers of different sizes with handles, four side pockets and two hooks. The dressers measure about 39 inches by 12 inches by 44.5 inches, and weigh about 42 pounds. Model number 12DRW01, 12DRW02, 12DRW11, 12DRW13, 12DRW19, 12DRW20 or 12DRW27 is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers violate the mandatory standard required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 700","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact AOWOS for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;AOWOSRecall@outlook.com of the product showing disposal.","Sold At","Walmart.com from September 2023 through August 2025 for about $90.",,"Shenzhen Shuanglong Home Furnishing Co., Ltd., of China",,China,Retailer:,"Hong Lu, of China, doing business as online seller AOWOS"
26-004,,"October 02, 2025",,"Gunaito 10-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Walmart.com by Gunaito","Gunaito 10-Drawer Dressers","This recall involves Gunaito 10-drawer dressers in brown and white. The recalled dressers have a metal frame, a wooden top, 10 collapsing fabric drawers of different sizes with pull knobs, and four side-pockets. The dressers measure about 39 inches by 39 inches by 12 inches and weigh about 30 pounds. “HD006BN-SLCD” or “HD006WH-SLCD” is printed on the product packaging.","The recalled dressers are unstable, if they are not anchored to the wall, posing serious tip-over and entrapment hazards, that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 610","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Gunaito for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;gunaito10recall@outlook.com showing disposal of the product.","Sold At","Walmart.com from December 2024 through August 2025 for about $70.",,"Changzhou Hengze Home Furnishing Co., Ltd, of China",,China,Retailer:,"Gunaito Direct, of China"
25-474,,"September 18, 2025",,"EnHomee Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold by EnHomee Direct","EnHomee 13-Drawer Dressers","This recall involves EnHomee Fabric 13-Drawer Dressers. The Fabric 13-Drawer Dressers are 55.12"" W x 35.45"" H x 11.02"" D and come in rustic brown, white, black, and pink.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers fail to meet the mandatory standard required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 11,200","None reported","Consumers should immediately stop using the recalled dressers if they are not anchored to a wall and place them in an area where children cannot access them. Contact EnHomee for instructions on how to identify affected units and dispose of the dressers to receive a full refund. Consumers must submit a photo of the disposed dresser to&nbsp;enhomeestore@gmail.com.&nbsp;","Sold Online At","Amazon, Walmart, Wayfair, Shein, TikTok, Shopify, and Temu from September 2023 through March 2025 (Rustic brown units) for between $75 and $120. The affected white, black, and pink units were sold from September 2023 through May 2024.",,"Changzhou Jiaxuan Intelligent Furniture Co. Ltd., of China",,China,,
25-447,,"August 28, 2025",,"Lulive Recalls Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Lulive","Lulive 12-Drawer Dressers","This recall involves Lulive 12-drawer dressers. The recalled dressers were sold in white and have a metal frame and wooden top, 12 collapsing fabric drawers of different sizes with handles, four side-pockets, and two hooks. The dressers measure about 12 inches by 39 inches by 45 inches and weigh 30 pounds. “KF-X9Y1” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 3,500","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Consumers can contact Lulive for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;lulive12recall@sina.com of the product demonstrating disposal.","Sold At","Amazon from March 2025 through June 2025 for between $90 and $100.",,"Changzhou Hengze Home Furnishing Co., of China",,China,Retailer:,"Lulive Home US, of China"
25-400,,"July 24, 2025",,"Aiho Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard; Sold on Walmart.com by Aiho","Aiho Dressers","This recall involves Aiho five-drawer dressers. The white dressers measure about 16 inches deep by 28 inches wide by 37 inches tall. The top two drawers are half the width of the dresser, and the bottom three drawers are the full width. Model number “AP23-W” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers fail to meet the mandatory standard, as required by the STURDY Act.",,,Refund,"About 1,900","None reported","Consumers should immediately stop using the recalled dressers if they are not anchored to a wall and place them in an area where children cannot access them. Contact Aiho for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo of the disposed dresser to&nbsp;support@aiholife.com.","Sold At","Walmart.com by Aiho from September 2023 through March 2025 for about $80.",,,,China,Retailer:,"Shenzhen Yiqun Technology Co. Ltd. dba Aiho Inc., of China"
25-380,,"July 10, 2025",,"WLIVE Fabric Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Federal Standard for Clothing Storage Units; Sold on Amazon by WLIVE","WLIVE Fabric 15-Drawer Dressers","This recall involves WLIVE Fabric 15-Drawer Dressers. The tall dresser includes 15 fabric drawers with a frame and handles and was sold in rustic brown, black, charcoal black wood grain print, and white. The dresser is about 12 inches long by 40 inches wide by 51 inches tall and weighs approximately 36 pounds. The model number, “ASNG105”, is printed on the side of the packaging box of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the federal standard as required by the STURDY Act.",,,Refund,"About 6,600","None reported","Consumers should immediately stop using the recalled dressers if they are not anchored to a wall and place them in an area that children cannot access. Contact WLIVE for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo of the disposed dresser to&nbsp;wliveproductrecall@wlivehome.com. WLIVE and Amazon are contacting all known purchasers directly.","Sold Online At","Amazon from April 2024 through May 2025 for about $110.",,"Jiangsu Zhi Pai Furniture Manufacturing Co. Ltd., of China",,China,Retailer:,"WLIVE, of China"
25-353,,"June 26, 2025",,"The Coleman Company Recalls Converta Camping Cots and Converta Camping Suspension Stretchers Due to Laceration and Amputation Hazards; Imported by Newell Brands","Converta camping cots and Converta camping suspension stretchers","This recall involves Coleman Converta camping cots with model numbers 2000003077 and 2000020282, and Coleman Converta camping suspension stretchers with model number 2000020290. The model numbers are printed on a hang tag attached to the frame.&nbsp;The camping cots and suspension stretchers have tan or white fabric with the Coleman logo printed on the fabric, and black steel frames with adjustable seatbacks and leg positions.","The backrest fold mechanism can pinch consumers’ fingers, posing laceration and amputation hazards.",,,Repair,"About 228,760 (In addition, about 438 in Canada)","The firm has received seven reports of the seatback adjustment mechanism pinching consumers’ fingers, including two reports of fractured fingers.","Consumers should immediately stop using the recalled camping cots and suspension stretchers and contact The Coleman Company for a free repair kit, including installation instructions.","Sold At","Walmart and other stores nationwide and online on Amazon from January 2011 through March 2025 for between $60 and $80.","Newell Brands Inc., an affiliate of The Coleman Company, Inc., of Atlanta, Georgia",,,China,,
25-341,,"June 18, 2025",,"YaFiti White Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Federal Standard for Clothing Storage Units; Sold on Amazon","YaFiti 12-Drawer White Dressers","This recall involves YaFiti 12-Drawer White Dressers. The dressers measure about 39 inches long, 12 inches wide and 45 inches high and were sold in white. The model number HI1381_02 is printed on the outer packaging box of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the federal standard as required by the STURDY Act.",,,Refund,"About 6,000","None reported","Consumers should immediately stop using the recalled dressers if they are not properly anchored to a wall and place them in an area that children cannot access. Contact YaFiti for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo of the disposed dresser to&nbsp;Yafitiservice@outlook.com. YaFiti and Amazon are contacting all known purchasers directly.","Sold Exclusively Online","Amazon from September 2023 through March 2025 for about $95.",,"Shenzhen Leader-Union Technology Co. Ltd., of China",,China,Retailer:,"YaFiti Store, of China"
25-293,,"May 22, 2025",,"Sivan Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Multiple Violations of Federal Regulations for Clothing Storage Units; Sold on Wayfair.com by Anji Guyou Furniture","Sivan Six-Drawer Double Dressers","This recall involves Sivan Dressers. The six-drawer double dressers measure approximately 31 inches tall, 47 inches wide and 16 inches deep. They were sold in natural oak and black colors. The model number Y-C51 is located on the packaging label.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the performance requirements of the STURDY Act because they can tip over with fewer than 60 pounds applied horizontally, and the dressers also fail to meet the labeling requirements of the STURDY Act.",,,Refund,"About 170","None reported","Consumers should immediately stop using the recalled dressers if they are not anchored to a wall and place them in an area that children cannot access. Consumers can contact Anji Guyou Furniture for instructions on how to dispose of the dressers to receive a full refund. Consumers must email a photo showing disposal of the product to&nbsp;guyouproductrecall@163.com. Anji Guyou Furniture and Wayfair are also contacting all known purchasers directly.","Sold Online At","Wayfair.com from May 2024 through March 2025 for between $285 and $294.",,,,China,Retailer:,"Anji Guyou Furniture Co. Ltd., of China"
25-292,,"May 22, 2025",,"Areson Recalls Rolanstar 6-Drawer Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Multiple Violations of Federal Regulations for Clothing Storage Units; Sold Exclusively on Amazon.com","Rolanstar 6-Drawer Dressers","This recall involves Rolanstar 6-Drawer Dressers. They measure about 51 x 16 x 33 inches and were sold in the color black. The model number DC006-BK130-1-RR is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children.&nbsp;The dressers violate the performance requirements of the STURDY Act because they can tip over with fewer than 60 pounds applied horizontally, and the dressers also fail to meet the labeling requirements of the STURDY Act.",,,Refund,"About 1,293","None reported","Consumers should stop using the recalled dressers&nbsp;immediately if they are not anchored to the wall and place them in an area that children cannot access. Areson, through Amazon Logistics Service, is contacting all known purchasers directly. Contact Areson for instructions on how to receive a full refund and how to submit a photo showing the disposal of the product to the firm at&nbsp;Support@Areson.shop.","Sold Exclusively Online","www.Amazon.com from September 2023 through March 2025 for between $100 and $213.",,"Fujian Ming Jin Household Technology Limited, of China",,China,Retailer:,"Areson Inc., of Tustin, California"
25-217,,"April 10, 2025",,"Modus Furniture International Recalls Kentfield Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Federal Regulation for Clothing Storage Units","Kentfield Solid Wood Eight-Drawer Dressers","This recall involves Kentfield Solid Wood Eight-Drawer Dressers. The product was also sold as the Eliza Dresser, the Elyza Dresser, and the Westmont Dresser under the model number 8ZU582A. The dresser was sold in black drifted oak. Production date codes of 2023-10 (October 2023) through 2024-08 (August 2024) and the model number are&nbsp;printed on a label on the rear of the dressers included in this recall.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance requirements of the STURDY Act.",,,Repair,"About 675","None reported","Consumers should stop using the recalled Kentfield Dressers immediately and contact Modus for a free repair kit and the option to request free in-home installation of the kit. Modus Furniture is contacting all known purchasers directly.","Sold At","Joybird Stores nationwide and online at wayfair.com, allmodern.com and joybird.com from January 2024 through December 2024 for between $980 and $2,000.","Modus Furniture International, of Los Angeles, California",,,Indonesia,,
25-202,,"March 27, 2025",,"George Oliver Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violation of Federal Regulations for Clothing Storage Units; Sold Exclusively on Wayfair.com by Pliman","George Oliver Dressers","This recall involves George Oliver-branded dressers. The six-drawer, wooden double dressers measure about 31 inches tall, 47 inches wide and 15-½ inches deep, and were sold in&nbsp;a cream color.","The recalled dressers are unstable if they are not properly anchored to the wall, posing serious tip-over and entrapment hazards, and the two additional metal support legs also present tripping hazards. The dressers violate performance and warning label requirements of the STURDY Act.",,,Refund,"About 220","None reported","Consumers should immediately stop using the recalled dressers if they are not properly anchored to a wall and place them in an area that children cannot access. Contact Pliman for instructions to receive a full refund. Consumers should write “RECALL” on the dressers using a permanent marker, disassemble them and submit a photo of the disposed product to&nbsp;plimangeorgeoliver@gmail.com. Pliman and Wayfair are contacting all known purchasers directly.","Sold Exclusively At","Wayfair.com from September 2024 through March 2025 for about $275.","Changzhou Dizeng E-commerce Co. Ltd, dba Pliman, of China","Zhangzhou Jiesi Intelligent Technology Co. Ltd., of China",,China,,
25-192,,"March 20, 2025",,"GIKPAL Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Federal Regulation for Clothing Storage Units; Sold Exclusively on Walmart.com by ONME Direct","GIKPAL 10 Drawer Dressers","This recall involves GIKPAL 10 drawer dressers with model number HI1318_13. The dressers were sold in rustic brown with black handles and black sides and back. The dressers measure about 11.8 inches wide, 38.9 inches long and 39.4 inches tall, and weigh about 36 pounds. The model number “HI1318_13,” “Fabric Dresser” and “Made in China” are printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance and labeling requirements of the STURDY Act.",,,Refund,"About 28,590","None reported","Consumers should immediately stop using the recalled dressers if they are not properly anchored to a wall and place them in an area that children cannot access. Contact ONME Direct for instructions to receive a full refund and submit a photo of the consumer disposing of the product to&nbsp;onmeus@outlook.com.&nbsp;ONME Direct and Walmart are contacting all known purchasers directly.","Sold At","Walmart.com from September 2023 through January 2025 for about $80.",,"CHANGZHOUHONGDA Communication Equipment Co LTD, of China",,China,Retailer:,"ONME Direct, of China"
25-146,,"February 20, 2025",,"Sauder Woodworking Recalls Clothing Storage Unit Tip-Over Restraint Straps Due to Tip-Over and Entrapment Hazards to Children","Sauder and Sauder Beginnings Dressers and 4-Drawer Chests tip-over restraint straps","This recall involves the Sauder tip-over restraint straps that were sold and distributed with certain Sauder dressers and 4-drawer chests manufactured between July 2020 and August 2023. The&nbsp;clothing storage units have a date of manufacture sticker on the back of the unit.&nbsp;They were sold in various colors under the Sauder and Sauder Beginnings brands.","The tip-over restraint straps can fail when used on certain Sauder clothing storage units (dressers and 4-drawer chests) to prevent tip-over incidents, posing tip-over and entrapment hazards that can result in death or serious injuries to children.",,,Replace,"About 15,800","None reported","Consumers should immediately check if their clothing storage unit has a date of manufacture sticker on the back of the unit, between July 2020 and August 2023. If so, consumers should contact Sauder to arrange for a free replacement&nbsp;tip-over restraint kit to be mailed to the consumer at no cost. Consumers should remove the old tip-over restraint and install the new one once received. Keep children away from the unit while waiting for a replacement tip-over restraint kit.","Sold At","Cook Brothers, Homemakers Furniture Plaza, and Menards stores nationwide and online at Amazon.com, Best Buy.com, CYMAX.com, Home Depot.com, Menards.com, Sauder.com, Target.com, Urbanoutfitters.com, Walmart.com, and Wayfair.com and other websites from July 2020 through December 2024 for between $200 and $335.","Sauder Woodworking Co., of Archbold, Ohio",,,Malaysia,,
25-145,,"February 20, 2025",,"SEJOV Dressers Recalled Due to Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Sold on Amazon by SEJOV","SEJOV Five-Drawer Dressers","This recall involves Sejov five-drawer dressers. The&nbsp;wooden dressers were sold in white and black and have gold-colored round knobs and elevated legs. They measure about 36 inches tall, 29 inches wide and 15 ¾ inches deep. SKU numbers SPG0000905N, SPG0000905BN, SPG0000905B or SPG0000905 appear on the product packaging.","The recalled dressers are unstable if they are not properly anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance and warning label requirements of the STURDY Act.",,,Refund,"About 900","The firm has received two reports of the dressers being unstable. No injuries have been reported.","Consumers should stop using the&nbsp;recalled dressers immediately if they are not properly anchored to a wall and place them in an area that children cannot access. Contact SEJOV for instructions to receive a full refund and submit a photo of the consumer disposing of the product. Amazon is contacting all known purchasers directly.","Sold At","Online at Amazon.com from September 2023 through August 2024 for between $100 and $180.",,,,China,Seller:,"Dongguanshi Yanxiang Keji Youxiangongsi, dba SEJOV, of China"
