"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-131,,"February 13, 2025",,"SHEIN Distribution Corporation Recalls Children’s Pajama Sets Due to Burn Hazard; Violation of Federal Flammability Regulations; Sold exclusively at SHEIN.com","SHEIN EVRYDAY Kids’ Pajama Sets","This recall involves SHEIN EVRYDAY Kids 97% polyester, 3% elastane children’s pajamas. The two-piece, short sleeve pajama sets were sold in blue (SKU 2407018985445734), pink (SKU 2407082184653588), purple (SKU 2406274753471153) and orange (SKU 2404283444125106), and have a pocket on the left side of the top of the pajama sets. The pajamas were sold in sizes 8Y, 9Y, 10Y, 11Y and 12Y. “SHEIN” and the size are printed on sewn-in neck label and the SKU number is printed on a seam label.","The recalled children’s pajamas violate the federal flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 17,300","None reported","Consumers should immediately take the recalled sleepwear away from children and stop using them, and contact SHEIN for a full refund. SHEIN is contacting all known purchasers directly.","Sold Exclusively Online","www.SHEIN.com from August 2023 through November 2024 for about $20.",,,,China,Retailer:,"SHEIN Distribution Corporation, of Los Angeles, California"
25-113,,"January 30, 2025",,Cozchique-Tebbis-and-Beeziac-Girls-Pajamas-Recalled-Due-to-Burn-Hazard-Violation-of-Federal-Flammability-Regulation-Sold-Exclusively-on-Amazon-by-Tupop,"Cozchique, Tebbis and Beeziac Girls Pajamas","This recall involves styles of Cozchique, Tebbis and Beeziac girls pajama sets.&nbsp; They are sold in sizes 4T, 5T, 6, 8, 10, 12, 14. The two-piece shirt and shorts sets came in six prints, including Tebbis ""Sleepy Panda""; Cozchique ""Pink &amp; Gray Sloth"", ""Stripe Easter Bunny"", and ""Cherry""; and Beezizac ""Panda &amp; Donut"" and ""Blue Avocado"". The label on the shorts lists the size, fabric content 65% cotton 35% polyester, washing instructions and “Made in China”. The second sewn in labels has the batch ID, manufacture date and location. Impacted units have the batch number 20240415TTL, 20240501TTL or 20240509TTL. Cozchique, Tebbis or Beeziac is printed on the pajama’s hang tags.","The recalled pajama sets violate federal flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 6,050","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Tupop to receive a full refund. Consumers should destroy the garments by cutting the top and bottom in half and dispose of them. Consumers should send the recalling firm a photo of the destroyed garments by email at&nbsp;bzzservice@hotmail.com to receive a full refund. Tupop and Amazon are contacting all known purchasers directly.","Sold Exclusively Online","Online at Amazon.com from May 2024 through September 2024 for between $12 and 17.",,,,China,Retailer:,"Tupop E-Commerce Co. Ltd., of China"
25-102,,"January 23, 2025",,"Duluth Trading Company Recalls Children’s Holiday Pajama Sets Due to Burn Hazard; Violation of Federal Flammability Regulations for Children’s Sleepwear; Sold Exclusively by Duluth Trading Company","Children’s Holiday Pajama Sets","This recall involves Duluth Trading’s two-piece children’s holiday pajama sets, sold in four styles: holiday birch truck, classic red, Christmas beaver and mountain green. The 100% cotton long-sleeved pajamas top and bottom are red, white and green. The pajama sets were sold in children’s sizes 2, 3, 4, 5, 6 and 7. “Duluth Trading Company” and “Made in Cambodia” are printed on the neck label, and “K0040, 3237-92” and “HBT,” “CRE,” “CBV” or “MNG” on the side-seam label.","The recalled children’s pajamas violate the flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 22,400","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Duluth Trading for a full refund of the full price in the original form of payment or as store credit. Consumers will be asked to destroy the garments by cutting the top and bottom in half and disposing of them. Consumers must send a photo of the destroyed garment to&nbsp;ProductRecallK0040@duluthtrading.com. Duluth Trading is contacting all known purchasers directly.","Sold Exclusively At","Duluth Trading stores nationwide and online at&nbsp;www.duluthtrading.com&nbsp;from October 2019 through November 2024 for about $35.",,,,Cambodia,Retailer:,"Duluth Holdings Inc., dba Duluth Trading Company,&nbsp;of&nbsp;Mt. Horeb, Wisconsin"
25-096,,"January 16, 2025",,"Ivy City Recalls Children’s Pajamas Due to Burn Hazard; Violation of Federal Flammability Regulations; Sold Exclusively by Ivy City","Mini Bella Bunny Pajamas, Mini Camille Pajamas and Mini Petra Nightgown","This recall involves Ivy City Mini Bella Bunny Pajamas with and without Feathers, Mini Camille Pajamas with and without Feathers, and Mini Petra Short Sleeve Nightgown in green and Long Sleeve Nightgown in purple.&nbsp; They were sold in children’s sizes 12-18M, 2T, 3T, 4-5, 6-7, 8Y, 9-10, 11-12 and 13-14. The size and “Ivy City” are printed on the neck label.&nbsp;The side seam label has the fiber content, washing instructions and “Made in China”. The Ivy City Mini Bella Bunny Pajamas are 100% Polyester, the Mini Camille Pajamas are 100% cotton, and Mini Petra Nightgowns are 62% cotton, 33% Polyester, 4% nylon, and 1% spandex.","The recalled children’s pajamas violate the flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 700","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Ivy City for a full refund.&nbsp;Consumers should destroy the garments by cutting them in half and disposing of them. Consumers should email Ivy City a photo of the destroyed garment at&nbsp;hello@ivycityco.com to receive a refund. Ivy City is contacting all known purchasers directly.","Sold Exclusively At","The Ivy City store in Riverton, Utah and online at https://ivycityco.com/ from January 2024 through August 2024 for between about $50 and $70.","Ivy City Co., of Riverton, Utah",,,China,,
25-040,,"November 14, 2024",,"Petidoux Recalls Children’s Pajamas Due to Burn Hazard; Violation of Federal Flammability Regulations for Children’s Sleepwear","Celebration Girl’s Summer Pajama Sets","This recall involves Petidoux’s short sleeve/shorts children’s pajama set, advertised as “Celebration Girl’s Summer Pajamas”. The 100% cotton pajama top and bottom are white with an allover firework print in the colors red, white and blue. The top has blue trim on the sleeves and collar, and a small, blue bow on the center of the collar. The shorts have blue trim on the bottom. The pajama sets were sold in sizes 1, 2, 3, 4, 5, 6, 7, 8, 10 and 12. The neck is printed with a label in both English and French. The English is printed on the left and states “Petidoux”, “WEAR SNUG-FITTING NOT FLAME RESISTANT”, “100% PIMA COTTON”, “Designed in New York”, “Made in Peru”, “RN 143635”, the size, washing instructions and lot number #713705.","The recalled children’s pajamas violate the flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 620","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Petidoux for a full refund. Consumers will be asked to destroy the garments by cutting the top and bottom in half and disposing of them in accordance with local and state recycling procedures. Consumers must send a photo of the destroyed garment to&nbsp;customerservice@petidoux.com. Upon receipt of the photo, consumers will have the option of receiving a full refund or a store credit worth 1.25 times the purchase price.&nbsp;","Sold At","Addison Olivia Children’s Boutique (Staten Island, New York), The Best Dressed Child (Alpharetta, Georgia), The Spiffy Student (Mount Pleasant, South Carolina), Trunk Shows for Kids (Austin, Texas), Yellow Turtle (Stowe, Vermont), Seaside Associated Stores (Santa Rosa Beach, Florida), Hop, Skip, and A Jump (Macon, Georgia), The Beach Plum (Fishers Island, New York), Lake Pharmacy (Hidden Valley Lake, California), Broomtail (Denver, Colorado), Wiggles &amp; Giggles (Darien, Connecticut), Pride + Joy (Skaneateles, New York), Homespun (Quoque, New York), Lemondrop (Montecito, California), Doodlebugs Boutique (Sanford, Florida), Ooh La Shoppe (Locust Valley, New York) and online at www.maisonette.com, www.faire.com, and www.petidoux.com from April 2021 through May 2024 for between $56 and $58.","Petidoux, of New York",,,Peru,,
25-031,,"November 07, 2024",,"Kyte Baby Recalls Slumber Suits Due to Burn Hazard; Violation of Federal Flammability Regulations; Sold Exclusively on Kytebaby.com","Kyte Baby Slumber Suits","This recall involves Kyte Baby Slumber Suits, which are one-piece sleep garments for babies. “Kyte Baby”, the size, “Made in China” and care instructions are printed on the inside neck label. The recalled Slumber Suits were sold in sizes Medium (M), Large (L) and Extra Large (XL), and the colors Midnight, Taro, Slate, Sage, Blush, Cloud, Alpine Village, Crepe, Racoon, Jurassic, Eucalyptus, Blue Heron, Cloud Poppies, Haze, Midnight Poppies and Coastline.","The recalled slumber suits violate federal flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,"Refund, Replace","About 20,500","None reported.","Consumers should stop using the recalled slumber suits immediately and contact Kyte Baby for instructions on how to destroy or return the garments for a full refund or a store credit for the original purchase price plus free shipping and handling. Kyte Baby is contacting all known purchasers directly.","Sold At","Online at www.Kytebaby.com from November 2022 through March 2024 for about $75.","Kyte Baby, of South Lake, Texas",,,China,,
24-301,,"July 11, 2024",,"Children’s Pajama Sets Recalled Due to Burn Hazard and Violation of Federal Flammability Standards; Sold Exclusively on Temu.com by JUVENNO KIDS","Children’s Button-up Short-Sleeve/Shorts Two-Piece Pajama Sets","This recall involves children’s two-piece pajama sets sold in champagne, light purple, and peach colors. The pajama set consists of a short-sleeve, button-up top and matching shorts. All colors have white trim on the sleeves, collar, shirt pocket, placket with buttons down the center seam of the shirt, shirt hem, and shorts hem. On the front permanent label attached to the pajamas is the size and “100% Polyester”, and on the back are washing instructions and “MADE IN CHINA”.","The recalled children’s pajama sets violate the flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 18,620","None reported.","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact JUVENNO KIDS to receive a full refund. Consumers should destroy the garments by cutting the top and bottom in half and dispose of them in accordance with local and state recycling laws. Consumers should send the recalling firm a photo of the destroyed garments by email at&nbsp;603262718@qq.com or via message to JUVENNO KIDS on Temu.com to receive a refund. JUVENNO KIDS is contacting all known purchasers directly.","Sold At","Exclusively online at Temu.com from October 2022 through May 2024 for about $9.",,,,China,Retailer:,"JUVENNO KIDS, of China"
24-300,,"July 11, 2024",,"Children’s Nightgowns Recalled Due to Burn Hazard; Violation of Federal Flammability Standards; Sold Exclusively on Temu.com by Lovely Angel","Lovely Angel Children’s Lace Nightgowns","This recall involves Lovely Angel children’s lace nightgowns sold in six colors, including black, lavender, watermelon, beige, green and red. The short-sleeved nightgowns have white lace trim on the chest area and on the bottom hem, and a white ribbon bow at the collar. They were sold in children’s sizes&nbsp;ranging from 3Y to 12Y. A side seam label states the following: “100% Rayon”, washing instructions, manufacturer name “Tong Tai clothing co., Ltd”, “Made in china”, “Huang mei, HuBei”, lot number 021123, and manufacture date “11/2023”.","The children’s nightgowns violate the federal flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 4,360","None reported","Consumers should immediately take the recalled nightgowns away from children, stop using them, and contact Lovely Angel to receive a full refund. Consumers should destroy the garments by cutting them in half and disposing of them in accordance with local and state recycling laws. Consumers should send the recalling firm a photo of the destroyed garment at&nbsp;wangmaxime@163.com&nbsp;or via&nbsp;Lovely Angel’s online store to receive a refund. Lovely Angel is contacting all known purchasers directly.","Sold At","Exclusively online at Temu.com from June 2023 through May 2024 for about $10.","Tong Tai Clothing Co. Ltd., dba Lovely Angel, of China",,,China,,
24-296,,"July 11, 2024",,"Children’s Pajama Sets Recalled Due to Burn Hazard and Violation of Federal Flammability Standards; Sold Exclusively on Temu.com by Fashion Online","Children’s Long-Sleeve/Pants Two-Piece Pajama Sets","This recall involves children’s two-piece pajama sets sold in eight different styles: I LOVE DAD, I LOVE MOM, TUTU AWAKE TO SLEEP, LOL Bright Pink, LOL Light Pink, Unicorns Forming a Heart, Standing Unicorn, and Unicorn in Heart. The pajamas were sold in sizes from 1Y to 8Y. There is a side-seam label on the pajamas that lists “100% Cotton”, “Made in China”, size, and washing instructions. There is no neck label on the pajamas.NameDescriptionI LOVE DADTop: Gray Shirt with Navy Blue Sleeves, Red Cuffs, Red Collar, and “I LOVE DAD” Text&nbsp;&nbsp;Bottom:&nbsp;Gray Pants with “I LOVE DAD” Text and Red Ankle CuffsI LOVE MOMTop: Gray Shirt with Red Sleeves, Blue Cuffs, Blue Collar, and “I LOVE MOM” Text&nbsp;Bottom: Gray Pants with “I LOVE MOM” Text and Navy-Blue Ankle CuffsTUTU AWAKE TO SLEEPTop: Hot Pink Shirt with Two Ballerinas Dancing and “TUTU AWAKE TO SLEEP” Text&nbsp;Bottom: Light Blue Pants with Ballerinas DancingLOL Bright PinkTop: Pink Shirt with Three Dolls and “LOL” Text&nbsp;Bottom: Pink Pants with Hot Pink, Blue, and Black Polka Dots and “LOL” Text&nbsp;LOL Light PinkTop: Light Pink Shirt with Hot Pink Collar, Hot Pink Cuffs, Three Dolls, Stars, and “LOL” Text&nbsp;&nbsp;Bottom: Hot Pink Pants with White StarsUnicorns Forming a HeartTop: Light Pink Shirt with Blue Cuffs and Two Unicorns Forming a Heart&nbsp;Bottom: Blue Pants with Unicorns&nbsp;Standing Unicorn&nbsp;Top: Light Pink Shirt with Hot Pink Collar, Hot Pink Cuffs, Unicorn Standing, and Yellow Stars&nbsp;&nbsp;Bottom: Light Pink Pants with Hot Pink Ankle Cuffs, Bows, Unicorn Horns, and StarsUnicorn in HeartTop: Pink Shirt with Unicorn in Rainbow Heart&nbsp;Bottom: Purple Pants with Unicorn Rainbows","The recalled children’s pajama sets violate the flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 45,300","None reported.","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Fashion Online to receive a full refund. Consumers should destroy the garments by cutting the top and bottom in half and disposing of them in accordance with local and state recycling laws. Consumers should send the recalling firm a photo of the destroyed garments by email at&nbsp;327937323@qq.com, or via message to&nbsp;Fashion Online on Temu.com to receive a refund. Fashion Online is contacting all known purchasers directly.","Sold At","Exclusively online at Temu.com from October 2022 through May 2024 for about $23.","Fashion Online, of China",,,China,,
24-289,,"July 03, 2024",,"SWOMOG Children’s Pajamas Recalled Due to Burn Hazard; Violation of Federal Flammability Regulations; Sold Exclusively on Amazon.com by SWOMOG","SWOMOG Children’s Two-Piece Pajama Sets","This recall involves SWOMOG children’s two-piece pajama sets sold in satin and ribbed modal fabrics. They were sold in sizes 4-5 years, 6-7 years, 8-9 years, 10-11 years, 12-13 years, and 14-15 years. The satin pajamas were sold in 15 colors, including black, blue, champagne, deep green, green, lavender, marina blue, matcha, misty rose, navy, pink, red 1, rose red, sakura pink, and white. The ribbed modal fabric was sold in black. The satin pajama sets were sold in both a short-sleeve/shorts set, and a long-sleeve/pants set. The modal pajama set was only sold in short-sleeve/shorts set. The side-seam label states the place of manufacture “China”, the date of manufacture, between May 2022 and October 2023, in the format “Apr.01.2023"", and manufacturer name “ShenZhen Bai Si Te Clothing limited Company”.","The children’s pajama sets violate the federal flammability standards for children’s sleepwear, posing a burn hazard to children.",,,Refund,"About 27,400","None reported.","Consumers should immediately take the recalled pajamas away from children, stop using them and contact SWOMOG to receive a full refund. Consumers should destroy the garments by cutting the top and bottom in half, and disposing of them in accordance with local and state recycling laws. Consumers should email the recalling firm a photo of the destroyed garment at&nbsp;swomogservice@163.com to receive a refund. SWOMOG is contacting all known purchasers directly.","Sold At","Exclusively online at Amazon.com from May 2022 through January 2024 for between $16 to $43.","ShenZhen Bai Si Te Clothing Limited Company, dba SWOMOG, of China",,,China,,
24-230,,"May 09, 2024",,"Children’s Nightgowns Recalled Due to Burn Hazard and Violation of Federal Flammability Standards; Sold Exclusively on Amazon.com; Imported by Zegoo Home","Zegoo Children’s Nightgowns","This recall involves Zegoo-branded 100% cotton children’s nightgowns sold in light pink, pink, and blue. The nightgowns are short-sleeved, and have a double-lace layer at the collar with a small ribbon bow. A side-seam label lists the size, “100% Cotton,” and “MADE IN CHINA.”","The children’s nightgowns violate the flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Dispose,"About 14,000","None reported","The firm has been uncooperative in the implementation of the recall. Consumers are urged to dispose of the product.","Sold Exclusively At","Online at Amazon.com from April 2018 through January 2024 for between $13 and $17.","Zegoo Home, of China",,,China,,
24-233,,"May 09, 2024",,"Children’s Robes Recall Expansion Announced Due to Burn Hazard and Violation of Federal Flammability Standards; Imported by SIORO; Sold Exclusively on Amazon.com; Additional Units Added","SIORO Children’s Robes","This recall involves SIORO-branded 100% cotton, terry cloth children’s robes. They are long-sleeved with a hood, two front pockets, and a matching belt. The robes were sold in the following additional colors: Rose Pink, Light Pink, Pure White, Falcon Gray and Green Mist, with Light Blue, Navy, Peacock Blue, Gray Blue and Plum colors in the original recall. Sizes sold include 4-5T, 6-7 Years, and 8-10 Years. On the front of the neck label is a flamingo, “100% Cotton”, and “Made in China”. On the back of the neck label are washing instructions.","The children’s robes violate the flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 5,000 (About 950 children’s robes were previously recalled in June 2021)","None reported","Consumers should immediately take the recalled robes away from children, stop using them, and contact SIORO for a full refund. Consumers should destroy the garments by cutting them in half, and send a photo of the destroyed garment to&nbsp;amazonus@sioro.com.&nbsp;Upon receipt of the photo, SIORO will refund consumers the purchase price.&nbsp;Afterwards, consumers should dispose of the destroyed garments in accordance with local and state recycling laws.","Sold Exclusively At","Online at Amazon.com from November 2021 through July 2023 for between $20 and $27.","SIORO, of China",,,China,,
24-216,,"May 02, 2024",,"Skims Body Recalls SKIMS Children’s Pajama Sets Due to Burn Hazard; Violation of Federal Regulations for Children’s Sleepwear; Sold Exclusively by Skims Body","SKIMS Children’s Pajama Sets","This recall involves SKIMS fleece children’s pajama sets. The two-piece, button-up pajamas have long sleeves and wide-legged pants. They were sold in blue and black, multi-colored, green and black (cypress), and burgundy and black (wine) plaid patterns, and in sizes 2T, 3T, 4, 5, 6, 7, 8, and 10. “SKIMS”, the size, and “Made in Philippines” are printed on the neck label. The side seam label lists the size, fiber content, washing instructions, “Made in Philippines”, and “RN158973”.","The children’s pajama sets fail to meet the flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 1,200 (In addition, 23 were sold in Canada)","None reported.","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact SKIMS for a full refund.&nbsp;Consumers will be asked to destroy the garment by cutting the top and bottom in half, and upload a photo of the destroyed garments to:&nbsp;https://www.recallrtr.com/pajamasets. Upon receipt of the photo, consumers will be issued a full refund of the purchase price, plus a credit toward a future SKIMS purchase. SKIMS will contact all known purchasers directly.","Sold Exclusively At","Online at skims.com and in-store at the SKIMS store in Austin, Texas, from November 2023 through January 2024 for about $54.","Skims Body Inc., of Los Angeles, California",,,Philippines,,
24-207,,"April 25, 2024",,"Sant and Abel Recalls Children’s Pajamas Due to Burn Hazard; Violation of Federal Regulations for Children’s Sleepwear","Sant and Abel Children’s Two-Piece Pajama Sets","This recall involves two styles of Sant and Abel children’s 100% cotton long pajama sets. They were sold in sizes 1-2, 3-4, 5-6, 7-8, and 9-10. The neck label lists “Sant and Abel”, the size, and the fabric content. The side seam label lists the fabric content, washing instructions, and “MADE IN CHINA” and “MADE IN INDIA”. The long Henley and pant sets came in nine prints including Kids' Sky Blue Stripe, Peony Stripe, Red Stripe and Navy Stripe PJ Sets; Kids' Daisy, Horse, Candy Cane, Christmas and Wreath PJ Sets. The two-piece shirt and pant sets came in thirteen prints including Kids' Leaf Pink, Green and Blue PJ Sets; Kids' Gingham Pink, Blue and Green PJ Set; Kids' Palm Tree Pink, Blue and Green PJ Sets; Kids' Houndstooth PJ Set; Boys' &amp; Girls' White Cambric PJ Sets; and the Girls' Billie Neon PJ Set.","The children’s pajamas fail to meet the flammability standards for children’s sleepwear, posing a burn hazard to children.",,,Refund,"About 935","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Sant and Abel for a full refund. Consumers should destroy the garments by cutting them in half and disposing of them in accordance with local and state recycling laws. Consumers should send the recalling firm a photo of the destroyed garment at&nbsp;returns@santandabel.com to receive a refund. Sant and Abel is contacting all known purchasers directly.","Sold At","Online at santandabel.com, neimanmarcus.com, maisonette.com, SAKS.com and Flip.com from January 2021 through February 2024 for about $59.","Sant and Abel, of Los Angeles, California",,,"China and India",,
24-183,,"April 04, 2024",,"Lovey & Grink Recalls Children’s Pajamas Due to Burn Hazard; Violation of Federal Flammability Regulations for Children’s Sleepwear","Children’s Two-Piece Pajamas and Lounge Dresses","This recall involves four types of children’s sleepwear garments: girl’s two-piece pajama sets, girl’s nightgowns, boy’s two-piece pajama sets, and unisex two-piece pajama sets. They were sold in the following prints: Sushi, S’mores, Heart Pops, Rainbow Sky, Popcorn, Puppy Love, Race Car, Sports, Beach Day, Summer Treats, Pasta, Cherry Berry, Love Potion, With the Band, Recycle, Halloween, Birthday Treats, Build-a-Block, Blue Gummy Bears, Gingerbread, Helicopters, Hanukkah Penguins, Rainbow Hearts and Vacation Vibes. The pajama sets were sold in sizes 12 Months to 9/10. The size, “Made In Indonesia”, “RN64664”, “48% Cotton/47% Modal/5% Spandex”, and washing instructions are printed on the neck label. No side seam label is found on the product.","The recalled children’s pajamas violate the flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 23,720","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them, and contact Lovey &amp; Grink for a full refund. Consumers who purchased the product will be asked to destroy the garments by cutting them in half and disposing of them in accordance with local and state recycling laws. Consumers must send a photo of the destroyed garment to&nbsp;recall@loveyandgrink.com. Upon receipt of the photo, consumers will be issued a full refund of the purchase price.","Sold At","Five Loaves Two Fish (Coronado, California), Sassy Pants (Stockton, California), Wards Terrilee (Closter, N.J.), Little Luna (New York), Groove (Westport, Connecticut), Bean 2 Tween (Southampton, N.Y.), Reform Kids (Cresskill, N.J,), Stella Mara (Englewood, N.J.), State of Kid (Miami, Florida), and Blue Jean Baby (Woodbury, N.Y.) and online at loveyandgrink.com, Saks.com, Bloomingdales.com and Maisonette.com from September 2022 through January 2024 for between $38 and $44.","Koala Tree Enterprises, DBA Lovey & Grink, of Los Angeles, California",,,Indonesia,,
24-138,,"February 29, 2024",,"Children’s Pajamas Recalled Due to Burn Hazard and Violation of Federal Flammability Standards; Sold Exclusively by Liverpool Football Club","Liverpool Football Club (L.F.C.) Children’s Pajamas","This recall involves 17 styles of Liverpool Football Club-branded children’s pajamas (four sleepsuits and 13 pajama sets). The pajama sets were sold in sizes 9-12 Months, 12-18 Months, 18-24 Months, 3-4 Years, 5-6 Years, 7-8 Years, 9-10 Years, and 11-12 Years. The size and “L.F.C.” are printed on the red neck label. “L.F.C.”, the product code, “Made in China”, the fiber content, and the washing instructions are printed on a sewn-in, side-seam label.&nbsp;Product NameProduct CodeColorFabric content&nbsp;LFC Baby 2 Pack Sleep SuitA21RV01Navy/Gray; Red/Gray/White&nbsp;100% CottonLFC Junior Short PJ SetA21PF13Top: Gray/Red/Navy Blue/White;Bottom: Red/Navy BlueTop: 92% Cotton, 8% Polyester;Bottom: 100% CottonLFC Junior Red Long PJ SetA21PF14Top: Red/White;Bottom: Red/White/Yellow100% CottonLFC Junior Gray Long PJ SetA21PF16Top: Gray/Pink/Red;Bottom: Gray/Pink98% Cotton, 2% PolyesterLFC Junior Striped Short PJ SetA21PF17Top: Red/Gray/Blue/White;Bottom: Gray/Red98% Cotton, 2% PolyesterLFC Junior Short PJ SetA22PF15Gray/RedTop: 95% Cotton, 5% Viscose;Bottom: 100% CottonLFC Junior Red/Gray Long PJ SetA22PF16Top: Gray/Red;Bottom: Red/WhiteTop: 92% Cotton, 8% Polyester;Bottom: 100% CottonLFC Junior Heart Long PJ SetA22PF19Top: Red/White;&nbsp;Bottom: Gray/RedTop: 100% Cotton;Bottom: 98% Cotton, 2% PolyesterLFC 2 Pack Red &amp; Gray Baby Sleep SuitsA22RV02Red/White100% CottonLFC 23/24 Home Baby PJ SetS23MN08Red/White100% CottonLFC 23/24 Home Baby Sleep SuitS23MN09Red/White100% CottonLFC 23/24 Away SleepsuitS23MN15Green/White/Black100% CottonLFC 23/24 Home Junior PJ SetS23TM04Red/White100% CottonLFC Juniors Short Pajama Set Charcoal RedA23TM33Top: Red/Gray/White;Bottom: Red/WhiteTop: 65% Polyester, 35% Cotton;Bottom: 100% CottonLFC Juniors Long Pajama Set Charcoal RedA23TM15Top: Gray/RedBottom: Gray/WhiteTop: 65% Polyester, 35% Cotton;Bottom: 100% CottonLFC Juniors Long Pajama Set Charcoal RedA23TM16Top: Gray/RedPants: Gray/WhiteTop: 65% Polyester, 35% Cotton;Bottom: 100% CottonLFC Blippi Long Pajamas&nbsp;A23BL13Red/Orange/Blue/Yellow/Black/White100% Cotton","The recalled children’s pajamas fail to meet the flammability standards for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 720","None reported","Consumers should immediately take the recalled pajamas away from children, stop using them and contact Liverpool Football Club for a full refund. Consumers should destroy the garments by cutting them in half and disposing of them in accordance with local and state recycling laws. Consumers should send the recalling firm a photo of the destroyed garment using&nbsp;https://store.liverpoolfc.com/us-product-recall. Upon receipt of the photo, consumers will be issued a full refund of the purchase price.","Sold At","Exclusively on https://store.liverpoolfc.com from January 2022 through November 2023 for between $10 and $34.","Liverpool Football Club, of United Kingdom (UK)",,,"China, India, and Bangladesh",,
24-114,,"February 08, 2024",,"Children’s Bathrobes Recalled Due to Burn Hazard and Violation of Flammability Regulations; Sold by Nanchang Zhongcangjishi E-commerce","Lolanta children's hooded flannel bathrobes","This recall involves two styles of 100% polyester hooded children’s bathrobes; the dinosaur style in green, rose red and orange, and the shark style in blue, pink, yellow and gray. The bathrobes have attached belts and patch pockets. The size, manufacturer information and care instructions are printed on sewn-in labels inside the left inseam of the robes. They were sold in sizes 2-3 years, 3-5 years, and 6-8 years.","The recalled children’s bathrobes violate federal flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 16,900 (In addition, about 5,600 were sold in Canada)","None Reported","Consumers should immediately take the recalled bathrobes away from children, stop using them and contact Nanchang Zhongcangjishi E-commerce for a full refund. Consumers should destroy the garments by cutting them in half and email a photo of the destroyed garment to&nbsp;business@lolanta.com. Upon receipt of the photo, consumers will be issued a full refund of the purchase price.","Sold At","Online at lolanta.com and Amazon.com from January 2021 through October 2023 for about $30.","Nanchang Zhongcangjishi E-commerce Co. Ltd, of China","Nanchang Zhongcangjishi E-commerce Co. Ltd, of China",,China,,
24-100,,"February 01, 2024",,"Children’s Nightgowns Recalled Due to Fire and Burn Hazard; Violation of Federal Flammability Regulations; Imported by Shenzhen Weite Information Technology Co., Ltd.; Sold Exclusively by Ekouaer at Amazon.com","Ekouaer Girl’s Nightgowns","This recall involves Ekouaer girl’s nightgowns made of 95% cotton and 5% spandex, with a screen print on the chest. The nightgowns were sold in short sleeves in sizes 110, 120, 130, 140 and 150. The nightgowns were sold in the following 13 colors: clear blue, lilac, light blue, light green, light gray, gray, pink, navy, light pink, purple, rose, white and yellow.","The children’s nightgowns fail to meet federal flammability regulations for children’s sleepwear, posing a risk of burn injuries to children.",,,Refund,"About 16,800","None reported","Consumers should immediately take the recalled nightgowns away from children, stop using them and contact Ekouaer for a full refund. Consumers should destroy the nightgowns by cutting them both vertically and horizontally and disposing of them in accordance with local and state recycling laws. Consumers should send an image of the destroyed recalled nightgowns to Ekouaer by email at&nbsp;walshkelly15@gmail.com. Upon receipt of the photo, consumers will be issued a full refund of the purchase price.","Sold Exclusively At","Online at www.amazon.com from May 2020 through July 2023 for between $10 and $20.","Shenzhen Weite Information Technology Co., Ltd., of China",,,China,,
