"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-177,,"March 13, 2025",,"BMC Recalls Kaius 01 Bicycles and Framesets Due to Fall Hazard","BMC-branded Kaius 01 bicycles and framesets","This recall involves all BMC-branded Kaius 01 bicycles and framesets. The bikes and framesets were sold in Peacock Spider, Carbon Black/Brushed Blue, Purple/White, White/Black, Turquoise/Black, Saffron/Black and Stone Grey colors. The brand BMC is printed on the downtube. Only bicycles and framesets with a V5 fork are affected by the recall and require a replacement fork.","The fork steerer tube on the recalled bicycles and framesets can crack, break, or separate during use, posing a fall hazard.",,,Replace,"About 1,300","BMC has received two reports of the V5 fork steerers separating from the bicycle frame. No injuries have been reported.","Consumers should immediately stop using the recalled bicycles and contact an authorized BMC dealer for a free inspection and a free replacement of the forks. BMC is contacting all known purchasers directly.","Sold At","Authorized BMC bicycle dealers nationwide and online from July 2022 through February 2025 for between $4,500 and $12,000.","BMC USA Corporation, of Scotts Valley, California","BMC Switzerland AG, of Switzerland",,Taiwan,,
25-169,,"March 13, 2025",,"Sublue Recalls Lithium-Ion Batteries Sold for Sublue Mix Underwater Scooters Due to Fire Hazard","Sublue Mix underwater scooters and replacement batteries (black batteries only)","This recall involves certain Sublue Mix underwater scooter lithium-ion batteries and replacement batteries. The scooters are used for gliding through water. The batteries covered by the recall are black only. The scooters were sold in arctic white, space blue and aqua blue. The scooters have “Sublue” printed on the top and “Whiteshark Mix Underwater Scooter” printed on the side. The battery compartment is located on the underside of the scooter.","The lithium-ion batteries can overheat and ignite, posing a fire hazard to consumers.",,,Replace,"About 40,370","Sublue has received 161 reports of thermal and swelling incidents involving the lithium-ion batteries, including eight reports of fire, one report of injury, and two reports of property damage totaling $651,400.","Consumers should stop using the scooters with the recalled batteries immediately and contact Sublue for a free new generation battery replacement (gray battery). Sublue will provide a battery collection kit for the consumer to return the recalled battery and will provide the replacement battery upon return of the recalled battery.Note: Do not throw this recalled battery in the trash or in used battery recycling boxes found at various retail and home improvement stores. Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by municipal recycling centers for damaged, defective, or recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries.&nbsp;","Sold At","Online at www.amazon.com, www.costco.com, www.sublue.com, www.westmarine.com and other websites from June 2018 through February 2025 for approximately $550 (scooters) and $150 (replacement batteries).","Sublue Technology Inc., of Walnut, California",,,China,,
25-167,,"March 06, 2025",,"Black Diamond Equipment Recalls BD Recon LT Avalanche Transceivers Due to Risk of Loss of Emergency Communications; Risk of Serious Injury or Death","BD Recon LT Avalanche Transceivers","This recall involves Black Diamond Recon LT avalanche transceivers. The transceivers are plastic with an LCD screen. They have a gray exterior and a blue top. The Black Diamond logo and model name “RECON LT” are on the front of the transceivers. The recalled transceivers were sold as standalone units and as part of Black Diamond Alpine Avy Safety Sets and Black Diamond Recon LT Avy Safety Sets.&nbsp;","The metal contact in the switch mechanism of the Recon LT avalanche transceiver can corrode and cause the transceiver to malfunction. If this occurs, the device can turn off and make it impossible to locate a victim in an avalanche, which could result in serious injury or death.",,,"Refund, Replace, Repair","About 1,660 (In addition, about 206 were sold in Canada). The transceivers were recalled in 2023 for a different hazard. ","The firm has received six reports of the switch mechanism malfunctioning due to corrosion. No injuries have been reported.","Consumers should immediately stop using the recalled avalanche transceivers and contact Black Diamond for a full refund, a replacement transceiver, or a free repair. Consumers will not be asked for proof of purchase and will receive a pre-paid shipping label to return the recalled transceivers. Black Diamond is contacting all known purchasers. Consumers should go to&nbsp;https://warranty.bdel.com/beaconRecall2025/StepOne to participate in the recall.&nbsp;The repair involves replacing the original zinc coated steel insert with a corrosion resistant stainless-steel version.&nbsp;The replacement option allows the consumer to exchange their BD Recon LT avalanche transceiver for a BD Guide BT or BD Recon X avalanche transceiver. Both the BD Guide BT and BD Recon X transceivers utilize a different switch design.&nbsp;Consumers also have the option to return their device for a full refund (credit card reimbursement).&nbsp;","Sold At","Liberty Mountain, Recreational Equipment Inc. (REI) and other specialty outdoor stores nationwide and online at www.blackdiamondequipment.com, www.backcountry.com and www.evo.com from May 2021 through February 2025 for between $350 and $500.","Black Diamond Equipment Ltd., of Salt Lake City, Utah",,,"Austria and Bosnia",,
25-165,,"February 27, 2025",,"Head Rush Technologies Recalls TRUBLUE iQ and TRUBLUE iQ+ Auto Belays Due to Fall Hazard","TRUBLUE iQ and TRUBLUE iQ+ Auto Belays","This recall involves TRUBLUE iQ Auto Belay Devices, which enable climbers to safely descend while climbing.&nbsp;The TRUBLUE iQ is gray with blue handles and a gray sash on the front cover. The TRUBLUE iQ+ has an added catch-and-hold brake on the front. The LT versions of the iQ and iQ+ have blue tags above the blue webbing hand grip; the XL versions have a purple tag. The recalled auto belay devices have a serial number within the following serial number ranges printed on the device’s handle, as well on the bottom of the device:ProductsModelsSerial Number RangeTRUBLUE iQ LTTBiQ LT (12.5m)iQ0041591 through iQ0044486TRUBLUE iQ+LTTBiQ+ LT (12.5m)iQP000401 through iQP000422TRUBLUE iQ XLTBiQ XL (20m)iQXL01283 through iQXL03425TRUBLUE iQ+XLTBiQ+ XL (20m)iQXLP0104 through iQXLP0215","The recalled auto belay device can fail to retract, posing a fall hazard and risk of serious injury or death.",,,Repair,"About 410","The firm has received 109 reports of incidents of slow retraction, including one injury involving the auto belay not retracting, resulting in a fractured leg.","Consumers should immediately stop using recalled auto belay devices and contact Head Rush Technologies for a free onsite inspection and repair.","Sold Online At","www.headrushtech.com from May 2023 through December 2024 for between $2,800 to $4,600.",,"Head Rush Technologies, of Louisville, Colorado",,"United States",,
25-164,,"February 27, 2025",,"ARVA Recalls NEO BT PRO Avalanche Transceivers Due to Risk of Loss of Emergency Transmission; Risk of Serious Injury or Death","ARVA Neo BT Pro Avalanche Transceivers","This recall involves ARVA Neo BT Pro Avalanche Transceivers. The transceivers are black plastic with an LCD screen below a red mark button. NEO BT PRO is written on the left side of the device. The affected beacons have serial numbers NBP00052-1027 to NBP00287-1127 and NB00300-1127 to NB11675-0329. The serial number is located&nbsp;inside the battery compartment on the underside of the battery compartment lid.","A fuse within the avalanche transceiver can be defective and cause power to drain from the battery, posing a risk of loss of emergency communication which could result in serious injury or death.",,,Repair,"About 1,067","None reported","Consumers should immediately stop using the recalled device and contact NIC IMPEX ARVA CORP. for a free inspection and repair. The firm will give consumers a shipping label to return the recalled transceiver.","Sold At","Winter outdoor sporting goods and ski and snowboard stores nationwide and online at arva-equipment.com, backcountry.com and Evo.com from September 2022 through January 2025 for about $430.","Nic Impex ARVA Corp., of Orem, Utah",,,France,,
25-156,,"February 27, 2025",,"Canyon Bicycles USA Recalls Speedmax CF Triathlon Bicycles Due to Fall and Injury Hazards","Canyon Speedmax CF Triathlon Bicycles","This recall involves all Canyon Speedmax CF triathlon bicycle models R073 and R41 with V21 aerostems. The carbon fiber bikes were sold in black/red, black/blue, gray/orange, and red and black. “Canyon” is printed on the downtube. “Speedmax” is printed on the top tube. “V21” is printed on the left side of the stem. The model number can be found on a sticker at the top of the seat tube, just below the saddle.","The aerostem fork steerer tube on the recalled bicycles can crack or break, posing fall and injury hazards.",,,Repair,"About 1,400 (In addition, about 380 were sold in Canada)","None reported","Consumers should immediately stop using the recalled bicycles and contact a Canyon Authorized Service Partner to schedule a free repair. The repair will include removal and inspection of the fork steerer tube, a fork replacement, if needed, and preventative reinforcement of the clamping area of the fork steerer tube. Canyon is contacting all known purchasers directly.&nbsp;","Sold Exclusively Online","Canyon.com from May 2017 through July 2024 for between $4,000 and $5,000.","Canyon Bicycles USA Inc., of Carlsbad, California",,,Taiwan,,
25-150,,"February 20, 2025",,"SuperATV Recalls Carrier Bearings for Polaris RZR XP and Turbo S Recreational Off Highway Vehicles Due to Fire and Burn Hazards","SuperATV carrier bearings for Polaris RZR XP Turbo or Turbo S Recreational Off Highway Vehicles (ROVs)","This recall involves three models of SuperATV carrier bearings sold from April 2017 until September 2022 for installation in Polaris RZR XP Turbo or Turbo S vehicles. The recalled carrier bearings are silver and black and have “SuperATV” etched on top of the carrier bearing housing. The carrier bearing is located under the center console tunnel which is behind the seats on the two-seat model and behind the rear seats on the four-seat models.&nbsp;The following carrier bearing models are subject to this recall if purchased for the Polaris RZR XP Turbo or Turbo S vehicles in the identified date ranges:RECALLED CARRIER BEARING MODELPOLARIS RZR XP TURBO OR TURBO SPURCHASE DATE RANGEBEA01-0014/13/17 through 4/27/19BEA01-0025/19/18 through 1/22/19BEA01-005 (Rev A00 and A01)1/25/19 through 9/2/22","When the recalled carrier bearings are installed in a Polaris RZR XP Turbo or Turbo S vehicle and the fuel tank expands, the drive shaft can come in contact with the fuel tank, causing the tank to develop a hole or crack. This can cause the fuel tank to leak gasoline, posing fire and burn hazards.",,,Replace,"About 10,700","SuperATV has received 24 reports of the fuel tank contacting the prop shaft, including 19 reports that a hole or crack had formed in the fuel tank, including one reported fire.  No injuries have been reported.","Consumers should immediately stop using ROVs with the recalled carrier bearings, remove them from the Polaris RZR XP Turbo or Turbo S vehicles, and register online at https://form.jotform.com/243023918871055 to receive a postage-paid label to return the recalled bearings. SuperATV will mail consumers free replacement carrier bearings upon receipt of the recalled carrier bearings. SuperATV is notifying all known purchasers directly.&nbsp;No purchase receipt is required.","Sold At","Online at www.superatv.com and at off-road vehicle dealers nationwide from April 2017 until September 2022 for between $85 and $250 (for one carrier bearing) and between $170 and $420 (set of 2 carrier bearings).",,"SuperATV, of Madison, Indiana",,"United States and China",,
25-149,,"February 20, 2025",,"Super73 Recalls Z Miami SE and Z Adventure Core Electric Bicycles Due to Crash and Injury Hazards","Model Year 2024 Z Miami SE and Z Adventure Core Electric Bicycles","This recall involves Super73's model year 2024 Z Miami SE (900-00288, 900-00309 and 900-00313) and Z Adventure Core (900-00308) electric bicycles. The Z Miami SE e-bikes were sold in three colors: Bandit black with a black seat; Palladium gray with a camel seat; and Astro Orange with a black seat. The Z Adventure Core e-bikes come in only one color: Sandstorm, which has a black and brown frame. The model name and color are on the purchase receipt.","The retaining pin in the e-bike’s disc brake calipers can loosen and dislodge from the caliper assembly, resulting in brake failure, posing crash and injury hazards to the rider.",,,Repair,"About 1,400","The firm has received 21 reports of loose retaining pins and/or related brake failure, resulting in one minor injury.","Consumers should immediately stop using the recalled e-bikes and contact the firm for a free repair kit. Consumers will receive a new retaining pin and up to $50 toward the cost of the professional installation of the new pin. Consumers will be asked to send a copy of their installation receipt to Super73 for reimbursement of the installation cost. Super73 and its retailers are contacting all purchasers directly.","Sold At","Super73’s store in Irvine, California, other bicycle stores nationwide and online at https://Super73.com from April 2024 through September 2024 for between $2,300 and $2500.",,"Super73 Inc., of Irvine, California",,Taiwan,,
25-144,,"February 20, 2025",,"Triumph TF250-X Off-Road Motorcycles Recalled Due to Injury Hazard; Imported by Triumph Motorcycles America","Triumph TF250-X Closed Course Competition Motorcycles","This recall involves model years 2024 and 2025 Triumph TF250-X closed course competition motorcycles. The black motorcycles have vehicle identification numbers (VIN) between BP6028 and CC7868 located on the left side of the steering head. “Triumph” is printed on the seats. Consumers can check if their VIN is included in this recall at https://www.triumphmotorcycles.com/owners/recalls.","The right-hand plastic switch cube can crack when exposed to brake fluid, causing a short circuit that starts the motorcycle unexpectedly, posing an injury hazard.",,,Repair,"About 690","The firm has received 16 incident reports of the switch cube cracking. Seven of those resulting in the motorcycle starting unexpectedly. No injuries have been reported.","Consumers should immediately stop using the recalled off-road motorcycles, disconnect the battery and contact an authorized Triumph Motorcycle dealer for a free repair, including the free replacement of the right-hand switch cube. Triumph Motorcycles America is contacting all known purchasers directly.","Sold At","Triumph dealers nationwide from July 2023 through December 2024 for about $9,500.","Triumph Motorcycles America Ltd., of Atlanta, Georgia",,,Thailand,,
25-143,,"February 20, 2025",,"Holosun Technologies Recalls Two Firearm Dot Sights Due to Battery Ingestion Hazard; Violations of Reese’s Law Federal Safety Regulations for Consumer Products with Coin Batteries and Child Resistant Coin Battery Packaging","Holosun Firearm Dot Sights","This recall involves Holosun Firearm&nbsp;Dot Sights: Red Dot Sights (Model HS503G-ACSS) and Gold Dot Sight (Model HE512C-GD). The dot sight is an accessory that attaches to a firearm and produces an illuminated color dot for precision aiming. They are labeled with the product name and model on the packaging sleeve, box, manual and product display panel. The product includes the dot sight in matte black color, one packaged CR2032 lithium coin battery and the manual.","The recalled Holosun Red and Gold Firearm Dot Sights violate the mandatory federal regulations for consumer products containing button cell or coin batteries because the lithium coin battery can be easily accessed, posing an ingestion hazard. The products include a lithium coin battery which is not in child-resistant packaging, as required by Reese’s Law. In addition, the products do not bear the required warnings. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns, and death.",,,Replace,"About 9,400","None reported","Consumers should immediately stop using the&nbsp;recalled Firearm&nbsp;Dot Sights and place them in an area that children cannot access. Contact Holosun Technologies for instructions on receiving a free recall kit which includes a battery compartment enclosure with the required labeling and an updated instruction manual for HS503G-ACSS models. For HE512C-GD models, Holosun Technologies will provide free return shipping to install a compliant battery compartment tray and include a compliant instruction manual and new packaging. Holosun Technologies is contacting all known purchasers directly.Note: Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local procedures for hazardous household waste, not in the trash.","Sold At","Primary Arms, EuroOptic, GRITR Sports, Davidson’s, MidwayUSA, Carolina Sporting Arms, Palmetto State Armory and other stores nationwide, and online at opticsplanet.com from February 2023 through August 2024 for between $250 and $350, depending on the model.","Holosun Technologies Inc., of City of Industry, California",,,China,,
25-138,,"February 20, 2025",,"Walmart Recalls Swagtron SG-5 Swagger 5 Boost Commuter Electric Scooters with Lithium-Ion Batteries Due to Fire and Burn Hazards; Risk of Serious Injury and Death","Swagtron SG-5 Swagger 5 Boost Commuter Electric Scooters","This recall involves SG-5 Swagger 5 Boost Commuter Electric Scooters sold at Walmart and Sam’s Club. The electric scooters are powered by lithium-ion batteries. They were sold in black or silver colors. “SWAGGER 5” is printed in large lettering on the stem of the handlebars. The lithium-ion battery is located beneath the scooter deck. The model numbers are SWGR5-V2-SLV, SWGR5-V2-2, SG5 Boost, SG-5S, 96262-2, 96262-9, SG-5S, and 96560-2. The model numbers are affixed to the side of the scooter deck.Note:&nbsp;Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by your municipal recycling center for damaged/defective/recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries. Do not throw this recalled battery in the trash. Do not deposit this recalled battery in used battery recycling boxes found at various retail and home improvement stores.The manufacturer, Swagtron, of South Bend, Indiana, has not been responsive to CPSC’s request for information about this product or to CPSC’s request for a recall. However, Walmart as the retailer has agreed to recall electric scooters that were purchased at Walmart or Sam’s Club either at its stores or on its websites.","The electric scooters’ lithium-ion batteries can overheat, smoke, melt and ignite, posing fire and burn hazards, posing a risk of serious injury and death.",,,Refund,"About 17,970","There have been seven reports of the lithium-ion batteries in the electric scooters overheating, smoking, melting or igniting, with one ignition resulting in a fire, causing a burn injury and substantial property damage to a residential apartment building.","Consumers should immediately stop using and charging the recalled electric scooters, cut the throttle cord, and dispose of the entire product following local and state hazardous waste disposal procedures. Consumers who purchased their electric scooters from Walmart or Sam’s Club will receive an email with instructions on how to receive a full refund.","Sold At","Walmart and Sam’s Club stores nationwide and online at Walmart.com and SamsClub.com from May 2018 through October 2024 for between $175 and $450.",,"Swagtron, of South Bend, Indiana",,China,Retailer:,"Walmart, of Bentonville, Arkansas"
25-137,,"February 20, 2025",,"Trek Recalls Electra E-Bikes Due to Crash Hazard","Electra E-bikes","This recall involves Electra Navigator Go! (Model years 2021 and 2022) and Electra Ace of Spades Go! e-bikes (Model years 2018, 2021 and 2022). The Electra Navigator Go! comes in Matte Nautilus Blue with map/ocean graphics and the Ace of Spades Go! comes in Matte Black with a gold spade. The name “Electra” is printed on the chain guard of the Navigator Go! with a compass on the top tube. The name “Electra” is printed on the down tube and chain guard of the Ace of Spades Go! with a spade on the top tube.","The rear fender can come loose and can contact the rear wheel and stop the bike unexpectedly, causing the rider to lose control of the bike, posing a crash hazard.",,,Repair,"About 927","The firm has received two reports of the rear fender coming loose and making contact with the rear wheel, including one injury that involved a fractured shinbone, meniscus tear and scrapes.","Consumers should immediately stop using the recalled Electra e-bikes and contact an authorized Trek or Electra retailer to receive a free repair to replace the rear fender bolts. Trek is contacting all known purchasers directly.","Sold At","Trek-owned bicycle stores and independent bicycle stores nationwide and online at www.electra.trekbikes.com from June 2018 through August 2023 for about $3,000.&nbsp;","Trek Bicycle Corporation, of Waterloo, Wisconsin",,,China,,
25-136,,"February 13, 2025",,"Igloo Recalls More Than One Million 90 Quart Rolling Coolers Due to Fingertip Amputation and Crushing Hazards","Igloo 90 Qt. Flip & Tow Rolling Coolers","This recall involves Igloo 90 Qt. Flip &amp; Tow Rolling Coolers manufactured prior to January 2024. The date of manufacture is imprinted on the bottom of the cooler in a circular pattern with an arrow pointing to the month of manufacture and the last two digits of the year of manufacture inside the circle.&nbsp;The recalled coolers have a tow handle. “IGLOO” is printed on the side of the coolers. The coolers were sold in multiple body and lid color combinations, some of which are pictured above. The following cooler models with tow handles are included in the recall. The model number is located on labels affixed to the bottom of the cooler.Model/SKU #Description&nbsp;Date Codes&nbsp;34143LATITUDE 90 ROLLER07/2021 – 12/202327019MAXCOLD LATITUDE 90 ROLLER11/2020 – 12/2023POWERADE34202MAXCOLD 90 ROLLER07/2021 – 12/202334241LATITUDE 90 ROLLER MAXCOLD07/2021 – 12/202334389LATITUDE 90 ROLLER08/2021 – 12/202334424LATITUDE 90 ROLLER10/2019 – 12/202334488LATITUDE 90 ROLLER MAXCOLD03/2019 – 12/202334506LATITUDE 90 ROLLER08/2021 – 12/202334527LATITUDE 90 ROLLER09/2019 – 12/202334547LATITUDE 90 ROLLER MAXCOLD09/2019 – 12/202334553LATITUDE 90 ROLLER MAXCOLD09/2019 – 12/202334577LATITUDE 90 ROLLER09/2019 – 12/202334578LATITUDE 90 ROLLER09/2019 – 12/202334591LATITUDE 9011/2019 – 12/2023ROLLER MAXCOLD34608LATITUDE 9012/2019 – 12/2023ROLLER MAXCOLD34619LATITUDE 90 ROLLER01/2020 – 12/2023&nbsp;34624LATITUDE 90 ROLLER01/2020 – 12/2023MAXCOLD34689MAXCOLD LATITUDE 9003/2020 – 12/2023ROLLER34724MAXCOLD LATITUDE 9009/2020 – 12/2023ROLLER34734LATITUDE 90 ROLLER09/2020 – 12/202334750LATITUDE 90 ROLLER09/2020 – 12/202334752MAXCOLD LATITUDE 90 ROLLER09/2020 – 12/202334775LATITUDE 90 ROLLER09/2020 – 12/202334776ECOCOOL LATITUDE 90 ROLLER10/2020 – 12/2023MAXCOLD34789MAXCOLD LATITUDE 9011/2020 – 12/2023ROLLER34799LATITUDE 90 ROLLER12/2020 – 12/202334800MAXCOLD LATITUDE 90 ROLLER01/2021 – 12/202334818MAXCOLD LATITUDE 90 ROLLER03/2021 – 12/202334841LATITUDE 90 ROLLER MAXCOLD05/2021 – 12/2023&nbsp;34844SPORTSMAN 90 LATITUDE ROLLER04/2021 – 12/202334869LATITUDE 90 ROLLER06/2022 – 12/202334993MAXCOLD LATITUDE 90 ROLLER07/2023 – 12/202334999LATITUDE 90 ROLLER08/2023 – 12/202335003MAXCOLD 90 QUART ECO ROLLER06/2023 – 12/202335019MAXCOLD LATITUDE 90 ROLLER07/2023 – 12/202335044MAXCOLD LATITUDE 9010/2023 – 12/202335045MAXCOLD LATITUDE 9010/2023 – 12/202335052LATITUDE 90 ROLLER10/2023 – 12/202335053LATITUDE 90 ROLLER10/2023 – 12/202335054LATITUDE 90 ROLLER10/2023 – 12/202335065LATITUDE 90 ROLLER MAXCOLD11/2023 – 12/202349870LATITUDE 90 ROLLER&nbsp;09/2018 – 12/202349928LATITUDE 90 ROLLER&nbsp;08/2019 – 12/202349937LATITUDE 90&nbsp;08/2018 – 12/2023ROLLER49938LATITUDE 90 ROLLER09/2018 – 12/202350680MAXCOLD09/2023 – 12/2023LATITUDE 90 QUART","The tow handle can pinch consumers’ fingertips against the cooler, posing fingertip amputation and crushing hazards.",,,Replace,"About 1,060,000 (In addition, about 47,000 in Canada and 23,000 in Mexico)","The firm has received 12 reports of fingertip injuries, including fingertip amputations, bone fractures, and lacerations.","Consumers should immediately stop using the recalled coolers and contact Igloo for a free replacement handle.","Sold At","Costco, Target, Academy, Dick’s and other stores nationwide, and online at Amazon.com, Igloocoolers.com, and other websites from January 2019 through January 2025 for between $80 and $140.",,"Igloo Products Corp., of Katy, Texas",,"United States",,
25-130,,"February 13, 2025",,"Setsmart Recalls LoGest Climbing Ropes Due to Fall Hazard","LoGest Climbing Ropes with Carabiners and LoGest Climbing Ropes with Heavy-Duty Metal Hooks","The recalled climbing ropes are made of hemp and were sold in 10, 15, 20, 25, 30 and 50 feet lengths. The LoGest Climbing Rope with Carabiner has a silver “D” ring and a silver climbing carabiner attached. The LoGest Climbing Rope with Heavy-Duty Metal Hook has a blue stripe running through the brown hemp rope and has one end with a black metal hook attached with two silver bolts and nuts. Both ropes have “LoGest” written in large white text on the black plastic on the ends of the ropes.","The climbing ropes can weaken and break, posing a fall hazard to consumers.",,,Refund,"About 22,500 (In addition, about 350 were sold in Canada and about 25 were sold in Mexico)","LoGest has received 13 reports of the recalled ropes breaking, including one report of a fall that resulted in a severe spinal cord injury. ","Consumers should immediately stop using the climbing ropes, uninstall them, and register for a full refund at&nbsp;www.LoGestRopeRecall.com. Consumers will receive a form to sign as part of the disposal of the climbing ropes. Consumers must follow the disposal directions on the form and email a photo of the disposed rope to&nbsp;LoGestRecall@gmail.com to receive their refund. Full refunds will be issued via Amazon to the original form of payment associated with the order. Amazon is contacting all known purchasers directly.","Sold At","Online at Amazon.com from March 2021 through November 2024 for between $20 and $70.","Setsmart LLC, of Brooklyn, New York",,,China,,
25-119,,"February 13, 2025",,"Umarex USA Recalls T4E TR50 Air Pistols Due to Impact Hazard","T4E TR50 Air Pistols","This recall involves the T4E (Training for Engagement) TR50 Air Pistol. It is CO2 powered, holds six .50 caliber rounds and is made of black plastic polymer. The air pistol is a recreational and training product that shoots rubber, plastic or powder ball (non-lethal) ammunition. It is the size of a standard revolver and measures about nine inches long. The model numbers affected by this recall are 2292112, 2280182 and 2280199 with the following serial numbers: 22D226941 - 23C087042. The T4E logo and “TR50” are engraved on the left-hand side of the muzzle. Serial numbers 22D00001-23C087042 are included in this recall. The serial number is engraved on the right-hand side of the muzzle.","The CO2 cartridge can be unintentionally ejected with force from the handle, posing an impact hazard.",,,Replace,"About 32,500","The firm has received 30 reports of the CO2 cartridge unintentionally ejecting with force, including seven reports of injury, such as fractured hands, broken fingers and contusions. ","Consumers should immediately stop using the recalled air pistols and contact Umarex to register for a free replacement air pistol and free shipping to return the recalled product.","Sold At","Big 5 stores in the Western United States, Modern Combat Sports in Vista, California, and online at https://mcsus.com/, Amazon.com and Valken.com from May 2022 through July 2023 for about $110.","Umarex USA, of Fort Smith, Arkansas",,,Taiwan,,
25-114,,"January 30, 2025",,"AMX Global Recalls Portable Folding Stadium Seats Due to Fall and Injury Hazards","AMX Global Portable Folding Stadium Seats","This recall involves the AMX Global Portable Folding Stadium Seat sold under the BJ’s Wholesale or Black Sierra brand. The BJ’s units have the “Berkley Jensen” logo on the back top side. The Black Sierra units have a Black Sierra Equipment logo on the top, right front side. The stadium seats fold down to a compact size of about 4 inches by 20 inches by 19 inches from the open size of 16 inches by 20 inches by 19 inches. They have a padded handle and shoulder strap. Recalled Berkley Jensen seats have the date code “04/2022” on the white tag on the bottom of the seat. Recalled Black Sierra Equipment seats have the date codes “05/2022” or “11/2022” on the white tag on the bottom of the seat.&nbsp; Only those date codes are included in this recall.","The recalled stadium seats have bleacher security hooks that can crack and break, posing fall and injury hazards to consumers.",,,Refund,"About 22,500","AMX Global has received five reports of the security hook breaking, including two reports of falls and one injury involving bruising, headaches and a pinched nerve.","Consumers should immediately stop using the recalled seats. Consumers are directed to destroy the recalled seat by cutting through the fabric of the seat and backrest. Consumers are further directed to take a photo of the destroyed recalled seat, including the consumer’s initials and the date in the photo, and send the photo to AMX Global at&nbsp;support@stadiumseatrecall.com to receive a full refund.","Sold At","BJ’s Wholesale Club and Big 5 Corp stores nationwide and online at Amazon.com from July 2022 through January 2024 for between $30 and $50.","AMX Global Inc., of Rochester Hills, Michigan",,,China,,
25-109,,"January 30, 2025",,"Johnson Health Tech North America Recalls Matrix-Brand Training Cycles Due to Fall Hazard","Matrix-brand Training Cycles","This recall involves certain Matrix-brand Training Cycles models CXP-03, CXC-02, CXM-03, CXV and CXM-02. The recalled products have adjustable saddles and handlebars with an aluminum rear flywheel and a magnetic resistance system. They have matte black steel frames, forged steel cranks, dual-sided SPD pedals, four leveling feet and two transport wheels. “Matrix” is printed on the side. The model and serial numbers are located on a label on the lower rear area of the cycle frame. Recalled cycles have a serial number that contains a serial prefix of FC32, ZFC32B, FC33, FC36, FC29D or FC27.&nbsp;Model (Serial Prefix)Example Serial NumbersCXC-02 (FC32)FC32210900001CXC-02 (ZFC32)ZFC32B240600001CXM-02 (FC33)FC33210800001CXM-03 (FC36)FC36240300001CXP-03 (FC29)FC29D240600001CXV (FC27)FC27210700001","The training cycles’ adjustable seat can unexpectedly lower while in use, posing a fall hazard to the rider.",,,Repair,"About 12,885 (In addition, about 140 were sold in Canada) ","The firm has received 63 reports of seats unexpectedly lowering, including two reports that users fell off the cycle when the seat lowered. No injuries have been reported.","Consumers should immediately stop using the recalled cycles and contact Johnson Health Tech North America Inc. to schedule a service technician to install a free repair kit.","Sold At","Sold primarily to commercial fitness facilities, both by JHTNA directly and through third-party distributors, from January 2021 through October 2024 for between $2,530 and $7,305.","Johnson Health Tech North America Inc. (“JHTNA”), of Cottage Grove, Wisconsin",,,Taiwan,,
25-103,,"January 23, 2025",,"NQDTPBOR Helmets Recalled Due to Risk of Head Injury; Violation of Federal Regulations for Bicycle Helmets; Sold Exclusively on Amazon.com by TPBOR","NQDTPBOR Multi-Purpose Helmets","This recall involves NQDTPBOR-branded multi-purpose helmets for teens. The recalled helmets were sold in sizes small (S), fitting a head circumference of about 18 to 20.5 inches, and medium (M), fitting a head circumference of about 20.5 to 22 inches. The helmets are sold in colors blue, pink, purple, green, and black, with black padding, black straps, and a black and red buckle. “NQDTPBOR” is printed on the side of the helmet.","The helmets do not comply with the positional stability, impact, labeling and certification requirements of the mandatory federal safety regulation for bicycle helmets. The helmets can fail to protect the wearer in the event of a crash, posing a risk of head injury.",,,Refund,"About 684","None reported","Consumers should stop using the recalled helmets immediately and contact TPBOR for a full refund. To receive a refund, consumers should destroy the helmet by cutting the straps, then take a photo, and send the photo to the recalling firm by email at&nbsp;nqdtpbor@outlook.com. After submitting proof of destruction, consumers should dispose of the recalled helmet. TPBOR and Amazon are contacting all known purchasers directly.","Sold Online At","Exclusively at Amazon.com from May 2024 through August 2024 for about $23.","CLSYS International Inc., of New York",,,China,Retailer:,"Yiwu Baqianliu Trading Co. Ltd., dba TPBOR, of China"
