"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
26-126,,"December 04, 2025",,"Ningbo Tianqi Electronic Recalls FUFU&GAGA Murphy Wall Beds Due to Impact and Laceration Hazards","FUFU&GAGA White Wood Frame Queen Size Murphy Wall Beds","This recall involves FUFU&amp;GAGA white wood frame queen size Murphy wall beds. The beds are designed to be wall-mounted and can fold into a cabinet. The wall beds measure about 86 inches high and 65 inches wide. The model number is&nbsp;KF210284US-01MH-A001 and can be found on the instruction booklet and packaging.","During assembly or disassembly, the 215-pound frame of the wall bed can fall onto consumers, posing deadly impact, crush, and laceration hazards.",,,Refund,"About 250","The firm has received two reports of the wall beds falling during assembly when the wall beds were not anchored to the wall, resulting in two injured consumers. One consumer sustained a laceration, a bruise, and a fractured growth plate in her finger, and another consumer sustained a laceration to his face that required eight stitches.","Consumers should immediately stop using the recalled wall beds and contact Ningbo Tianqi Electronic for a full refund. To obtain a refund, consumers will be provided with a disassembly kit that contains tools, brackets and screws with instructions on how to disassemble and discard the wall beds.","Sold Online At","HomeDepot.com and Lowes.com from January 2025 through April 2025 for about $550.","Ningbo Tianqi Electronic Inc., of Denver, Colorado","Jiangsu Liangjiang Intelligent Furniture Co., Ltd, of China",,China,,
26-127,,"December 04, 2025",,"Casaottima 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Casaottima","Casaottima 13-Drawer Dressers","This recall involves the recalled Casaottima 13-Drawer Dressers. The recalled dressers were sold in the following colors: black, black and vintage, gray and pink. They have a metal frame, wooden top, 13 collapsable fabric drawers, and an outlet on the top of the dresser. The dressers measure approximately 55 inches (width) x 11.8 inches (depth) x 39.8 inches (height). The recalled product packages are marked with one of the following identifiers: B0D62S9H39, B0D62TCKD7, B0D62SQC6Q, B0D62VBGZG.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in a risk of serious injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 4,120","None reported.","Consumers should immediately stop using the recalled dressers if they are not anchored to the wall and place them in an area that children cannot access. Contact Casaottima for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;support@casaottima.store showing disposal of the product.","Sold Online At","Amazon.com from September 2024 through October 2025 for about $90.",,"Changzhou Municipal Sea Metal Products Co. Ltd., of China",,China,Retailer:,"Ningbo Xinsuda Trading Co., Ltd., dba Casaottima"
26-109,,"November 26, 2025",,"KingPavonini Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory Standard for Adult Portable Bed Rails; Sold on Amazon by KingPavonini","KingPavonini Adult Portable Bed Rails","This recall involves six KingPavonini-branded adult portable bed rails with model numbers: BC-CBJ-X, BC-CBJ, BC-LDFS-X, LDFS-SSK, 04-BC-LDFS, BC-LDFS. The model numbers can be found in the owner’s manual. The recalled bed rails have white or black tubing with rounded black foam rubber handle grips with a black fabric pouch. Some models have support legs and motion-sensor lights. The recalled bed rails have “KingPavonini” written on the fabric cover.ModelDescriptionSizeBC-CBJ-XWhite tubing with rounded black foam rubber handle grips and black fabric pouchAbout 32 inches wide and 21 inches in heightBC-CBJWhite tubing with rounded black foam rubber handle grips and black fabric pouchAbout 35 inches wide and 21 inches in heightBC-LDFS-XWhite tubing with rounded black foam rubber handle grips, black fabric pouch, and support legsAbout&nbsp;36 inches wide and 41 inches in heightLDFS-SSKBlack tubing with rounded black foam rubber handle grips, black fabric pouch, and support legsAbout&nbsp;33 inches wide and 40 inches in height04-BC-LDFSWhite tubing with rounded black foam rubber handle grips, black fabric pouch, and support legsAbout&nbsp;45 inches wide and 20 inches in heightBC-LDFSWhite tubing with rounded black foam rubber handle grips, black fabric pouch with motion light, and support legsAbout&nbsp;45 inches wide and 44 inches in height","The recalled bed rails violate the mandatory standard for&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… portable bed rails because when the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress, posing a serious entrapment hazard and risk of death by asphyxiation. In addition, the bed rails do not bear the required hazard warning labels.",,,"Refund, Replace","About 81,050","None reported","Consumers should stop using the recalled adult portable bed rails immediately and contact KingPavonini to obtain a refund or free replacement bed rails. Consumers should follow these disposal steps:&nbsp;Remove the bed rail from the bed.Disassemble the upper and lower rails, connecting rails, and support legs (if present).Use a permanent marker to write “RECALLED” on upper and lower rails.Use scissors to cut the black storage bag and straps.Write the buyer’s name on a piece of paper next to the disassembled product.&nbsp;Take a photo of the disassembled parts with the note and upload it online at&nbsp;https://www.kingpavonini.com.cn.&nbsp;Dispose of the recalled product in accordance with state and local waste disposal procedures.&nbsp;Consumers who have difficulty with any disposal step or need additional instruction should contact KingPavonini.&nbsp;&nbsp;","Sold Online At","Amazon.com from June 2024 through May 2025 for between $30 and $85.","Henan Kingpavonini Network Technology Co., Ltd. dba KingPavonini, of China","Wuyi Fortune Land Sports and Leisure Products Co. Ltd., of China",,China,,
26-107,,"November 26, 2025",,"Ebern Designs Ojaswi 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Manufactured and Sold by Ebern Designs","Ebern Designs Ojaswi 12-Drawer Dressers","This recall involves Ebern Designs Ojaswi 12-Drawer Dressers. The recalled dressers were sold in gray and white. They have a metal frame, wooden top, and 12 collapsable fabric drawers.&nbsp; The dressers measure about 39 inches by 43 inches by 12 inches and weigh about 31.7 pounds. “HD011BL-SL” or “HD011WH-SL” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children.&nbsp;The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 285","None reported.","Consumers should immediately stop using the recalled dressers if they are not anchored to the wall and place them in an area that children cannot access. Contact Ebern Designs for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Ojaswi12Drecall@outlook.com demonstrating disposal of the product.","Sold Online At","Wayfair.com from January 2025 through October 2025 for about $75.",,"Ji Nan BinCai E-Commerce Co., Ltd. dba Ebern Designs, of China",,China,,
26-106,,"November 20, 2025",,"Romorgniz Fabric 12- and 13-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by Romorgniz","Romorgniz Fabric 12- and 13-Drawer Dressers","This recall involves Romorgniz Fabric 12- and 13-Drawer Dressers. The dressers come in rustic brown, black, pink and white and have a metal frame and wooden top. The 12-drawer dresser has 12 collapsable fabric drawers, and the 13-drawer dresser has 13 collapsable fabric drawers. The 12-drawer dressers measure about 52 inches by 12 inches by 35 inches. The 13-drawer dressers measure about 35 inches by 11 inches by 55 inches. The 12-drawer dressers have “Model No.: R99MWM12CHMW” printed on the back and the 13-drawer dressers have “Model No.: R99M9C4CLHW” printed on the back.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 1,980 13-Drawer Dressers and 35 12-Drawer Dressers","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact Romorgniz for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Romorgnizrecall@outlook.com demonstrating disposal of the product.","Sold At","Amazon.com from July 2025 through October 2025 for about $140 for the 13-drawer dressers and for about $80 for the 12-drawer dressers.",,"Baituo Innovation Technology Co. Ltd., dba Romorgniz, of China",,China,,
26-081,,"November 06, 2025",,"WYBITNY Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Children’s Portable Bed Rails; Sold on Amazon by WYBITNY","Children’s WYBITNY Bed Rails","This recall involves WYBITNY-branded children’s bed rails. The portable bed rails have a white metal frame and dark gray fabric cushions with foam filling. The brand and “BGRT003” are printed on a label located on the fabric cushions.","The recalled&nbsp;bed rails violate the mandatory standard for&nbsp;children’s portable bed rails because,&nbsp;when installed adjacent to the bed, the child can become entrapped in the enclosed&nbsp;openings, the openings on the side of the mattress, and the openings on top of the mattress,&nbsp;posing a risk of serious injury or death&nbsp;due to entrapment.&nbsp;",,,Refund,"About 120","None reported","Consumers should immediately stop using the recalled bed rails and contact&nbsp;WYBITNY for a full refund.&nbsp;Consumers should send a photo of the recalled bed rails, with “Recalled” written on the front in permanent marker, to&nbsp;WYBITNY by email at&nbsp;servicewybitny@outlook.com. Consumers should dispose of the recalled bed rails in accordance with state and local waste disposal procedures.","Sold At","Amazon from June 2025 through July 2025 for about $70.",,"Shanghai Siwu Jidan Shangmao Youxian Gongsi, dba&nbsp;WYBITNY, of China",,China,,
26-077,,"November 06, 2025",,"Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violate Mandatory Standard for Adult Portable Bed Rails; Sold on Amazon by Neaude","Neaude Adult Portable Bed Rails","This recall involves Neaude-branded adult portable bed rails model BR0221SL001, sold for use on adult beds. The recalled bed rails were sold in a silver top rail with silver support columns, blue accents, red handle button and a faux wood top rail with silver support columns in a wave design, white accents and a red handle button.&nbsp;The bed rails measure about 37 inches wide and about 14 inches high and can fold or unfold by pressing the red handle button.","The recalled bed rails violate the mandatory standard for adult portable bed rails, posing a serious entrapment hazard and risk of death by asphyxiation. When the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress. In addition, the bed rails do not have the required warning labels.",,,Refund,"About 3,294","None reported","Consumers should immediately stop using the recalled adult portable bed rails and contact Neaude for a full refund. Consumers should write “RECALLED” on the upper and lower rails with permanent marker, write “Bought on or after August 21, 2023” on a piece of paper, take a photo of this alongside the marked bed rails and email the photo to&nbsp;ruiye1234@outlook.com. Consumers should then dispose of the recalled product in accordance with state and local waste disposal procedures.","Sold At","Amazon from August 2023 through March 2025 for between $55 and $65.",,,,China,Retailer:,"Ruiyewenhuachuanboshenzhenyouxiangongsi, dba Neaude, of China"
26-066,,"October 30, 2025",,"WLIVE Fabric Drawer Dressers Recall Expanded to Include 16-Drawer Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by WLIVE","WLIVE Fabric 16-Drawer Dressers","This recall expansion involves WLIVE Fabric 16-drawer dressers. The recalled dressers were sold in charcoal black, charcoal black wood grain, black rustic brown, dark gray, light gray, rustic brown wood grain print, and white and have a metal frame, wooden top, and 16 collapsable fabric drawers. The 16-drawer dressers have “ASNG093” printed on labels located on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… lang=""EN-US"">STURDY Act.",,,Refund,"About 34,730 16-drawer dressers. (About 76,500 12-drawer dressers were previously recalled.)","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact WLIVE for instructions on how to dispose of the dressers, to receive a full refund. Consumers must submit a photo to wliveproductrecall@wlivehome.com demonstrating disposal of the product.","Sold Online At","Amazon from September 2023 through August 2025 for about $100.",,"Jiangsu Zhi Pai Furniture Manufacturing Co., Ltd., of China (16-drawer dressers)",,China,Retailer:,"WLIVE, of China"
26-062,,"October 30, 2025",,"Avenco and Novilla Mattresses Recalled Due to Risk of Serious Injury or Death from Fire; Violates Mandatory Flammability Standard for Mattresses; Manufactured by PT Champion","Avenco and Novilla Mattresses","This recall involves mattresses marketed by the Avenco and Novilla brands. The recalled mattresses were sold in various thicknesses, including 6, 10, 12, and 14 inches, and were sold in various sizes, including twin, full, queen and king. The mattresses are white and have an accent color around the side of the mattress of light gray, dark gray, or navy, depending on the model. The name “PT Champion”, the manufacture date, the model, the prototype IDs, thickness and size of each mattress are printed in black letters on a sewn-in white label located on one side of the mattress. The manufacture date is in the format: YYYYMMDD-GJ and the models are: A-M02822-10-Q-2, A-M02822-12-K-2, B-M02901-14-Q-1, B-M02905-6-T, or N-M02043-12-F-2. Some of the Avenco mattresses have a navy tag sewn into the side of the mattress. Some of the Novilla mattresses have a green tag sewn into the side of the mattress.&nbsp;&nbsp;BrandAffected Model&nbsp;Thickness (in inches)WidthRecalled Manufacturing Dates&nbsp;AvencoA-M02822-10-Q-210Queen20241119-GJ20241121-GJ20241123-GJAvencoA-M02822-12-K-212King20241204-GJ20241216-GJAvenco/NovillaB-M02901-14-Q-114Queen20241207-GJ20241208-GJ20241217-GJ20241218-GJ20241220-GJAvenco/NovillaB-M02905-6-T6Twin20241217-GJ20241224-GJ20250108-GJ20250109-GJNovillaN-M02043-12-F-212Full20241203-GJ20241204-GJ20241207-GJ","The mattresses violate mandatory flammability standards for mattresses, posing a risk of serious injury or death from fire.",,,Repair,"About 5,340","None reported","Consumers should stop using the mattress immediately and contact PT Champion to receive a free fitted cover to put over their mattress, which will bring the mattress into compliance with mandatory flammability standards.","Sold Online At","Amazon.com, Avencohome.com, and Novilla.net from January 2025 through April 2025 for between $85 to $265.",,"PT Champion Mattress Indonesia Manufacturing, of Indonesia",,Indonesia,,
26-063,,"October 30, 2025",,"DINBooonLUX 12-Inch Full Size Mattresses Recalled Due to Risk of Serious Injury or Death from Fire; Violates Mandatory Standard for Mattress Flammability; Sold on Amazon by DINBooonLUX","DINBooonLUX 12-Inch Full Size Hybrid Mattresses","This recall involves DINBooonLUX 12-Inch Full Size Hybrid Mattresses. The mattresses are 12 inches thick and were sold in full size. They have a white top and blue sides. “DINBooonLUX” is printed on a blue label on one side of the mattress. “Factory#2023KZF”, Date of Manufacture in MMYYYY format, and “Model: ZC-A-12F” are printed on a white label on the mattress.","The mattresses violate the mandatory flammability standard, posing a risk of serious injury or death from fire.",,,Refund,"About 200","None Reported","Consumers should immediately stop using the recalled mattress and contact DINBooonLUX for a full refund. Consumers should write “Recalled” on the mattress with a permanent marker, email a photo of the marked mattress to&nbsp;Dingbangrecall2025@outlook.com and certify disposal. Upon receipt of the photo and certification of disposal, consumers will be issued a full refund.","Sold At","Amazon from February 2025 through September 2025 for about $160.",,,,China,Retailer:,"Huizhou Dingbang E-Commerce Co., Ltd. dba DINBooonLUX, of China"
26-065,,"October 30, 2025",,"The Kroger Co. Recalls Halloween-Themed Skeleton Wax Candles Due to Fire Hazard","Halloween-themed Skeleton Wax Candle","This recall involves a Halloween-themed Skeleton Wax Candle, which is a white candle in a black plastic bowl that includes skeleton and pumpkin ornaments and a duck candle. The plastic container bears a misspelled warning label that reads: “WANING:&nbsp; PLASTIC CONTAINER AND ONAMENTS ARE FLAMMABLE”. Other labeling on the container includes a red $7 price sticker and a warning label that reads “This product not intended for use by or accessible to children 12 years of age or younger. MADE IN CHINA” with model number D310800CN01.","The candle contains ornaments that are flammable, posing fire and burn hazards.",,,Refund,"About 3,680","None reported","Consumers should stop using the recalled candle and return them to any Kroger store for a full refund in the original form of payment.&nbsp;","Sold At","The products were sold at Kroger stores nationwide, including Dillons, Fred Meyer, Fry’s, Smith’s and King Soopers from September 2025 to October 2025 for about $7.","Carole Accessories, Inc., of Los Angeles, California",,,China,Retailer:,"The Kroger Co., of Cincinnati, Ohio"
26-055,,"October 30, 2025",,"YaFiti Fabric 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by YaFiti","YaFiti Fabric 12-Drawer Dressers","This recall involves YaFiti Fabric 12-Drawer Dressers. The recalled dressers were sold in the following colors: black, black wood veins, grey, oak grey, pink and rustic brown. They have a metal frame, wooden top and 12 collapsable fabric drawers. “HI1381_13”, “DD-02-BP"", “HI1381_09”, “DD-02-O"", “DD-02-P"", “DD-02-B"" are printed on labels located on the outer packaging box of the product.","The recalled dressers are unstable if they are not anchored to the wall, posing tip-over and entrapment hazards that can result in serious injuries or death to children. The dressers violate the mandatory standard required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 6,880","None reported","Consumers should stop using the recalled dressers immediately if they are not anchored to the wall and place them in an area that children cannot access. Contact YaFiti for instructions on how to dispose of the dressers to receive a full refund. Consumers must submit a photo to&nbsp;Yafitiservice@outlook.com showing disposal of the product.","Sold At","Amazon from September 2023 through September 2025 for about $95.",,"Xuzhou Mingquanhe Household Co., Ltd., of China",,China,Retailer:,"YaFiti Store, of China"
26-059,,"October 30, 2025",,"Crate & Barrel Recalls Ana Dining Chairs Due to Fall Hazard","Ana Dining Chair","This recall involves Crate &amp; Barrel Ana Dining Chairs with SKU numbers: 108-976, 109-100, 109-117, 109-123, 121-287, 436-035, 436-074, 436-096, 436-123, 686-763, 686-774, 387-127, 387-135, 387-141 and 387-166. The SKU is located on the underside of the chair seat. The recall does not apply to chair models sold after January 23, 2025. The recalled chairs were sold in charcoal, gray, ivory, navy, gray velvet, camel velvet, and olive-green velvet.&nbsp;","The legs of the dining chair can break, posing a fall hazard.",,,Replace,"About 54,930 (In addition, about 3,160 were sold in Canada)","The firm has received 149 reports of chair legs breaking, including 10 reports of injuries to the head, back, arms and face.","Consumers should immediately stop using the recalled dining chair and contact Crate &amp; Barrel&nbsp;to obtain&nbsp;a free replacement chair and coordinate a free pick up of the recalled chair.","Sold At","Crate &amp; Barrel stores and on Crateandbarrel.com from January 2021 through January 2025 for between $300 and $350.","Euromarket Designs, Inc., dba Crate & Barrel, of Northbrook, Illinois",,,China,,
26-060,,"October 30, 2025",,"HOMEAL Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment; Violates Mandatory Standard for Children’s Portable Bed Rails; Sold on Amazon by HOMEAL","Children’s HOMEAL Bed Rails","This recall involves HOMEAL-branded children’s bed rails. The portable bed rails have a white steel frame and gray oxford cloth. “HOMEAL” is printed on the gray cloth and “Model No.: 338” is printed on a label stitched to the product.","The recalled&nbsp;bed rails violate the mandatory standard for&nbsp;children’s portable bed rails because&nbsp;when installed adjacent to the bed, a child can become entrapped in the openings on the side of the mattress,&nbsp;posing a risk of serious injury or death&nbsp;due to entrapment.",,,Refund,"About 2,370","None reported","Consumers should immediately stop using the recalled bed rails and contact&nbsp;HOMEAL for a full refund. Consumers should remove the cloth covering from the frame, cut the cloth in half, and email&nbsp;a photo of the destroyed cloth and frame to&nbsp;HOMEAL&nbsp;at&nbsp;homeal_recalls@outlook.com. Upon receipt of the photo, HOMEAL will issue a full refund. Consumers should dispose of the recalled bed rails in accordance with state and local waste disposal procedures.","Sold At","Amazon from June 2025 through September 2025 for between $45 and $50.",,,,China,Retailer:,"Shenzhen Speeding Culture Communication Co. Ltd., dba HOMEAL, of China.&nbsp;"
26-049,,"October 23, 2025",,"Bealife 5-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Imported by Bealife","Bealife 5-Drawer Dressers","This recall involves Bealife 5-Drawer Dressers. The recalled dressers are white and measure about 32 inches high by 28 inches wide by 16 inches deep. Model number AP23-W is printed on the product packaging. The model number does not appear on the product itself.","The recalled dressers are unstable if they are not anchored to a wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 410","None reported","Consumers should stop using the recalled dressers immediately, if they are not anchored to a wall, and place them in an area that children cannot access. Consumers should contact Bealife for instructions on how to dispose of the dressers and will be required to email a photo demonstrating disposal of the product to&nbsp;info@bealifehome.com to receive a full refund.","Sold At","Amazon from June 2025 through August 2025 for about $76.","Shenzhen Quanyuanfa Trading Co., Ltd. dba Bealife, of China",,,Vietnam,,
26-038,25-463,"October 23, 2025","September 11, 2025","Cranach Hardware Recalls Tip Restraint Kits Due to Tip-Over Hazard; Manufactured by Cranach Hardware","Cranach Hardware Plastic Tip Restraint Kits","This recall involves defective plastic tip restraint kits (also referred to as furniture straps) manufactured by Cranach Hardware. The recalled tip restraint kits contain two white plastic brackets/mounts (one for connection to furniture and the other for connection to the wall), a white plastic cable zip tie, two different pairs of screws (one longer than the other), and two drywall anchors.The plastic in the brackets/mounts and the cable zip tie can break or degrade over time, which could lead to furniture tipping over if a consumer interacts with furniture that was secured by the recalled product. CPSC testing revealed that the recalled plastic tip restraints failed to meet the requirements of ASTM F3096-23, the industry standard for tip restraints.Young children or elderly adults could be severely injured if interacting with furniture that is secured to the wall with these defective plastic tip restraints.&nbsp;CPSC’s Anchor It! website,&nbsp;https://www.anchorit.gov/, has free, downloadable educational materials available to the public, including important instructions for properly anchoring furniture to prevent tip-overs.","The recalled plastic tip restraint kits (also referred to as furniture straps) can break or degrade, posing tip-over and entrapment hazards that can result in serious injuries or death to children or elderly consumers interacting with furniture that is secured to the wall with the defective plastic tip restraints.","CPSC urges consumers to immediately stop using, remove from furniture and dispose of these defective plastic tip restraints. Consumers should secure their furniture with tip restraints that are compliant with industry standard ASTM F3096-23.","WASHINGTON, D.C. – The U.S. Consumer Product Safety Commission (CPSC) is warning consumers to immediately stop using defective plastic tip restraint kits (also referred to as furniture straps) manufactured by Cranach Hardware because the plastic can break or degrade over time. This could lead to furniture tipping over if a child interacts with furniture that was secured by this product. CPSC testing revealed that these defective plastic tip restraints failed to meet the requirements of ASTM F3096-23, the industry standard for tip restraints.&nbsp;This is a hidden defect because consumers who purchase and install this product may be under a false sense of security that their furniture is safe from a tip-over incident. CPSC is aware of at least 115 incidents where consumers reported that the defective plastic tip restraint kits broke, including six reported tip-over incidents.&nbsp;Consumers should be aware that a young child could be severely injured if interacting with furniture that is secured to the wall with these defective plastic tip restraints.&nbsp;The defective tip restraint kits contained two plastic brackets, one for connection to furniture and the other for connection to the wall, a plastic cable zip tie, two different pairs of screws, one longer than the other, and two drywall anchors.&nbsp;These defective plastic tip restraint kits have been sold on Amazon.com for between $6 and $30 (depending on the number of units in the package).&nbsp;The manufacturer, Cranach Hardware, of China, has not responded to a request for an acceptable recall.&nbsp;These products were manufactured in China.&nbsp;CPSC urges consumers to immediately stop using, remove from furniture and dispose of these defective plastic tip restraints. Consumers should secure their furniture with tip restraints that are compliant with industry standard ASTM F3096-23.&nbsp;CPSC’s Anchor It! website, https://www.anchorit.gov/, has free, downloadable educational materials available to the public, including important instructions for properly anchoring furniture to prevent tip-overs.&nbsp;Report any incidents involving injury or product defect to CPSC at www.SaferProducts.gov.&nbsp;",Replace,"About 55,170","CPSC is aware of at least 115 incidents where consumers reported that the defective plastic tip restraint kits broke, including six reported tip-over incidents. No injuries have been reported.","Consumers should stop using Cranach Hardware plastic tip restraints immediately and contact Cranach Hardware for a free replacement tip restraint kit made of stainless steel. Keep children away from the unit while waiting for a replacement tip restraint kit. Consumers will need to provide photographic evidence of destruction or disposal of the product to receive a replacement tip restraint kit from Cranach Hardware.","Sold At","Amazon, beginning in September 2019, for between $6 and $30 (depending on the number of units in the package).",,"Cranach Hardware, of China",,China,,
26-037,,"October 23, 2025",,"LEACHOI Adult Portable Bed Rails Recalled Due to Risk of Serious Injury or Death from Entrapment and Asphyxiation; Violates Mandatory Standard for Adult Portable Bed Rails; Sold on Amazon by LEACHOI","LEACHOI Bed Rail","This recall involves LEACHOI Bed Rails, ASIN B0BZVCG2R5. The bed rail comes in black/silver and weighs 7.72 pounds. The product measures 15.6 inches by 25.4 inches by 24 inches.","The recalled bed rails violate the mandatory standard for adult portable bed rails because when the bed rails are attached to a bed, users can become entrapped within the bed rail or between the bed rail and the side of the mattress, posing a serious entrapment hazard and risk of death by asphyxiation. In addition, the bed rails do not bear the required hazard warning labels.",,,Refund,"About 7,800","None reported","Consumers should stop using the recalled adult portable bed rails immediately and contact LEACHOI Store to obtain a refund. Consumers should follow these disposal steps:Remove the bed rail handle, U-shaped frame, side handle, and extension tubes (if present).Write “RECALLED” on upper rail handle and silver U-shaped frame with a permanent marker.Using scissors, cut the black fabric mesh bag off the upper rail and cut the black safety strap in half (if present).Write the buyer’s name on a piece of paper next to the disassembled product.Take a photo and upload it online at&nbsp;https://leachoi.com/leachoi-bed-rail-safety-recall/.Dispose of the recalled product in accordance with local requirements.Consumers who have difficulty with any disposal step or need additional instruction should contact LEACHOI Store.","Sold At","Amazon from March 2025 through September 2025 for about $40.",,"Mobility Source Medical Technology Co., Ltd, of China",,China,Retailer:,"Shenzhen Gu Lang Technology Co., Ltd. dba LEACHOI, of China"
26-036,,"October 23, 2025",,"Lifepro Fitness Recalls Bioremedy Infrared Sauna Blankets Due to Risk of Burn Injuries","Bioremedy Infrared Sauna Blankets","This recall involves all Lifepro Bioremedy Infrared Sauna Blankets with model numbers LP-BRMDYL-BLK, LP-BRMDYL-GRY, LP-BRMDYR-BLK, LP-BRMDYR-GRY, LP-BRMDYR-BLU, LP-BRMDYR-PNK, and LP-BRMDYR-PRPL. Only blankets with a control pad that has a gray face are included in this recall. The recalled sauna blankets were sold in two sizes, 31 inches by 71 inches (regular) and 36 inches by 76 inches (large). The sauna blankets come in black, gray, pink and purple. “Lifepro” and the model number are printed on the front of the blanket and the controller.","The sauna blankets can overheat, posing a burn hazard.",,,Replace,"About 78,000","The firm has received 65 reports of the sauna blankets overheating, including 32 reports of burn injuries.","Consumers should immediately stop using and unplug the recalled sauna blanket and go to the firm’s website for instructions on how to participate in the recall and obtain a replacement sauna blanket. Consumers should dispose of the recalled sauna blankets in a manner consistent with local disposal regulations.&nbsp;","Sold At","Online only at Lifepro.com and Amazon.com, Walmart, QVC and Dick’s Sporting Goods from September 2022 through June 2025 for between $179 and $199.","Lifepro Fitness, of Howell, NJ",,,China,,
26-022,,"October 16, 2025",,"WLIVE Fabric 12-Drawer Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment; Violates Mandatory Standard for Clothing Storage Units; Sold on Amazon by WLIVE","WLIVE Fabric 12-Drawer Dressers","This recall involves WLIVE Fabric 12-drawer dressers. The recalled dressers were sold in charcoal black, charcoal black wood grain, black rustic brown, dark grey, light grey, rustic brown wood grain print, and white and have a metal frame and wooden top and 12 collapsable fabric drawers. The dressers measure about 39 inches by 12 inches by 48 inches and weigh 35 pounds. “ASNG092” is printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the mandatory standard as required by the&nbsp;https://www.cpsc.gov/Business--Manufacturing/Business-Education/Busines… Act.",,,Refund,"About 76,500","The firm has received one report of the dresser tipping over. No injuries have been reported.","Consumers should stop using the recalled dressers immediately, if they are not anchored to the wall, and place them in an area that children cannot access. Contact WLIVE for instructions on how to dispose of the dressers, to receive a full refund. Consumers must submit a photo to&nbsp;wliveproductrecall@wlivehome.com demonstrating disposal of the product.","Sold At","Amazon from September 2023 through August 2025 for about $83.",,"Jiangsu Pengcheng Weiye Furniture Co., Ltd., of China",,China,Retailer:,"WLIVE, of China"
